split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
8.0,0.5205530430564524,0.7523228803716608,0.8383100983825622,0.6956108005233734,0.8458200752097194,0.5907,0.901,2924.0,2026.0,533.0,4849.0,0.5228215262997872,0.47721060220005984,0.731974921630094,0.8000836789190653,0.6705202312138728,0.8149882903981265,0.5696,0.8812,348.0,263.0,79.0,586.0,0.4866913601516065
