y,probs,preds
1.0,0.9779455,1.0
1.0,0.9942011,1.0
1.0,0.7310241,1.0
0.0,0.4418342,0.0
0.0,0.09480618,0.0
0.0,0.75354517,1.0
1.0,0.7311473,1.0
0.0,0.15360257,0.0
1.0,0.99344975,1.0
1.0,0.86278754,1.0
0.0,0.32375935,0.0
0.0,0.0046436023,0.0
0.0,0.16952221,0.0
0.0,0.50886333,1.0
1.0,0.3774077,0.0
1.0,0.5399552,1.0
1.0,0.9490005,1.0
1.0,0.49667358,0.0
0.0,0.08894788,0.0
1.0,0.801617,1.0
1.0,0.9802812,1.0
0.0,0.24042563,0.0
1.0,0.8362786,1.0
1.0,0.92262024,1.0
0.0,0.080017574,0.0
0.0,0.13882746,0.0
1.0,0.9946467,1.0
1.0,0.99592054,1.0
1.0,0.8848219,1.0
0.0,0.017696915,0.0
0.0,0.37043753,0.0
1.0,0.41940883,0.0
1.0,0.84044874,1.0
1.0,0.1085892,0.0
0.0,0.11372906,0.0
1.0,0.6553044,1.0
1.0,0.9951864,1.0
0.0,0.6359204,1.0
1.0,0.6468506,1.0
1.0,0.83824486,1.0
1.0,0.20492636,0.0
1.0,0.57624066,1.0
0.0,0.1647766,0.0
0.0,0.22784598,0.0
0.0,0.48596475,0.0
1.0,0.84669536,1.0
0.0,0.028733056,0.0
0.0,0.06445237,0.0
0.0,0.07163793,0.0
0.0,0.029687207,0.0
1.0,0.59861624,1.0
0.0,0.299066,0.0
0.0,0.5855663,1.0
1.0,0.999329,1.0
1.0,0.81204706,1.0
1.0,0.44827673,0.0
0.0,0.81561124,1.0
0.0,0.009387215,0.0
1.0,0.31182525,0.0
1.0,0.9651973,1.0
0.0,0.27692875,0.0
0.0,0.037957802,0.0
0.0,0.26072288,0.0
1.0,0.8513974,1.0
0.0,0.057277814,0.0
1.0,0.7676082,1.0
1.0,0.8673835,1.0
0.0,0.03384475,0.0
1.0,0.99708277,1.0
0.0,0.2261247,0.0
1.0,0.26710424,0.0
0.0,0.07390931,0.0
0.0,0.16396138,0.0
1.0,0.53058183,1.0
0.0,0.8293223,1.0
0.0,0.45517498,0.0
1.0,0.99012893,1.0
1.0,0.6448077,1.0
0.0,0.057173546,0.0
1.0,0.99957174,1.0
0.0,0.076634705,0.0
0.0,0.0225884,0.0
1.0,0.99832875,1.0
0.0,0.4890907,0.0
0.0,0.17430606,0.0
1.0,0.97111183,1.0
0.0,0.0977964,0.0
1.0,0.9997696,1.0
1.0,0.9499507,1.0
0.0,0.28445256,0.0
1.0,0.85748917,1.0
1.0,0.14136812,0.0
1.0,0.48312262,0.0
0.0,0.09811172,0.0
0.0,0.09685975,0.0
1.0,0.93721986,1.0
0.0,0.03424945,0.0
1.0,0.95733404,1.0
1.0,0.98542213,1.0
0.0,0.03178975,0.0
0.0,0.017453087,0.0
0.0,0.09468406,0.0
1.0,0.75173014,1.0
0.0,0.136258,0.0
0.0,0.32190457,0.0
1.0,0.99882597,1.0
1.0,0.9076711,1.0
1.0,0.9879412,1.0
0.0,0.31291944,0.0
1.0,0.9764213,1.0
1.0,0.9981304,1.0
0.0,0.13580823,0.0
0.0,0.009191075,0.0
0.0,0.11246785,0.0
1.0,0.8675911,1.0
0.0,0.5599024,1.0
0.0,0.041790422,0.0
1.0,0.8171776,1.0
1.0,0.8829646,1.0
0.0,0.43318814,0.0
1.0,0.44652867,0.0
1.0,0.9847099,1.0
0.0,0.009811795,0.0
0.0,0.044921953,0.0
1.0,0.80106264,1.0
0.0,0.14174023,0.0
0.0,0.28595287,0.0
1.0,0.7625329,1.0
1.0,0.9081861,1.0
1.0,0.97433347,1.0
0.0,0.40804556,0.0
0.0,0.029462773,0.0
0.0,0.7266829,1.0
1.0,0.76376796,1.0
1.0,0.52555984,1.0
0.0,0.11371665,0.0
1.0,0.97233135,1.0
0.0,0.0026523783,0.0
1.0,0.74441904,1.0
1.0,0.8613768,1.0
1.0,0.29732433,0.0
1.0,0.46776053,0.0
0.0,0.040650934,0.0
1.0,0.9975896,1.0
0.0,0.077523164,0.0
0.0,0.40995097,0.0
1.0,0.7446178,1.0
0.0,0.095877886,0.0
0.0,0.13837649,0.0
0.0,0.18762802,0.0
0.0,0.20923062,0.0
0.0,0.5705171,1.0
0.0,0.09018165,0.0
1.0,0.97060555,1.0
1.0,0.95479083,1.0
1.0,0.8056029,1.0
1.0,0.9878177,1.0
0.0,0.16380246,0.0
1.0,0.64124715,1.0
1.0,0.9755187,1.0
0.0,0.38704544,0.0
1.0,0.9899032,1.0
1.0,0.9680902,1.0
1.0,0.92786175,1.0
1.0,0.99827266,1.0
1.0,0.96451956,1.0
1.0,0.5111204,1.0
1.0,0.9320752,1.0
0.0,0.06284774,0.0
1.0,0.99059373,1.0
1.0,0.40324438,0.0
0.0,0.21533152,0.0
1.0,0.99654937,1.0
0.0,0.0832586,0.0
1.0,0.9731568,1.0
0.0,0.015645053,0.0
0.0,0.17730343,0.0
0.0,0.0077515747,0.0
0.0,0.048884843,0.0
0.0,0.3772464,0.0
1.0,0.96146005,1.0
1.0,0.62511414,1.0
0.0,0.09104437,0.0
0.0,0.20614311,0.0
1.0,0.68159646,1.0
1.0,0.41370007,0.0
1.0,0.48258987,0.0
0.0,0.02607402,0.0
0.0,0.22416098,0.0
1.0,0.8889959,1.0
0.0,0.08140936,0.0
0.0,0.22162291,0.0
