split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
24.0,0.5311590088796495,0.7583236546651181,0.842371560270111,0.7055771725032426,0.8473520249221184,0.6044,0.8999,2992.0,1958.0,539.0,4843.0,0.5323367453802237,0.4689869848809531,0.7296238244514106,0.8010410641989589,0.6729857819905213,0.7995495495495496,0.581,0.8662,355.0,256.0,89.0,576.0,0.4639602279019972
