tr_y,tr_pred,tr_proba,te_y,te_pred,te_proba
1.0,1.0,0.8590647481588599,0.0,0.0,0.35674919494728896
0.0,0.0,0.47766711921996224,1.0,0.0,0.4542306631390078
0.0,1.0,0.5071944666374397,0.0,0.0,0.383020686061859
1.0,1.0,0.6625850940848544,0.0,0.0,0.37174606852224507
1.0,1.0,0.5221855153433727,0.0,0.0,0.3522452068398206
0.0,0.0,0.38720291505527604,0.0,0.0,0.4260487762897682
0.0,0.0,0.4840292455576189,1.0,0.0,0.45847376897747993
1.0,0.0,0.47237427669866155,0.0,0.0,0.21579249831026356
1.0,1.0,0.5070402135631362,1.0,1.0,0.7273905469747324
1.0,0.0,0.361825180987372,1.0,0.0,0.47006952527932194
1.0,1.0,0.5214091954924558,0.0,0.0,0.42473966486219294
0.0,0.0,0.36888677246775814,0.0,0.0,0.33157560939537667
0.0,0.0,0.4448620210255994,1.0,1.0,0.6720076596847642
0.0,0.0,0.45540055344659697,1.0,1.0,0.8479968782197719
0.0,0.0,0.43750560161742746,1.0,0.0,0.4788331652370572
0.0,0.0,0.4323179108525299,0.0,1.0,0.5818437218645928
0.0,0.0,0.33428232707659844,1.0,1.0,0.6206580473590455
1.0,0.0,0.3095860258259768,1.0,1.0,0.6026431330396073
0.0,0.0,0.38622115981205357,1.0,1.0,0.5897830797913267
1.0,1.0,0.5040839081271589,1.0,0.0,0.43953383674152213
0.0,0.0,0.4366617190315096,0.0,1.0,0.5140601134044158
1.0,1.0,0.5591704974668157,0.0,0.0,0.3740943880941125
0.0,0.0,0.4833739474716333,1.0,1.0,0.6312792735848656
0.0,0.0,0.37002430186132895,1.0,1.0,0.5706692663984837
0.0,0.0,0.49366280609653024,0.0,0.0,0.45079347594975316
1.0,0.0,0.38709850253291705,1.0,0.0,0.44964188903161295
1.0,1.0,0.6696983665793964,0.0,0.0,0.45936853543527395
0.0,0.0,0.4206040461347276,1.0,0.0,0.47233395708219006
0.0,0.0,0.4234479527379563,1.0,1.0,0.8664076965516189
0.0,0.0,0.3685885425672709,0.0,0.0,0.39883418126967735
0.0,0.0,0.4551231250131225,0.0,0.0,0.4686092034970973
1.0,1.0,0.6158339780909707,0.0,0.0,0.44022350538978505
0.0,0.0,0.4311890526784675,1.0,0.0,0.4760206897083191
1.0,1.0,0.7019663765297182,1.0,1.0,0.5289111267860104
1.0,0.0,0.40032459138773385,1.0,1.0,0.5428762289222802
1.0,1.0,0.8060752039551841,1.0,1.0,0.7370653116314928
0.0,0.0,0.4764848630301952,1.0,0.0,0.4366667377532746
0.0,0.0,0.38727089712887053,0.0,0.0,0.37881762630618687
0.0,0.0,0.4256256561135143,0.0,0.0,0.3783589841658116
1.0,1.0,0.5537524398782997,1.0,0.0,0.3458777837475972
0.0,0.0,0.4814512430442413,1.0,0.0,0.44084991703343185
1.0,0.0,0.489898371659349,0.0,0.0,0.47998025392441424
