Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units
CHEMBL3478580,CC(=O)c1cc(CN2CCCC23CCN(c2ccccn2)CC3)cs1,Percent Effect,'=',8.38,%
CHEMBL3455404,CCCOc1ccc2c(c1)OCC(C(=O)NC(C)Cn1cccn1)=C2,Percent Effect,'=',5.489,%
CHEMBL3457076,O=C(c1cc(C2CC2)[nH]n1)N1CCN(c2nccs2)CC1,Percent Effect,'=',9.438,%
CHEMBL3495373,Cc1noc(CCCC(=O)NC(C)c2cn(-c3ccccc3)nn2)n1,Percent Effect,'=',3.504,%
CHEMBL3470128,Cc1csc(N2CCN(CCc3ccccn3)CC2C)n1,Percent Effect,'=',19.82,%
CHEMBL3468660,CC(=O)c1ccc(CNC(=O)c2cc(C#N)cn2C)nc1C,Percent Effect,'=',-24.56,%
CHEMBL3469275,Cc1cnc(CN(Cc2ccccc2)CC(O)c2cccs2)cn1,Percent Effect,'=',-1.334,%
CHEMBL3487673,CCOc1ccc(-c2nc(C(=O)NCC3CCOC3)cs2)cc1,Percent Effect,'=',18.57,%
CHEMBL3449574,CCn1cc(CN2CCc3nc(-c4ccccn4)nc(O)c3C2)cn1,Percent Effect,'=',8.415,%
CHEMBL3491032,O=C(c1ccc(-n2cnnc2)cc1)N1CCCC(n2ccnc2)C1,Percent Effect,'=',7.14,%
CHEMBL3474841,Cn1cc(CN2CCC(Cn3cc(-c4ccccc4)nn3)CC2)cn1,Percent Effect,'=',-22.44,%
CHEMBL3446929,Cc1ncc(C(=O)N2CCOC(C(=O)N3CCCCC3)C2)c(C)n1,Percent Effect,'=',9.552,%
CHEMBL3438114,O=C1c2cccnc2OC(CN2CCOCC2)CN1CC1CC1,Percent Effect,'=',2.218,%
CHEMBL3447780,Cc1ncc(-c2ccncc2)c(C2CCCN(C(=O)c3ccno3)C2)n1,Percent Effect,'=',-0.2415,%
CHEMBL3448666,Cc1c(CN2CCCC2(C)C(=O)NC2CCCC2)cnn1C,Percent Effect,'=',19.7,%
CHEMBL3449925,CCc1nc2ccccc2c(=O)n1CC1(O)CCN(C(=O)C(C)C)CC1,Percent Effect,'=',1.738,%
CHEMBL3487084,CCc1nc(C)cn1C(=O)Nc1ccc(F)cc1,Percent Effect,'=',39.87,%
CHEMBL3440825,CCN1CC2(CCCCN2C(=O)c2ccsc2)CC1=O,Percent Effect,'=',8.245,%
CHEMBL3439926,CN(C)C(=O)c1nnn(-c2ccc(Br)cc2)n1,Percent Effect,'=',22.75,%
CHEMBL3481422,CN(C)c1ncc(CN2CCCC(Nc3ccc4c(c3)OCCO4)C2)s1,Percent Effect,'=',9.07,%
CHEMBL3464753,Cc1noc2ncc(S(=O)(=O)N3CCCC(C)(C)CC3)cc12,Percent Effect,'=',9.561,%
CHEMBL3440181,COc1ccc(C)cc1NC(=O)C1CSc2ncc(C)c(=O)n2C1,Percent Effect,'=',9.629,%
CHEMBL3499778,COCCNC(=O)[C@@H]1C[C@@H]2CCN(c3ncccn3)C[C@H]2O1.O=C(O)C(F)(F)F,Percent Effect,'=',-37.39,%
CHEMBL3442782,COC[C@@]12CCO[C@@H]1CCN(C(=O)Cc1ccc(C)cc1)C2,Percent Effect,'=',-32.67,%
CHEMBL3438206,O=C(Nc1ccccc1)N1C(CN2CCOCC2)[C@]2(O)CC[C@H]1CC2,Percent Effect,'=',4.127,%
CHEMBL3443926,O=C(Nc1ccc(I)cc1C(=O)NCCN1CCOCC1)c1cccs1,Percent Effect,'=',8.5,%
CHEMBL3437960,O=C(NC[C@H]1CCCC[C@H]1O)c1cccc2[nH]c(-c3ccco3)nc12,Percent Effect,'=',-31.05,%
CHEMBL3485568,COc1ccc(-c2n[nH]cc2CN(C)CCCN2CCOCC2)c(F)c1,Percent Effect,'=',-18.79,%
CHEMBL3465442,CNS(=O)(=O)CC(=O)NC(C)Cc1cccc(Cl)c1,Percent Effect,'=',8.938,%
CHEMBL3456729,CC(c1ncc(C(C)(C)C)o1)N1CCN(Cc2ccco2)CC1,Percent Effect,'=',0.6205,%
CHEMBL3457358,CCC1CN(C(=O)Cc2coc(-c3ccccc3)n2)CCO1,Percent Effect,'=',-6.833,%
CHEMBL3456819,Cc1nn(C(C)(C)C)c(=O)n1CC(=O)NC(C)(C)C,Percent Effect,'=',-49.58,%
CHEMBL3451792,O=C(COCC1CC1)Nc1cc(S(=O)(=O)NC2CC2)ccc1F,Percent Effect,'=',4.919,%
CHEMBL3436928,CC1(C)[C@H](Cc2cc(CN3CCOCC3)on2)C[C@@H]1NC(=O)C1CCC1,Percent Effect,'=',-12.58,%
CHEMBL3462761,Cc1ncc(CN(C)Cn2nc(-c3ccccc3)oc2=O)s1,Percent Effect,'=',-3.946,%
CHEMBL3466901,CCC1CN(C(=O)COc2ccc(NC(C)=O)cc2)CCO1,Percent Effect,'=',0.6201,%
CHEMBL3459683,Cc1cc(CN(Cc2ccccc2)CC(O)c2cccs2)on1,Percent Effect,'=',2.37,%
CHEMBL3459519,CCc1nc(CNc2cc(Cl)ccc2OCC2CCCO2)no1,Percent Effect,'=',1.749,%
CHEMBL3457704,O=C(c1ccc(-n2ccnc2)nc1)N1CCN2CCCCC2C1,Percent Effect,'=',0.222,%
CHEMBL3501265,O=C(O)C(F)(F)F.O=C([C@@H]1CC[C@@H]2[C@@H](CCN2c2ccncn2)O1)N1CCCCO1,Percent Effect,'=',37.44,%
CHEMBL3501958,CN(C)[C@@H]1CCN(C(=O)c2cccn2C)[C@H]1Cc1cnn(C)c1.O=C(O)C(F)(F)F,Percent Effect,'=',3.038,%
CHEMBL3440789,O=C(NCC1CC1)C1CCC2(CCN(C(=O)c3ccoc3)CC2)O1,Percent Effect,'=',12.01,%
CHEMBL456685,COc1no[n+]([O-])c1-c1ccccc1,Percent Effect,'=',12.97,%
CHEMBL3472831,CCCOc1cccc(-c2nc3c([nH]2)CCNC3)c1,Percent Effect,'=',-17.65,%
CHEMBL3502239,CC(=O)N1CCC2(CCCN2Cc2cnn(C)c2)CC1.O=C(O)C(F)(F)F,Percent Effect,'=',-13.44,%
CHEMBL3472009,O=c1[nH][nH]cc1-c1ccnc(NCCc2cccnc2)n1,Percent Effect,'=',-12.67,%
CHEMBL3489098,CC(C)Oc1ncccc1CNC(=O)NC1CCOc2ccccc21,Percent Effect,'=',-23.19,%
CHEMBL3492594,COc1ncccc1CNC(=O)Nc1cccnc1N1CCCC1,Percent Effect,'=',-7.119,%
CHEMBL3448557,COCC(=O)N1CCN(C)C(=O)C(Cc2ccccc2-c2cccs2)C1,Percent Effect,'=',-8.923,%
CHEMBL3449225,Cn1ccnc1C(=O)N1CCOC(Cc2ccc(Cl)cc2)C1,Percent Effect,'=',-7.982,%
CHEMBL3449943,Cc1nc(C2CCN(C(=O)c3ccn(C)n3)CC2)c2sccn12,Percent Effect,'=',-12.56,%
CHEMBL3472139,CC(C)Nc1nc2c(s1)C(=O)CN(C(=O)NCCc1ccccc1)C2,Percent Effect,'=',-14.61,%
CHEMBL3447579,CC(C(=O)N1CCOCC1)n1nc(-c2cccs2)cc(N)c1=O,Percent Effect,'=',13.07,%
CHEMBL3492787,CC(=O)N1CCCN(C(=O)NCCOc2ccc3c(c2)OCO3)CC1,Percent Effect,'=',1.28,%
CHEMBL3466786,CN(CCS(=O)(=O)c1cc(Cl)ccc1Cl)CC(=O)Nc1cccc(F)c1,Percent Effect,'=',-3.78,%
CHEMBL3444267,CC(C)n1[nH]c(=O)c2c1NC(=O)CC2c1cccc(OC(F)F)c1,Percent Effect,'=',-7.871,%
CHEMBL3460165,Cc1oc(-c2ccsc2)nc1CC(=O)NCCCS(C)(=O)=O,Percent Effect,'=',-22.77,%
CHEMBL3440859,CC(C)N(C)Cc1nnc2n1CCCN(C(=O)C1CCCO1)C2,Percent Effect,'=',-7.389,%
CHEMBL3454196,CN(Cc1cnn(C)c1)C(=O)C(c1ccccc1)N1CCSCC1,Percent Effect,'=',-21.55,%
CHEMBL3459060,COc1ccc(-n2cnnc2SCC(=O)NC(C)C)cn1,Percent Effect,'=',0.3519,%
CHEMBL3484995,COc1cccc(CC(=O)N2CCC3(CC2)OCCCC3O)c1OC,Percent Effect,'=',17.77,%
CHEMBL3496655,Cc1cnn(CCC(=O)N2CCCC(c3cc(C(N)=O)[nH]n3)C2)c1,Percent Effect,'=',-0.01682,%
CHEMBL3473185,Clc1cccc2c3c([nH]c12)CCN(Cc1cc2n(n1)CCNC2)C3,Percent Effect,'=',-15.48,%
CHEMBL3458959,CC1CCN(C(CNC(=O)Cn2cccn2)c2cccs2)CC1,Percent Effect,'=',-15.9,%
CHEMBL3478131,CCn1c(CC2CCN(C(=O)c3cc(CC(C)C)on3)CC2)n[nH]c1=O,Percent Effect,'=',-3.688,%
CHEMBL3473126,COc1cccc(Cl)c1C(C(=O)O)N1CCC(O)(c2cccnc2)CC1,Percent Effect,'=',-30.35,%
CHEMBL3454132,Cc1nc(C)c(C(C)NCc2c(C)nn(C)c2N(C)C)s1,Percent Effect,'=',8.772,%
CHEMBL3462252,Cc1n[nH]c(C)c1NC(=O)Nc1cccnc1N1CCCC1,Percent Effect,'=',-7.858,%
CHEMBL3473501,O=C1NCCCc2[nH]c(Cc3cccc(Cl)c3)nc21,Percent Effect,'=',2.952,%
CHEMBL3463215,CN(C)c1ccc(CCCNC(=O)NCC(O)c2cccs2)cc1,Percent Effect,'=',-13.14,%
CHEMBL3492331,CCC(O)CN1CCN(C(=O)c2ccc(Cn3cccc3)cc2)CC1,Percent Effect,'=',-6.218,%
CHEMBL3488560,CCNc1cc2c(nn1)CCN(C(=O)C(C)c1c(C)noc1C)C2,Percent Effect,'=',-13.37,%
CHEMBL3449034,CNC(=O)c1cn[nH]c1C1CCCN1C(=O)c1cccnc1,Percent Effect,'=',9.725,%
CHEMBL3438223,CNC(=O)[C@@H]1[C@H]2CNCCN2C[C@H]1c1ccccc1,Percent Effect,'=',19.95,%
CHEMBL3501200,CCN1CCN(C)C(=O)C12CCN(Cc1csc(C)n1)CC2.O=C(O)C(F)(F)F,Percent Effect,'=',25.71,%
CHEMBL3503741,CNC(=O)N1CCC2(CC1)c1ncc(C)n1CCN2C.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Percent Effect,'=',26.07,%
CHEMBL3503798,Cc1ccc(C(=O)N2C[C@H](N3CCOCC3)[C@@H]3OCCC[C@@H]32)cn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Percent Effect,'=',7.782,%
CHEMBL3460956,COC(=O)c1ccoc1CN(C)Cc1cc(OC)c(OC)cc1C,Percent Effect,'=',-13.91,%
CHEMBL3439485,O=C(NCc1ccccc1)NCC1CCN(Cc2ccsc2)CC1,Percent Effect,'=',-3.36,%
CHEMBL3458132,Cc1nc(C(=O)N(CC2CCCO2)c2ccncc2)cs1,Percent Effect,'=',-1.282,%
CHEMBL3439069,O=c1c(CN2CCCCCC2)coc(O)c1CN1CCCCCC1,Percent Effect,'=',-3.398,%
CHEMBL3470806,COC[C@@]12CCO[C@@H]1CCN(C(=O)C1CCOCC1)C2,Percent Effect,'=',-9.883,%
CHEMBL3495336,COc1c(CNC(c2ccc(F)cc2)C(C)(C)C)c(C)nn1C,Percent Effect,'=',-2.306,%
CHEMBL3497024,CC(CNC(=O)Nc1cn[nH]c1)N1CCc2ccccc2C1,Percent Effect,'=',10.07,%
CHEMBL3439474,COc1ccc(S(=O)(=O)NCCCc2ccc(N(C)C)cc2)cc1Cl,Percent Effect,'=',23.28,%
CHEMBL3444650,Cc1cccc(CN2C[C@@H]3CN(C(=O)NC(C)C)C[C@@H]3C2=O)c1,Percent Effect,'=',7.345,%
CHEMBL3469597,Cc1cc(OCC(=O)NC(C)c2ccc(N3CCOCC3)cc2)no1,Percent Effect,'=',-7.099,%
CHEMBL3494330,Cc1ccccc1NS(=O)(=O)c1cc2c(c(C(=O)O)c1)OCCO2,Percent Effect,'=',-0.7958,%
CHEMBL3469103,O=C(c1cnn(-c2ccccc2F)c1)N1CCN(CCO)CC1,Percent Effect,'=',-10.2,%
CHEMBL3470821,Cn1ccnc1C(=O)NC[C@@H]1OC[C@H]2CN(S(C)(=O)=O)CC[C@H]21,Percent Effect,'=',8.562,%
CHEMBL3499048,CCc1cnc(N2C[C@@H](NC(=O)c3cscn3)[C@H]3COC[C@H]32)nc1.O=C(O)C(F)(F)F,Percent Effect,'=',3.18,%
CHEMBL3468329,O=S(=O)(Cc1cccc2cccnc12)NC(CO)c1ccco1,Percent Effect,'=',-9.962,%
CHEMBL3460208,CN(Cc1noc(C(C)(C)C)n1)Cc1ccccc1N1CCCCC1,Percent Effect,'=',2.184,%
CHEMBL3474807,CCCn1c(C)c(CC(=O)N(C)CC(=O)OC)c2c1CC(C)(C)CC2=O,Percent Effect,'=',33.31,%
CHEMBL3461505,NC(=O)c1ccc(CN2CCC(N3CCCC3)CC2)cc1,Percent Effect,'=',1.149,%
CHEMBL3481966,Cc1nc(CN)cc(NCc2ccccc2-n2cncn2)n1,Percent Effect,'=',-21.35,%
CHEMBL3463835,OCC(O)CSCc1ccc(F)cc1Cl,Percent Effect,'=',-13.18,%
CHEMBL3455113,CCS(=O)(=O)NCC(=O)N(C1CC1)C1Cc2ccccc2C1,Percent Effect,'=',0.6963,%
CHEMBL3466079,O=C(NCCOCC1CC1)Nc1ccc(F)cc1,Percent Effect,'=',16.63,%
CHEMBL3490381,Cc1noc(C)c1CCC(=O)N1CCCN(Cc2cccs2)CC1,Percent Effect,'=',-2.857,%
CHEMBL3491144,O=C(c1ccn(-c2cccc(Cl)c2)n1)N1CCN(CCO)CC1,Percent Effect,'=',-0.9941,%
CHEMBL3492621,CC(C)c1nc2n(n1)CC(NCc1ncc(C(C)(C)C)o1)CC2,Percent Effect,'=',-4.613,%
CHEMBL3448096,COc1cc2c(cc1CN1CCc3sccc3C1C)OCO2,Percent Effect,'=',9.132,%
CHEMBL3449750,CC(=O)Nc1nc(C2CCN(C(=O)c3ccncc3)CC2)cs1,Percent Effect,'=',-5.22,%
CHEMBL3501620,CCN1CC2(CCOCC2)c2cc(NS(=O)(=O)CC)ccc21.O=C(O)C(F)(F)F,Percent Effect,'=',51.54,%
CHEMBL3470965,Cc1cc(C(=O)N2CCn3cc(CN(C)C)nc3C2)no1,Percent Effect,'=',-5.451,%
CHEMBL3439319,COCC(=O)Nc1ccc2c(c1)CN(C(=O)c1ccco1)CC2,Percent Effect,'=',-15.92,%
CHEMBL3443285,NC(=O)c1c(NC(=O)C2CCCO2)sc2c1CCc1ccccc1-2,Percent Effect,'=',3.981,%
CHEMBL3439291,O=c1n(Cc2ccccc2F)nc2ncccn12,Percent Effect,'=',-17.39,%
CHEMBL3485298,N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC(Oc2ccc(F)cc2)CC1,Percent Effect,'=',2.473,%
CHEMBL1470879,CSc1ccc(C(=O)C2CCCN(C(=O)CCn3cncn3)C2)cc1,Percent Effect,'=',-0.6928,%
CHEMBL3485206,CCN1CCCC1CNC(=O)c1cc(COc2cccc(F)c2)[nH]n1,Percent Effect,'=',-4.407,%
CHEMBL3445668,CCn1nccc1CNc1nc(N)nc2c1nc(C)n2C,Percent Effect,'=',-3.387,%
CHEMBL3475460,O=C(c1ccccn1)N1C[C@@H]2CC[C@H](C1)N(C(=O)CCN1CCCC1)C2,Percent Effect,'=',13.8,%
CHEMBL3485249,O=C(O)CCc1cc2n(n1)CCCN(C(=O)c1cc3ccccc3s1)C2,Percent Effect,'=',4.263,%
CHEMBL3475324,CCCc1nc(CN(CC)C(=O)c2ccc(S(C)(=O)=O)cc2)no1,Percent Effect,'=',22.08,%
CHEMBL3465632,CCN(C(=O)c1cc(C)oc1C)C1CC1,Percent Effect,'=',4.626,%
CHEMBL4635085,C=CC(C)(C)n1cc(C[C@@H]2NC(=O)[C@H](C/C=C/C)NC(=O)[C@H](CC(C)C)N3C(=O)[C@H](C[C@H](C)[C@H]3OC)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc3cccc([N+](=O)[O-])c3)NC(=O)[C@H](CC(C)C)N(C)C2=O)c2ccccc21,MIC,'=',1200,nM
CHEMBL3475372,CCN1Cc2nc(OC)c(CNC(=O)CCC3CCCC3)cc2C1=O,Percent Effect,'=',11.58,%
CHEMBL3475953,CSCC1CCCN(c2ncnc3oc(C)nc23)C1,Percent Effect,'=',8.198,%
CHEMBL3482933,COc1cccc2c(=O)n(Cc3nc(C)cc(O)n3)cnc12,Percent Effect,'=',-25.35,%
CHEMBL3455982,Cc1cc(C)n(CC2CCN(CC(O)Cn3cccn3)CC2)n1,Percent Effect,'=',-1.661,%
CHEMBL3461112,N#CCCCOc1cccnc1NC(=O)CC1CCCCC1,Percent Effect,'=',-13.63,%
CHEMBL3457033,CN(Cc1cc(Br)cn1C)C(=O)c1ccsc1,Percent Effect,'=',15.3,%
CHEMBL3454859,CCCNC(=O)CCC(=O)Nc1cc2sc(C)nc2cc1OC,Percent Effect,'=',9.368,%
CHEMBL3462502,Cc1cc2c(o1)CC(C)(C)CC2NC(=O)CNC(=O)C1CC1,Percent Effect,'=',36.93,%
CHEMBL3500216,O=C(Nc1ccccc1)C1CN(CC2CCOCC2)CC12CCOCC2.O=C(O)C(F)(F)F,Percent Effect,'=',-25.1,%
CHEMBL3467230,COc1ccc(CNC(C)c2cnc3cc(C)nn3c2C)cc1,Percent Effect,'=',13.61,%
CHEMBL3453699,N#Cc1ccc(CN2CCc3sccc3C2)c(F)c1,Percent Effect,'=',-13.25,%
CHEMBL3475971,O=C1OCCN1CC(=O)N1C[C@H]2CC[C@@H]1CN(C(=O)c1cccnc1)C2,Percent Effect,'=',-5.076,%
CHEMBL3475591,O=C(NCCC1CCCCO1)c1cc(COc2ccccc2F)[nH]n1,Percent Effect,'=',4.93,%
CHEMBL3493664,Cc1cc(NC(=O)CN2CCn3c(C)nnc3C2)no1,Percent Effect,'=',9.914,%
CHEMBL3474192,Cc1nn(CCO)c(C)c1CN1CCN(C2CCCCC2)C(=O)C1,Percent Effect,'=',-15.28,%
CHEMBL3457944,CN(Cc1cccc(C#N)c1)c1ncc(C(N)=O)cc1Cl,Percent Effect,'=',-8.143,%
CHEMBL3494345,CCc1ncc2c(n1)CN(Cc1nc(-c3ccccn3)no1)CC2,Percent Effect,'=',-36.33,%
CHEMBL3495995,CCN1CCN(c2ccc(CNC(=O)c3ccc(Cl)o3)cn2)CC1,Percent Effect,'=',-9.365,%
CHEMBL3478608,Cc1nn(C)cc1CN1CCCn2nc(CNC(=O)C3CCC3)cc2C1,Percent Effect,'=',3.186,%
CHEMBL3437291,O=C1CO[C@H]2CN(Cc3ccc(C(F)(F)F)cc3)C[C@H]2N1,Percent Effect,'=',-24.77,%
CHEMBL3446953,CN(C)c1nccnc1C1CCN(C(=O)C2(C)CCCCN2C)CC1,Percent Effect,'=',-16.24,%
CHEMBL3446880,CC(=O)N1CCC1c1nc(-c2ccc(C)s2)no1,Percent Effect,'=',-13.76,%
CHEMBL3458714,CC1CCCN(C(=O)Cn2cc(I)cn2)C1,Percent Effect,'=',24.63,%
CHEMBL3504091,CCOCC1CN(c2ccncn2)Cc2cnn(CC)c21.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Percent Effect,'=',-15.06,%
CHEMBL3736002,CC1=C(C(=O)Nc2ccc(Br)cn2)C(c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)n2ncnc2N1,Inhibition,'=',96,%
CHEMBL3441391,CCS(=O)(=O)N1Cc2c(Cn3ccnc3)nn(C(C)C)c2C1,Percent Effect,'=',-9.218,%
CHEMBL3482478,COc1ccc(Cc2ncc3c(n2)CN(C(=O)C2COCCO2)C3)cc1,Percent Effect,'=',19.7,%
CHEMBL3474339,O=C1N(CC2CCCCC2)CCCC1(O)CN1CCc2[nH]ncc2C1,Percent Effect,'=',4.009,%
CHEMBL3502149,Cc1noc(C)c1CN1CC[C@H]2OCC[C@@]2(C(=O)N2CCOCC2)C1.O=C(O)C(F)(F)F,Percent Effect,'=',-21.88,%
CHEMBL3454114,CCOc1nnc(CN2CCN(CCOC)C(CC)C2)s1,Percent Effect,'=',-21.76,%
CHEMBL3446320,CCc1nc(NCC(=O)N2CCOCC2)c2c(n1)c(C)nn2CC,Percent Effect,'=',-5.833,%
CHEMBL3494452,CC(C)OCCC(=O)N(C)CCCc1cc(-c2ccccc2)no1,Percent Effect,'=',15.48,%
CHEMBL3494718,NC(=O)COc1cccc(C(=O)N2CCCC(n3cccn3)C2)c1,Percent Effect,'=',-15.1,%
CHEMBL3497579,Cl.O=C(c1ccnc(C2CCNCC2)c1)N1CCCOCC1,Percent Effect,'=',-3.625,%
CHEMBL3501967,CN(C)C(=O)CN1CCC2(COCc3cnc(N4CCOCC4)nc32)C1.O=C(O)C(F)(F)F,Percent Effect,'=',-12.36,%
CHEMBL3459784,Cc1csc(CN(C)C(=O)Nc2cnn(CC3CCCO3)c2)n1,Percent Effect,'=',7.252,%
CHEMBL1452986,Cc1cccc(NC(=O)C2CC(=O)n3cnnc3S2)c1,Percent Effect,'=',21.23,%
CHEMBL3475766,Cc1oc(-c2cccc(F)c2F)nc1CN(C)CCO,Percent Effect,'=',2.49,%
CHEMBL3442944,CCc1ccc(C(=O)N2CC(C(=O)NC(C)C)C3(CCOCC3)C2)cc1,Percent Effect,'=',-23.21,%
CHEMBL3452964,CC(CN1CCOC1=O)NC(=O)c1cccc(C#N)c1,Percent Effect,'=',-8.651,%
CHEMBL3484401,Cn1c(N2CCOCC2)nc2cc(C(=O)N[C@@H]3CC[C@@H](N)C3)ccc21,Percent Effect,'=',11.14,%
CHEMBL3473039,CCc1cnc(C)nc1NCCSc1nnc(C)n1CC,Percent Effect,'=',-25.51,%
CHEMBL3443410,CCOc1cc2c(cc1C(=O)O)CCC2,Percent Effect,'=',-5.373,%
CHEMBL3484231,O=C(c1cc[nH]n1)N1CCC(c2nccn2Cc2ccncc2)CC1,Percent Effect,'=',4.347,%
CHEMBL3483485,CS(=O)(=O)c1ccc(CN2CCCCC2c2ccc(F)cc2)cc1,Percent Effect,'=',3.856,%
CHEMBL3464272,CC(Cn1cccn1)NCCS(=O)(=O)c1ccc(Cl)cc1,Percent Effect,'=',-21.56,%
CHEMBL3478649,Cc1nc(-c2cc(F)c3c(c2)CC(CN)O3)c[nH]1,Percent Effect,'=',24.5,%
CHEMBL3453098,CC(C)c1ccc(OCCC(=O)N(C)C)cc1,Percent Effect,'=',2.379,%
CHEMBL3494396,COc1ccc(C2=CCN(C(=O)C3CCN(C)C(=O)C3)CC2)cc1,Percent Effect,'=',8.059,%
CHEMBL3493219,O=C(c1ccc(NC2CC2)nc1)N1CCC(Nc2cccnn2)CC1,Percent Effect,'=',13.79,%
CHEMBL3452162,CC(C)n1cnnc1SCCN(C)c1ccccc1,Percent Effect,'=',5.315,%
CHEMBL3470059,CC(C)(C)NC(=O)C1CSCN1S(=O)(=O)c1cccc(F)c1,Percent Effect,'=',4.547,%
CHEMBL3498277,COc1ccccc1OCCNCc1c(C)nn(C)c1N(C)C.Cl,Percent Effect,'=',31.69,%
CHEMBL3446968,Cc1ccnc(C2(C)CCCN2S(=O)(=O)c2ccccc2)n1,Percent Effect,'=',-14.58,%
CHEMBL3449369,Cc1cc2c(=O)n3c(nc2s1)CCN(C(=O)c1cn(C)nc1C)CC3,Percent Effect,'=',-6.814,%
CHEMBL3499853,COc1cc(N2CC[C@H]3O[C@@H](C(=O)NC4CCCC4)CC[C@H]32)ncn1.O=C(O)C(F)(F)F,Percent Effect,'=',-0.9791,%
CHEMBL3499891,Cn1cc(C2CC(=O)NC23CCN(Cc2cccc(F)c2)CC3)cn1.O=C(O)C(F)(F)F,Percent Effect,'=',-23.11,%
CHEMBL3440454,O=C(O)c1ncccc1N1CCCCC1,Percent Effect,'=',-3.745,%
CHEMBL3454220,CCCN(CC(=O)NC)C(=O)c1ccc(-c2nc(C)cs2)cc1,Percent Effect,'=',17.3,%
CHEMBL3485559,CCc1nc(C)sc1CN1CC[C@](O)(CC)[C@H](O)C1,Percent Effect,'=',10.56,%
CHEMBL3465992,CN1CCOC(CNCc2c(Cl)nc3ccccn23)C1,Percent Effect,'=',-21.76,%
CHEMBL4568751,C[C@H](NC(=O)N1C(=O)C[C@H]1Sc1ccccc1F)c1ccccc1,MIC99,'=',12.5,ug ml-1
CHEMBL4435911,C[C@@H](NC(=O)N1C(=O)C[C@H]1Sc1c(F)c(F)c(F)c(F)c1F)c1ccccc1,MIC99,'=',0.3,ug ml-1
CHEMBL4561359,COc1ccc(S[C@H]2CC(=O)N2C(=O)N[C@H](C)c2ccccc2)cc1,MIC99,'=',25,ug ml-1
CHEMBL4454029,C[C@@H](NC(=O)N1C(=O)C[C@H]1[Se]c1ccccc1)c1ccccc1,MIC99,'=',12.5,ug ml-1
CHEMBL3470745,Cc1ncsc1CN1C[C@@H]2CN(S(C)(=O)=O)CCO[C@@H]2C1,Percent Effect,'=',6.612,%
CHEMBL3484195,Cc1ncsc1CCN(C)Cc1cc2n(n1)CCN(S(C)(=O)=O)C2,Percent Effect,'=',5.172,%
CHEMBL64,NNC(=O)c1ccncc1,MIC,'>',1,ug.mL-1
CHEMBL3482109,COc1cccc(C2CCN2C(=O)c2cnccn2)c1,Percent Effect,'=',-14.63,%
CHEMBL4476070,C[C@@H](NC(=O)N1C(=O)C[C@H]1Sc1ccc(F)cc1F)c1ccccc1,MIC,'=',12.5,ug.mL-1
CHEMBL3502898,COCC(=O)N1CCCC2(CCN(CCN3CCCC3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Percent Effect,'=',-13.99,%
CHEMBL3394620,O=C1CC(Sc2cccc(C(F)(F)F)c2)N1,MIC,'=',25,ug.mL-1
CHEMBL3458433,O=C(NCc1ccccc1CN1CCOCC1)Nc1nncs1,Percent Effect,'=',-24.51,%
CHEMBL3462817,COc1ccc(C)cc1CN(Cc1nc(C)c(C)o1)C1CCN(C)C1,Percent Effect,'=',4.198,%
CHEMBL3495180,Cc1cc(C)c(CNC(=O)C2CCCN(c3cnccn3)C2)c(=O)[nH]1,Percent Effect,'=',7.39,%
CHEMBL3496890,Cc1ncc(CN(C)CC2CCCN2c2cccnn2)s1,Percent Effect,'=',9.769,%
CHEMBL3471879,CNC(=O)[C@@]12CCO[C@@H]1CCN(S(=O)(=O)c1cccc(C)c1)C2,Percent Effect,'=',0.1293,%
CHEMBL3489687,O=C(Nc1nccs1)NC1CCN(Cc2ccccn2)CC1,Percent Effect,'=',3.769,%
CHEMBL3464545,O=C1CCC(C(=O)NCCOc2ccccc2-c2ccccc2)CN1,Percent Effect,'=',-16.6,%
CHEMBL3458853,CC(=O)c1cccc(NC(=O)CN2CCCC(C3OCCO3)C2)c1,Percent Effect,'=',-20.76,%
CHEMBL3494970,Cn1ccc(CN2CCCC2c2ccc3c(c2)OCCCO3)cc1=O,Percent Effect,'=',37.54,%
CHEMBL3450435,CN1CCCCC1c1ncc2c(n1)CCN(Cc1ccccc1Cl)C2,Percent Effect,'=',87.15,%
CHEMBL3470095,O=C(NCC(O)c1ccccc1Cl)c1cccc(-n2cnnn2)c1,Percent Effect,'=',-1.274,%
CHEMBL3475333,Fc1ccc(-n2cccn2)c(CN2CCCCC2CCn2ccnc2)c1,Percent Effect,'=',-19.66,%
CHEMBL3494023,Cc1cc(C(=O)N2CCCCC2C)ccc1NCCCO,Percent Effect,'=',8.386,%
CHEMBL3501041,O=C(NC[C@]12COC[C@H]1CN(Cc1nccs1)C2)N1CCCC1.O=C(O)C(F)(F)F,Percent Effect,'=',-16.52,%
CHEMBL3488737,CN(Cc1cnn(C)c1)C(=O)NCc1cc(Br)cs1,Percent Effect,'=',-8.776,%
