y,probs,preds
0.0,0.23783517,0.0
1.0,0.55539566,1.0
1.0,0.64051723,1.0
0.0,0.041030113,0.0
1.0,0.6399753,1.0
1.0,0.72363055,1.0
0.0,0.23020506,0.0
0.0,0.2308278,0.0
1.0,0.35861808,0.0
0.0,0.22378168,0.0
0.0,0.04821327,0.0
0.0,0.49206755,0.0
0.0,0.6732153,1.0
1.0,0.9882571,1.0
1.0,0.62817353,1.0
1.0,0.6097461,1.0
0.0,0.38836643,0.0
0.0,0.56042576,1.0
1.0,0.79262507,1.0
1.0,0.9281171,1.0
0.0,0.5196383,1.0
1.0,0.3576322,0.0
1.0,0.71159214,1.0
1.0,0.991402,1.0
1.0,0.91414624,1.0
0.0,0.15028375,0.0
0.0,0.3136282,0.0
0.0,0.14620633,0.0
1.0,0.9920744,1.0
0.0,0.31372717,0.0
1.0,0.79106134,1.0
1.0,0.7911417,1.0
0.0,0.46797067,0.0
1.0,0.8927151,1.0
0.0,0.108230695,0.0
1.0,0.9228024,1.0
0.0,0.12843649,0.0
1.0,0.4095101,0.0
1.0,0.89019674,1.0
0.0,0.30007407,0.0
0.0,0.6022074,1.0
0.0,0.1583144,0.0
0.0,0.30686074,0.0
0.0,0.100269765,0.0
0.0,0.40943342,0.0
0.0,0.22266807,0.0
1.0,0.5840824,1.0
0.0,0.5216574,1.0
1.0,0.94190204,1.0
0.0,0.41510257,0.0
0.0,0.3970543,0.0
0.0,0.23585984,0.0
0.0,0.21265382,0.0
1.0,0.9002758,1.0
1.0,0.97271514,1.0
0.0,0.018146738,0.0
1.0,0.83218014,1.0
1.0,0.10205067,0.0
0.0,0.29985246,0.0
1.0,0.48229083,0.0
1.0,0.9013361,1.0
0.0,0.06916135,0.0
1.0,0.8226444,1.0
0.0,0.02064666,0.0
0.0,0.12142997,0.0
1.0,0.8540492,1.0
0.0,0.088672236,0.0
1.0,0.53932554,1.0
0.0,0.11331265,0.0
0.0,0.78857523,1.0
0.0,0.46021593,0.0
1.0,0.9133787,1.0
0.0,0.19700073,0.0
0.0,0.2983665,0.0
0.0,0.16205974,0.0
0.0,0.1994878,0.0
1.0,0.99304104,1.0
0.0,0.24388267,0.0
0.0,0.21192302,0.0
1.0,0.32812893,0.0
1.0,0.4810531,0.0
0.0,0.5323223,1.0
1.0,0.99491864,1.0
1.0,0.7270468,1.0
1.0,0.6252015,1.0
0.0,0.37158558,0.0
1.0,0.47207454,0.0
1.0,0.8559051,1.0
0.0,0.8291226,1.0
1.0,0.90294194,1.0
0.0,0.23735827,0.0
1.0,0.91853046,1.0
0.0,0.49359125,0.0
1.0,0.9805998,1.0
0.0,0.5238157,1.0
1.0,0.99169075,1.0
1.0,0.9590036,1.0
0.0,0.043104153,0.0
1.0,0.26068085,0.0
1.0,0.8903516,1.0
1.0,0.35631353,0.0
0.0,0.050072767,0.0
0.0,0.2714778,0.0
0.0,0.31896964,0.0
1.0,0.19118461,0.0
1.0,0.368756,0.0
1.0,0.30913806,0.0
0.0,0.6559456,1.0
0.0,0.34240314,0.0
1.0,0.5754593,1.0
1.0,0.94381905,1.0
1.0,0.104030766,0.0
0.0,0.044808406,0.0
1.0,0.95720744,1.0
1.0,0.36957827,0.0
1.0,0.45690054,0.0
1.0,0.76354295,1.0
1.0,0.086514175,0.0
1.0,0.8603529,1.0
0.0,0.09885002,0.0
1.0,0.850977,1.0
0.0,0.10147163,0.0
1.0,0.9952062,1.0
1.0,0.8923288,1.0
0.0,0.21280302,0.0
0.0,0.5698043,1.0
0.0,0.1403229,0.0
0.0,0.011877345,0.0
0.0,0.09172251,0.0
1.0,0.47317687,0.0
0.0,0.33231163,0.0
1.0,0.5028626,1.0
0.0,0.7717883,1.0
1.0,0.7926212,1.0
1.0,0.3133578,0.0
0.0,0.10182785,0.0
1.0,0.7047291,1.0
0.0,0.6193245,1.0
0.0,0.5910061,1.0
1.0,0.6992438,1.0
1.0,0.94972163,1.0
0.0,0.08485284,0.0
0.0,0.2172315,0.0
0.0,0.45481655,0.0
0.0,0.7038779,1.0
1.0,0.6778129,1.0
0.0,0.21626784,0.0
1.0,0.92534125,1.0
1.0,0.95863837,1.0
0.0,0.03793651,0.0
1.0,0.51937026,1.0
0.0,0.11557488,0.0
1.0,0.61671454,1.0
1.0,0.99854773,1.0
1.0,0.88262653,1.0
1.0,0.8353815,1.0
0.0,0.038127325,0.0
1.0,0.97730595,1.0
0.0,0.034594744,0.0
0.0,0.52513313,1.0
0.0,0.022139618,0.0
1.0,0.44590655,0.0
1.0,0.73693854,1.0
0.0,0.06831556,0.0
0.0,0.37211654,0.0
1.0,0.38007268,0.0
0.0,0.41600552,0.0
0.0,0.045706995,0.0
0.0,0.08133681,0.0
0.0,0.15510784,0.0
1.0,0.50607765,1.0
1.0,0.8645478,1.0
0.0,0.048511703,0.0
1.0,0.2718094,0.0
0.0,0.119931996,0.0
0.0,0.40380222,0.0
0.0,0.28297552,0.0
0.0,0.11512462,0.0
0.0,0.25925776,0.0
1.0,0.9159948,1.0
0.0,0.4329184,0.0
1.0,0.90917003,1.0
0.0,0.18826899,0.0
1.0,0.9949649,1.0
0.0,0.4150015,0.0
0.0,0.13197072,0.0
1.0,0.32375655,0.0
1.0,0.25217313,0.0
0.0,0.27254653,0.0
0.0,0.2859963,0.0
1.0,0.7743878,1.0
1.0,0.9926394,1.0
0.0,0.11128402,0.0
1.0,0.698458,1.0
1.0,0.99210817,1.0
0.0,0.30087373,0.0
1.0,0.22293043,0.0
1.0,0.8608334,1.0
0.0,0.1703016,0.0
0.0,0.07098005,0.0
1.0,0.9259445,1.0
0.0,0.22795115,0.0
0.0,0.23250285,0.0
1.0,0.7863526,1.0
1.0,0.9959705,1.0
1.0,0.39803603,0.0
0.0,0.8352725,1.0
0.0,0.021873696,0.0
0.0,0.051599335,0.0
1.0,0.5321759,1.0
0.0,0.7087119,1.0
1.0,0.95740277,1.0
0.0,0.11143351,0.0
1.0,0.5188189,1.0
1.0,0.9908071,1.0
0.0,0.2296936,0.0
0.0,0.54544455,1.0
0.0,0.55067796,1.0
0.0,0.020323593,0.0
1.0,0.4941286,0.0
1.0,0.3995195,0.0
0.0,0.45580095,0.0
1.0,0.9956682,1.0
0.0,0.7059003,1.0
0.0,0.3265002,0.0
0.0,0.36340907,0.0
0.0,0.44174328,0.0
1.0,0.9418306,1.0
1.0,0.9228029,1.0
0.0,0.110662,0.0
0.0,0.33439004,0.0
0.0,0.4743916,0.0
0.0,0.19031449,0.0
0.0,0.07209829,0.0
0.0,0.17712972,0.0
1.0,0.8084445,1.0
0.0,0.32640168,0.0
1.0,0.2504222,0.0
1.0,0.38111478,0.0
0.0,0.21965167,0.0
1.0,0.8077217,1.0
1.0,0.9850093,1.0
1.0,0.89869416,1.0
0.0,0.2268754,0.0
0.0,0.21501215,0.0
1.0,0.82540154,1.0
0.0,0.02248851,0.0
1.0,0.9497694,1.0
0.0,0.14014845,0.0
0.0,0.28272757,0.0
1.0,0.99519855,1.0
1.0,0.3113182,0.0
0.0,0.097962685,0.0
1.0,0.284667,0.0
1.0,0.5200975,1.0
0.0,0.12630694,0.0
1.0,0.2587899,0.0
1.0,0.84249014,1.0
1.0,0.85732484,1.0
0.0,0.3450652,0.0
0.0,0.033706564,0.0
0.0,0.28013498,0.0
0.0,0.22654037,0.0
1.0,0.29945254,0.0
0.0,0.17328647,0.0
1.0,0.7198784,1.0
1.0,0.31415886,0.0
1.0,0.51668906,1.0
1.0,0.82993114,1.0
1.0,0.99679464,1.0
1.0,0.46468887,0.0
0.0,0.53810936,1.0
0.0,0.2081482,0.0
1.0,0.35334635,0.0
0.0,0.15932965,0.0
0.0,0.18653195,0.0
1.0,0.4914913,0.0
1.0,0.99400985,1.0
1.0,0.20499255,0.0
