all_loss,all_auc,all_acc,all_mcc,all_f1,all_pre,all_se,all_sp,all_Youden_Index,all_Best_Threshold
0.4292484652424006,0.8812914353494063,0.7982965543941154,0.5970615000161615,0.7783450329717081,0.8218778077268644,0.7391919191919192,0.8526570048309179,0.456498384475708,0.59864599168947
