split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
48.0,0.5113645509693333,0.7491289198606271,0.8419283132326612,0.6949152542372882,0.8324873096446701,0.5964,0.8896,2952.0,1998.0,594.0,4788.0,0.52515185297794,0.46353163410033127,0.7272727272727273,0.8099700970921575,0.6710775047258979,0.7941834451901566,0.581,0.8617,355.0,256.0,92.0,573.0,0.47537501692036965
