y,probs,preds
0.0,0.11300568,0.0
0.0,0.16189308,0.0
0.0,0.2111901,0.0
0.0,0.0110479705,0.0
0.0,0.23036629,0.0
1.0,0.9984326,1.0
1.0,0.1504141,0.0
0.0,0.07027004,0.0
0.0,0.061581086,0.0
0.0,0.00445422,0.0
0.0,0.016677523,0.0
1.0,0.99692106,1.0
0.0,0.092703976,0.0
1.0,0.821839,1.0
1.0,0.9150901,1.0
0.0,0.15647598,0.0
0.0,0.0103761,0.0
1.0,0.48608893,0.0
0.0,0.68236244,1.0
1.0,0.7930335,1.0
0.0,0.696805,1.0
0.0,0.074601285,0.0
1.0,0.6647218,1.0
0.0,0.018863177,0.0
1.0,0.73147964,1.0
0.0,0.29911426,0.0
0.0,0.1250047,0.0
0.0,0.0042415247,0.0
0.0,0.06398774,0.0
0.0,0.512851,1.0
0.0,0.07579866,0.0
0.0,0.35968447,0.0
1.0,0.30073223,0.0
1.0,0.43022072,0.0
1.0,0.9935806,1.0
1.0,0.8678982,1.0
0.0,0.49378085,0.0
0.0,0.5525447,1.0
1.0,0.7511653,1.0
1.0,0.18541157,0.0
0.0,0.21081418,0.0
1.0,0.6994977,1.0
0.0,0.061022032,0.0
1.0,0.89847827,1.0
1.0,0.94008,1.0
0.0,0.040246047,0.0
0.0,0.81162685,1.0
0.0,0.14412127,0.0
0.0,0.0691264,0.0
1.0,0.39621416,0.0
0.0,0.09223185,0.0
0.0,0.06386125,0.0
0.0,0.2757443,0.0
0.0,0.18785556,0.0
1.0,0.9981717,1.0
1.0,0.42203528,0.0
1.0,0.9930455,1.0
1.0,0.9765287,1.0
0.0,0.04138273,0.0
1.0,0.515684,1.0
1.0,0.8493054,1.0
0.0,0.20436026,0.0
0.0,0.41925922,0.0
1.0,0.7228122,1.0
0.0,0.036144376,0.0
0.0,0.018330986,0.0
1.0,0.040549517,0.0
1.0,0.52459705,1.0
0.0,0.09403437,0.0
1.0,0.898667,1.0
0.0,0.4295765,0.0
1.0,0.91809547,1.0
1.0,0.9993845,1.0
0.0,0.22922577,0.0
1.0,0.97652197,1.0
0.0,0.087419525,0.0
