all_loss,all_auc,all_acc,all_mcc,all_f1,all_pre,all_se,all_sp,all_Youden_Index,all_Best_Threshold
0.335821774445082,0.9304619776358907,0.8511420828494,0.7032405798810153,0.8374894336432798,0.8779353123615419,0.8006060606060607,0.8976217019695281,0.47169485688209534,0.703872166480862
