mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06816449165344238,0.0009733631674653438,0.006799650192260742,0.0003996852188910113,1,50,10,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 10}",0.5979680696661829,0.6081277213352685,0.5818005808325266,0.5929332042594385,0.6001936108422071,0.5962046373871247,0.008710460991240858,35
0.11613860130310058,0.003035977661180179,0.009525156021118164,0.00045022194824880196,1,50,30,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 30}",0.6110304789550073,0.6018384131591679,0.6079380445304937,0.5953533397870281,0.6060019361084221,0.6044324425080239,0.005430391056608658,32
0.16738696098327638,0.003904228918690731,0.013435888290405273,0.0028205387824199674,1,50,50,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 50}",0.5989356555394292,0.6013546202225447,0.6016456921587608,0.5948693126815101,0.611810261374637,0.6017231083953763,0.0055970856907100325,34
0.22194700241088866,0.004286629112929104,0.015420198440551758,0.0008797571910766901,1,50,70,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 70}",0.6003870343492985,0.6013546202225447,0.6016456921587608,0.5987415295256534,0.6151984511132623,0.603465465473904,0.0059535284267263865,33
0.27690925598144533,0.0070755683578122034,0.018140554428100586,0.00024848418505587887,1,50,90,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 90}",0.5989356555394292,0.5994194484760522,0.6055179090029041,0.6093901258470474,0.6103581800580833,0.6047242637847032,0.004812280228099889,31
0.14062976837158203,0.007370036508671508,0.007199573516845703,0.00039968516200282006,10,20,10,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 10}",0.6608611514271892,0.6695694242864054,0.6563407550822846,0.6534365924491772,0.6553727008712488,0.6591161248232611,0.00576696758420723,30
0.3386275291442871,0.004678084947786009,0.011407613754272461,0.0005281696635769049,10,20,30,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 30}",0.6787614900822448,0.6768263183357524,0.6790900290416263,0.6606969990319458,0.6689254598257502,0.6728600592634639,0.007110439186224419,27
0.5328371524810791,0.01592218414586539,0.014644622802734375,0.0017841230173534874,10,20,50,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 50}",0.6744073536526367,0.687469762941461,0.6839303000968054,0.6694094869312681,0.6727976766698935,0.6776029160584129,0.006896733744527961,26
0.742403507232666,0.005830070084467028,0.017896080017089845,0.0013434122456460718,10,20,70,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 70}",0.683599419448476,0.6806966618287373,0.6897386253630203,0.675701839303001,0.6834462729912875,0.6826365637869044,0.004557973714855656,23
0.9275118350982666,0.017176034126799345,0.0216005802154541,0.0012367802926821336,10,20,90,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 90}",0.6850507982583455,0.687469762941461,0.686350435624395,0.6718296224588577,0.6708615682478218,0.6803124375061762,0.007367684468615738,24
0.1535101890563965,0.005182764757170497,0.0074440956115722655,0.0008424938654261444,10,30,10,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 10}",0.6782776971456217,0.6782776971456217,0.6698935140367861,0.6563407550822846,0.6616650532429816,0.6688909433306591,0.008797137659660054,28
0.38399653434753417,0.01054660867481478,0.011349153518676759,0.0004052789731089292,10,30,30,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 30}",0.6961780358006773,0.6947266569908079,0.6950629235237173,0.6781219748305906,0.6829622458857696,0.6894103674063125,0.007416491612481097,19
0.6176496505737304,0.007764025311193807,0.015498065948486328,0.0003541869762004195,10,30,50,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 50}",0.6976294146105467,0.7014997581035317,0.6936108422071636,0.6902226524685382,0.6921587608906099,0.6950242856560781,0.004049275888837832,15
0.8313443660736084,0.004151598708736964,0.019153690338134764,0.00050322120228235,10,30,70,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 70}",0.7048863086598935,0.7034349298500242,0.7008712487899322,0.6868344627299129,0.6984511132623427,0.698895612658421,0.006419749131909151,13
1.0547560214996339,0.013432220308241215,0.024351978302001955,0.003725813623215097,10,30,90,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 90}",0.7048863086598935,0.7053701015965167,0.7018393030009681,0.6926427879961278,0.6926427879961278,0.6994762578499267,0.0057093370323892875,12
0.16900959014892578,0.006021306057371992,0.007403039932250976,0.0004878254482249524,10,50,10,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 10}",0.6956942428640542,0.6923076923076923,0.6926427879961278,0.6853823814133592,0.6771539206195547,0.6886362050401577,0.006660009720296619,21
0.4258423805236816,0.011768547955090138,0.011602687835693359,0.0004919890723867144,10,50,30,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 30}",0.7164973391388486,0.7164973391388486,0.718296224588577,0.6945788964181994,0.7090997095837367,0.7109939017736421,0.008797044151651548,8
0.6924788475036621,0.011056290531255153,0.016373872756958008,0.0004287275479251925,10,50,50,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 50}",0.7247218190614417,0.7223028543783261,0.718296224588577,0.7037754114230397,0.7158760890609874,0.7169944797024744,0.0072880685894094925,6
0.946025037765503,0.018279714475167224,0.020697736740112306,0.0007276909776039798,10,50,70,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 70}",0.7310111272375424,0.7218190614417029,0.728460793804453,0.7158760890609874,0.7144240077444337,0.7223182158578239,0.006593430770414148,2
1.2068152904510498,0.025041359883770292,0.025382328033447265,0.0009107166100681135,10,50,90,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 90}",0.7271407837445574,0.7261731978713111,0.7274927395934172,0.7168441432720233,0.7110358180058083,0.7217373364974234,0.006640250161639473,3
0.19878368377685546,0.01062955755466097,0.006798648834228515,0.0003994312803751054,20,20,10,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 10}",0.6763425253991292,0.6613449443638123,0.675701839303001,0.6534365924491772,0.6505324298160697,0.6634716662662379,0.010843298758268841,29
0.5549123287200928,0.009217261465115026,0.01119837760925293,0.0015648564279207523,20,20,30,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 30}",0.6956942428640542,0.6816642477019835,0.6844143272023233,0.6694094869312681,0.6853823814133592,0.6833129372225977,0.008423971695965454,22
0.9130941390991211,0.004674282377451981,0.0160189151763916,0.004041798381702976,20,20,50,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 50}",0.6976294146105467,0.7005321722302854,0.6940948693126815,0.6761858664085189,0.6766698935140368,0.6890224432152139,0.010484717577016156,20
1.2468661308288573,0.02840923673585888,0.0170013427734375,3.021055996219093e-06,20,20,70,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 70}",0.7048863086598935,0.7000483792936623,0.6902226524685382,0.6761858664085189,0.6868344627299129,0.6916355339121052,0.010100472694602335,17
1.6244483470916748,0.029913353089251804,0.020758724212646483,0.00038493155027272824,20,20,90,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 90}",0.6971456216739236,0.6976294146105467,0.6945788964181994,0.6742497579864473,0.6839303000968054,0.6895067981571845,0.009098673627805405,18
0.2286989212036133,0.010385321226305392,0.007320261001586914,0.0004100826063735838,20,30,10,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 10}",0.6923076923076923,0.6695694242864054,0.6844143272023233,0.6737657308809293,0.6698935140367861,0.6779901377428273,0.008950663917460312,25
0.6377852916717529,0.02541067516746775,0.01100153923034668,0.0006286426652290162,20,30,30,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 30}",0.6995645863570392,0.6961780358006773,0.7018393030009681,0.6829622458857696,0.6907066795740562,0.694250170123702,0.006775369844888907,16
1.0655039310455323,0.02319370829904426,0.015421342849731446,0.0010327516845406294,20,30,50,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 50}",0.7131107885824867,0.7092404450895017,0.7071636011616651,0.6868344627299129,0.6931268151016456,0.7018952225330424,0.010111463636075927,11
1.4525657653808595,0.050414538447431205,0.01915149688720703,0.000821958573960744,20,30,70,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 70}",0.7145621673923561,0.7092404450895017,0.7066795740561471,0.6882865440464666,0.7028073572120038,0.7043152175592952,0.008877387522887163,10
1.8719433307647706,0.025821843026779707,0.023485326766967775,0.0007044275265365812,20,30,90,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 90}",0.7164973391388486,0.710208030962748,0.7047434656340755,0.691190706679574,0.702323330106486,0.7049925745043464,0.008452680896638873,9
0.25844378471374513,0.016961193574018405,0.008039569854736328,0.000882055659151456,20,50,10,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 10}",0.7000483792936623,0.6947266569908079,0.7061955469506292,0.6994191674733785,0.681026137463698,0.6962831776344351,0.008455368384059367,14
0.7529971599578857,0.031367439486339556,0.013384628295898437,0.0008690638583406963,20,50,30,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 30}",0.7155297532656023,0.7237542331881954,0.7260406582768635,0.7071636011616651,0.7018393030009681,0.7148655097786589,0.009309522292553952,7
1.1857664108276367,0.05486377132160782,0.01641049385070801,0.0004818759904727766,20,50,50,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 50}",0.7252056119980649,0.7305273343009192,0.7265246853823815,0.707647628267183,0.7071636011616651,0.7194137722220427,0.009961230753486525,5
1.672114658355713,0.055093360953005543,0.022140359878540038,0.00019747464665469846,20,50,70,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 70}",0.7319787131107885,0.7281083696178036,0.7279767666989352,0.7071636011616651,0.7115198451113263,0.7213494591401036,0.010004448958712256,4
2.140192413330078,0.04280777050970616,0.026092910766601564,0.0006171710283207282,20,50,90,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 90}",0.7329462989840348,0.7314949201741655,0.7299128751210068,0.7105517909002904,0.7110358180058083,0.7231883406370612,0.01016663734266431,1
