all_loss,all_auc,all_acc,all_mcc,all_f1,all_pre,all_se,all_sp,all_Youden_Index,all_Best_Threshold
0.446146476748558,0.8689098341272256,0.7814556716995741,0.5642700409229295,0.7561555075593952,0.8122969837587007,0.7072727272727273,0.8496841322928279,0.44641703367233276,0.5613188743623526
