y,probs,preds
0.0,0.14651947,0.0
1.0,0.2380272,0.0
0.0,0.19590317,0.0
0.0,0.1243578,0.0
1.0,0.9979633,1.0
1.0,0.68311536,1.0
1.0,0.8187039,1.0
1.0,0.74667585,1.0
0.0,0.30668628,0.0
0.0,0.2053841,0.0
1.0,0.68127996,1.0
1.0,0.957799,1.0
1.0,0.2607626,0.0
1.0,0.98783666,1.0
1.0,0.8890692,1.0
1.0,0.99685526,1.0
1.0,0.43534097,0.0
0.0,0.21689548,0.0
1.0,0.90689313,1.0
1.0,0.9940591,1.0
0.0,0.21490252,0.0
0.0,0.64107925,1.0
1.0,0.6727709,1.0
0.0,0.45190218,0.0
1.0,0.48027554,0.0
1.0,0.9479083,1.0
0.0,0.6137115,1.0
0.0,0.16832076,0.0
0.0,0.02472661,0.0
0.0,0.048501667,0.0
0.0,0.4026336,0.0
1.0,0.9146461,1.0
0.0,0.62144053,1.0
0.0,0.23976667,0.0
0.0,0.49686933,0.0
1.0,0.5191129,1.0
1.0,0.49618202,0.0
1.0,0.976549,1.0
1.0,0.48421788,0.0
1.0,0.93743104,1.0
1.0,0.13307114,0.0
0.0,0.24208423,0.0
1.0,0.9844471,1.0
0.0,0.09073713,0.0
0.0,0.078946665,0.0
1.0,0.29974818,0.0
1.0,0.9953713,1.0
1.0,0.961264,1.0
0.0,0.014545713,0.0
0.0,0.20513192,0.0
1.0,0.9858257,1.0
0.0,0.085930616,0.0
1.0,0.33391458,0.0
1.0,0.7302183,1.0
0.0,0.26617715,0.0
1.0,0.9813188,1.0
1.0,0.7804511,1.0
0.0,0.21551229,0.0
1.0,0.6723083,1.0
1.0,0.19987503,0.0
1.0,0.37612864,0.0
0.0,0.69621056,1.0
0.0,0.114427544,0.0
0.0,0.4389622,0.0
0.0,0.13552447,0.0
0.0,0.48134655,0.0
1.0,0.89801365,1.0
0.0,0.40352762,0.0
0.0,0.45792493,0.0
1.0,0.3457649,0.0
1.0,0.2374688,0.0
1.0,0.9937058,1.0
1.0,0.9681644,1.0
1.0,0.7308189,1.0
0.0,0.21116948,0.0
0.0,0.14529566,0.0
1.0,0.42797846,0.0
0.0,0.47929972,0.0
0.0,0.26894265,0.0
1.0,0.16937862,0.0
1.0,0.7251149,1.0
1.0,0.401216,0.0
1.0,0.23127314,0.0
1.0,0.64057535,1.0
1.0,0.43963903,0.0
1.0,0.42266062,0.0
1.0,0.82479507,1.0
0.0,0.19666609,0.0
0.0,0.379883,0.0
1.0,0.89221793,1.0
0.0,0.20938487,0.0
0.0,0.30808705,0.0
1.0,0.8902322,1.0
0.0,0.32112885,0.0
0.0,0.14896816,0.0
0.0,0.632374,1.0
0.0,0.55253667,1.0
0.0,0.053871334,0.0
0.0,0.32350445,0.0
1.0,0.2935871,0.0
0.0,0.41251302,0.0
0.0,0.8302934,1.0
0.0,0.3062759,0.0
1.0,0.71994853,1.0
1.0,0.9640933,1.0
1.0,0.43251163,0.0
1.0,0.9592485,1.0
0.0,0.20273504,0.0
1.0,0.65178585,1.0
0.0,0.3349607,0.0
1.0,0.53653866,1.0
1.0,0.97574335,1.0
0.0,0.15712905,0.0
0.0,0.46341982,0.0
1.0,0.96865016,1.0
0.0,0.036558323,0.0
1.0,0.99821246,1.0
0.0,0.7159899,1.0
1.0,0.99368095,1.0
1.0,0.96173185,1.0
1.0,0.42123878,0.0
1.0,0.48414657,0.0
1.0,0.9923766,1.0
0.0,0.14781605,0.0
1.0,0.15649292,0.0
0.0,0.7376757,1.0
1.0,0.44515085,0.0
0.0,0.40093264,0.0
0.0,0.07480132,0.0
0.0,0.14233497,0.0
0.0,0.14493199,0.0
0.0,0.015793964,0.0
1.0,0.9580819,1.0
0.0,0.02867111,0.0
0.0,0.17808247,0.0
1.0,0.231216,0.0
0.0,0.6306056,1.0
1.0,0.9526783,1.0
1.0,0.9760884,1.0
1.0,0.9277409,1.0
1.0,0.6801045,1.0
1.0,0.83463514,1.0
1.0,0.49519527,0.0
0.0,0.09814052,0.0
0.0,0.98951083,1.0
0.0,0.38256952,0.0
1.0,0.9743396,1.0
0.0,0.53223526,1.0
0.0,0.1986237,0.0
0.0,0.57315916,1.0
0.0,0.40861562,0.0
1.0,0.27832693,0.0
0.0,0.09477018,0.0
0.0,0.41879466,0.0
0.0,0.55859953,1.0
1.0,0.41208133,0.0
1.0,0.69037724,1.0
0.0,0.95178777,1.0
0.0,0.22255015,0.0
1.0,0.25057304,0.0
1.0,0.8864937,1.0
1.0,0.33160466,0.0
0.0,0.16376719,0.0
0.0,0.032926314,0.0
1.0,0.982734,1.0
0.0,0.19047564,0.0
0.0,0.32537177,0.0
0.0,0.027552487,0.0
1.0,0.198699,0.0
0.0,0.48389277,0.0
0.0,0.22460768,0.0
0.0,0.36135116,0.0
1.0,0.7543628,1.0
1.0,0.83346677,1.0
1.0,0.87132055,1.0
0.0,0.008442094,0.0
1.0,0.9458178,1.0
0.0,0.13236682,0.0
1.0,0.6482533,1.0
1.0,0.1838214,0.0
0.0,0.17652597,0.0
0.0,0.113624185,0.0
1.0,0.43122956,0.0
0.0,0.048136726,0.0
1.0,0.7677658,1.0
0.0,0.7724096,1.0
1.0,0.975999,1.0
0.0,0.18043491,0.0
0.0,0.19489864,0.0
1.0,0.15415257,0.0
0.0,0.12819421,0.0
0.0,0.20932174,0.0
1.0,0.99749005,1.0
1.0,0.6851172,1.0
1.0,0.9492639,1.0
0.0,0.13449098,0.0
1.0,0.9814811,1.0
0.0,0.1162596,0.0
0.0,0.26229024,0.0
0.0,0.49023986,0.0
0.0,0.07811873,0.0
0.0,0.34323826,0.0
0.0,0.2939396,0.0
1.0,0.33954474,0.0
1.0,0.6758857,1.0
1.0,0.7558073,1.0
1.0,0.9981647,1.0
0.0,0.008444065,0.0
1.0,0.13371953,0.0
0.0,0.05064312,0.0
1.0,0.11112136,0.0
1.0,0.388977,0.0
1.0,0.5170676,1.0
0.0,0.43988073,0.0
1.0,0.9644961,1.0
1.0,0.94787604,1.0
1.0,0.80346674,1.0
0.0,0.286021,0.0
0.0,0.05323672,0.0
1.0,0.805943,1.0
1.0,0.56637245,1.0
1.0,0.17749809,0.0
0.0,0.32683542,0.0
0.0,0.16328311,0.0
0.0,0.23352431,0.0
1.0,0.93573076,1.0
0.0,0.09189371,0.0
0.0,0.13708687,0.0
1.0,0.9383223,1.0
0.0,0.5388377,1.0
0.0,0.5560249,1.0
1.0,0.79874307,1.0
0.0,0.3689589,0.0
0.0,0.23492652,0.0
1.0,0.9903172,1.0
1.0,0.7504219,1.0
1.0,0.95234275,1.0
1.0,0.9814332,1.0
1.0,0.79546714,1.0
1.0,0.5818389,1.0
1.0,0.6768207,1.0
1.0,0.46726787,0.0
0.0,0.037114624,0.0
0.0,0.21930942,0.0
0.0,0.12876624,0.0
0.0,0.18387878,0.0
0.0,0.17710376,0.0
0.0,0.32739416,0.0
0.0,0.31847012,0.0
1.0,0.21019548,0.0
0.0,0.3857108,0.0
1.0,0.35049972,0.0
0.0,0.15205534,0.0
0.0,0.13656375,0.0
1.0,0.829698,1.0
1.0,0.13585477,0.0
0.0,0.5229224,1.0
0.0,0.68317723,1.0
1.0,0.37250736,0.0
1.0,0.95309526,1.0
1.0,0.49702647,0.0
0.0,0.3935834,0.0
0.0,0.1079755,0.0
0.0,0.064737536,0.0
0.0,0.15657404,0.0
0.0,0.60215807,1.0
0.0,0.14344124,0.0
0.0,0.35844412,0.0
0.0,0.2380925,0.0
0.0,0.10318663,0.0
1.0,0.9457167,1.0
0.0,0.54444855,1.0
1.0,0.413628,0.0
1.0,0.43563712,0.0
1.0,0.9557135,1.0
0.0,0.46768543,0.0
0.0,0.103123456,0.0
0.0,0.066063724,0.0
1.0,0.43217117,0.0
1.0,0.40612808,0.0
1.0,0.77342016,1.0
0.0,0.60433286,1.0
1.0,0.5833122,1.0
0.0,0.046365216,0.0
0.0,0.24967504,0.0
0.0,0.16652477,0.0
1.0,0.7219253,1.0
0.0,0.45671028,0.0
1.0,0.9945879,1.0
1.0,0.6099381,1.0
1.0,0.46085894,0.0
1.0,0.70587283,1.0
1.0,0.9052644,1.0
0.0,0.6594133,1.0
0.0,0.064049594,0.0
1.0,0.508197,1.0
1.0,0.442682,0.0
1.0,0.1691403,0.0
0.0,0.17336638,0.0
1.0,0.53935766,1.0
1.0,0.62338614,1.0
1.0,0.9917527,1.0
1.0,0.40400213,0.0
1.0,0.9208522,1.0
0.0,0.27005765,0.0
0.0,0.019945402,0.0
0.0,0.31373334,0.0
0.0,0.14768945,0.0
1.0,0.6388436,1.0
1.0,0.95387334,1.0
1.0,0.25556892,0.0
1.0,0.8961755,1.0
1.0,0.727824,1.0
1.0,0.49307165,0.0
1.0,0.93228436,1.0
0.0,0.046704743,0.0
0.0,0.3394403,0.0
0.0,0.68243927,1.0
0.0,0.16020884,0.0
0.0,0.43014607,0.0
0.0,0.2867675,0.0
0.0,0.36557508,0.0
0.0,0.02967473,0.0
0.0,0.24193834,0.0
0.0,0.32153848,0.0
0.0,0.06720158,0.0
1.0,0.3137655,0.0
0.0,0.43566322,0.0
0.0,0.14569926,0.0
1.0,0.94314116,1.0
0.0,0.13320827,0.0
1.0,0.5990265,1.0
0.0,0.33361983,0.0
1.0,0.7576746,1.0
1.0,0.3461868,0.0
1.0,0.44990265,0.0
1.0,0.99568367,1.0
1.0,0.9489151,1.0
1.0,0.9886485,1.0
0.0,0.41215098,0.0
0.0,0.5110405,1.0
0.0,0.43991995,0.0
0.0,0.5021931,1.0
0.0,0.19524348,0.0
0.0,0.48951876,0.0
1.0,0.6360919,1.0
1.0,0.75197923,1.0
1.0,0.50211644,1.0
1.0,0.46531698,0.0
0.0,0.19449773,0.0
1.0,0.8425366,1.0
0.0,0.33831123,0.0
0.0,0.18417843,0.0
0.0,0.35983124,0.0
0.0,0.19045919,0.0
0.0,0.08426709,0.0
1.0,0.81058615,1.0
1.0,0.902387,1.0
1.0,0.558725,1.0
0.0,0.12004542,0.0
1.0,0.5140728,1.0
1.0,0.9352813,1.0
0.0,0.14248982,0.0
1.0,0.22054178,0.0
0.0,0.15116084,0.0
0.0,0.77697533,1.0
1.0,0.2340484,0.0
0.0,0.16409,0.0
0.0,0.074792095,0.0
0.0,0.16950104,0.0
1.0,0.783338,1.0
0.0,0.19287956,0.0
1.0,0.61231655,1.0
1.0,0.77109015,1.0
0.0,0.37910393,0.0
0.0,0.11530383,0.0
1.0,0.9179067,1.0
0.0,0.15611354,0.0
1.0,0.40591997,0.0
1.0,0.14457482,0.0
0.0,0.054340173,0.0
0.0,0.24319354,0.0
1.0,0.4951958,0.0
0.0,0.30602446,0.0
0.0,0.040000495,0.0
0.0,0.30032298,0.0
0.0,0.21192652,0.0
0.0,0.2021402,0.0
0.0,0.8243334,1.0
0.0,0.43853474,0.0
0.0,0.9246945,1.0
0.0,0.22773273,0.0
1.0,0.75722086,1.0
1.0,0.9853221,1.0
1.0,0.36057287,0.0
0.0,0.34860948,0.0
0.0,0.564995,1.0
0.0,0.17568251,0.0
0.0,0.36224654,0.0
0.0,0.5993042,1.0
1.0,0.96493995,1.0
1.0,0.22370987,0.0
1.0,0.10308126,0.0
0.0,0.074243575,0.0
0.0,0.10654224,0.0
1.0,0.75806075,1.0
0.0,0.34466866,0.0
0.0,0.07398377,0.0
0.0,0.66485727,1.0
1.0,0.24367654,0.0
0.0,0.1524291,0.0
0.0,0.5411176,1.0
1.0,0.8851735,1.0
1.0,0.737713,1.0
0.0,0.11653859,0.0
0.0,0.2126245,0.0
1.0,0.9760468,1.0
1.0,0.7410294,1.0
0.0,0.31909496,0.0
1.0,0.99025565,1.0
0.0,0.21968761,0.0
0.0,0.07002941,0.0
1.0,0.95706064,1.0
0.0,0.44259214,0.0
0.0,0.339315,0.0
1.0,0.12766737,0.0
0.0,0.49901044,0.0
1.0,0.62707734,1.0
0.0,0.3547211,0.0
1.0,0.3899382,0.0
1.0,0.9781723,1.0
1.0,0.6689423,1.0
1.0,0.8646919,1.0
1.0,0.95533395,1.0
1.0,0.49898314,0.0
1.0,0.43129578,0.0
1.0,0.79622686,1.0
0.0,0.82800287,1.0
1.0,0.7953429,1.0
1.0,0.6558727,1.0
0.0,0.03729752,0.0
0.0,0.09895955,0.0
1.0,0.6943153,1.0
1.0,0.9719511,1.0
1.0,0.51529914,1.0
1.0,0.8163005,1.0
0.0,0.043214142,0.0
1.0,0.8254537,1.0
1.0,0.4595725,0.0
1.0,0.97456795,1.0
1.0,0.79686075,1.0
1.0,0.50690246,1.0
1.0,0.4818818,0.0
0.0,0.83110034,1.0
0.0,0.3498735,0.0
0.0,0.3280394,0.0
0.0,0.9118755,1.0
0.0,0.012151103,0.0
0.0,0.30627975,0.0
0.0,0.1650268,0.0
0.0,0.28529528,0.0
1.0,0.46795046,0.0
1.0,0.5632911,1.0
1.0,0.96552926,1.0
1.0,0.99322504,1.0
1.0,0.9705922,1.0
1.0,0.9583597,1.0
0.0,0.31498325,0.0
1.0,0.8056487,1.0
0.0,0.16691421,0.0
1.0,0.9497353,1.0
1.0,0.5507629,1.0
1.0,0.31117678,0.0
0.0,0.543971,1.0
0.0,0.39604303,0.0
0.0,0.0630333,0.0
0.0,0.20004839,0.0
0.0,0.37607864,0.0
1.0,0.5373446,1.0
1.0,0.77498657,1.0
0.0,0.543067,1.0
0.0,0.11174879,0.0
0.0,0.19342956,0.0
1.0,0.09208025,0.0
0.0,0.49108276,0.0
0.0,0.17205809,0.0
1.0,0.29025018,0.0
0.0,0.1669629,0.0
0.0,0.22838977,0.0
0.0,0.3142912,0.0
0.0,0.13059673,0.0
1.0,0.8725493,1.0
1.0,0.32083982,0.0
0.0,0.8843882,1.0
0.0,0.61762625,1.0
0.0,0.10774145,0.0
0.0,0.1341633,0.0
1.0,0.95667166,1.0
0.0,0.74858063,1.0
1.0,0.99423933,1.0
1.0,0.76186,1.0
0.0,0.22378683,0.0
1.0,0.40985158,0.0
1.0,0.9965083,1.0
0.0,0.975391,1.0
1.0,0.5823147,1.0
0.0,0.43414748,0.0
1.0,0.99842083,1.0
0.0,0.48018607,0.0
1.0,0.9323942,1.0
1.0,0.7720673,1.0
1.0,0.9847573,1.0
0.0,0.01928411,0.0
0.0,0.42590094,0.0
0.0,0.089956254,0.0
0.0,0.17201763,0.0
0.0,0.11056964,0.0
1.0,0.98299176,1.0
1.0,0.8396041,1.0
0.0,0.19905688,0.0
1.0,0.9746013,1.0
0.0,0.08417833,0.0
1.0,0.25252068,0.0
0.0,0.26399672,0.0
0.0,0.0870133,0.0
0.0,0.2026006,0.0
0.0,0.31129864,0.0
1.0,0.3685948,0.0
1.0,0.5249462,1.0
1.0,0.3421883,0.0
0.0,0.15491602,0.0
0.0,0.20631805,0.0
1.0,0.9796851,1.0
0.0,0.13996531,0.0
1.0,0.7240737,1.0
0.0,0.1701176,0.0
1.0,0.8214265,1.0
1.0,0.4169671,0.0
1.0,0.8967068,1.0
0.0,0.45298764,0.0
0.0,0.11116702,0.0
0.0,0.29744783,0.0
1.0,0.95925266,1.0
1.0,0.21071985,0.0
1.0,0.95737296,1.0
1.0,0.44094008,0.0
0.0,0.5187238,1.0
0.0,0.45595315,0.0
0.0,0.12627143,0.0
0.0,0.17507434,0.0
1.0,0.81713134,1.0
1.0,0.97492,1.0
1.0,0.45484465,0.0
0.0,0.29301155,0.0
0.0,0.12438125,0.0
0.0,0.71779895,1.0
1.0,0.85494006,1.0
0.0,0.25238732,0.0
1.0,0.52936405,1.0
0.0,0.3067582,0.0
1.0,0.94258386,1.0
0.0,0.089141995,0.0
1.0,0.4886245,0.0
1.0,0.9463535,1.0
1.0,0.6820131,1.0
0.0,0.022600928,0.0
0.0,0.77388597,1.0
0.0,0.15208863,0.0
0.0,0.39665332,0.0
1.0,0.89928085,1.0
0.0,0.3539398,0.0
0.0,0.11107125,0.0
0.0,0.14037703,0.0
1.0,0.8915419,1.0
1.0,0.99266607,1.0
1.0,0.99326396,1.0
0.0,0.30129376,0.0
0.0,0.2405694,0.0
1.0,0.23501582,0.0
1.0,0.84577227,1.0
1.0,0.8154937,1.0
0.0,0.28891248,0.0
1.0,0.8673834,1.0
0.0,0.2974089,0.0
0.0,0.40288448,0.0
0.0,0.080944315,0.0
1.0,0.9334831,1.0
0.0,0.33264768,0.0
1.0,0.96903026,1.0
0.0,0.6318715,1.0
0.0,0.06522094,0.0
0.0,0.4393568,0.0
1.0,0.9715729,1.0
0.0,0.117480375,0.0
1.0,0.8001046,1.0
1.0,0.42948067,0.0
0.0,0.034748334,0.0
1.0,0.97841084,1.0
0.0,0.14033505,0.0
1.0,0.97520894,1.0
0.0,0.17635013,0.0
0.0,0.09433047,0.0
0.0,0.11615882,0.0
1.0,0.2391395,0.0
0.0,0.14612915,0.0
1.0,0.73976266,1.0
1.0,0.4536261,0.0
1.0,0.3376407,0.0
1.0,0.54433525,1.0
0.0,0.29381222,0.0
1.0,0.94867355,1.0
0.0,0.36669463,0.0
1.0,0.5147164,1.0
1.0,0.37833592,0.0
1.0,0.7423103,1.0
1.0,0.9870526,1.0
1.0,0.18281597,0.0
0.0,0.1976739,0.0
1.0,0.50899535,1.0
1.0,0.6004885,1.0
1.0,0.2818899,0.0
0.0,0.74392074,1.0
0.0,0.5667695,1.0
1.0,0.6120482,1.0
0.0,0.4397486,0.0
0.0,0.43973705,0.0
1.0,0.6018683,1.0
1.0,0.996824,1.0
1.0,0.99052763,1.0
1.0,0.16447923,0.0
0.0,0.59288794,1.0
1.0,0.77070785,1.0
0.0,0.2230179,0.0
0.0,0.28524876,0.0
1.0,0.4406837,0.0
1.0,0.9758682,1.0
0.0,0.25679988,0.0
0.0,0.055260926,0.0
0.0,0.0982041,0.0
1.0,0.7098176,1.0
0.0,0.21834603,0.0
0.0,0.17593724,0.0
0.0,0.110738195,0.0
1.0,0.9409438,1.0
1.0,0.30907995,0.0
0.0,0.07854755,0.0
1.0,0.35481372,0.0
1.0,0.7634591,1.0
0.0,0.48184165,0.0
1.0,0.8052153,1.0
0.0,0.46243796,0.0
0.0,0.064711645,0.0
0.0,0.60814327,1.0
0.0,0.29116085,0.0
0.0,0.39799404,0.0
1.0,0.24271609,0.0
1.0,0.5002765,1.0
1.0,0.5343066,1.0
1.0,0.40060455,0.0
0.0,0.8438062,1.0
0.0,0.12053631,0.0
1.0,0.8924717,1.0
1.0,0.69526404,1.0
1.0,0.9407072,1.0
1.0,0.80596495,1.0
1.0,0.44126382,0.0
1.0,0.9709754,1.0
1.0,0.95030624,1.0
0.0,0.5569579,1.0
0.0,0.23646306,0.0
1.0,0.8948346,1.0
0.0,0.1970464,0.0
0.0,0.015286008,0.0
1.0,0.5869311,1.0
0.0,0.42160648,0.0
1.0,0.8921149,1.0
1.0,0.8678258,1.0
0.0,0.084214814,0.0
1.0,0.64994985,1.0
0.0,0.5395775,1.0
0.0,0.057814687,0.0
1.0,0.9868514,1.0
0.0,0.020678947,0.0
1.0,0.28469577,0.0
1.0,0.27993283,0.0
0.0,0.37545127,0.0
1.0,0.97377306,1.0
1.0,0.99811554,1.0
0.0,0.2521225,0.0
1.0,0.98821276,1.0
0.0,0.3185295,0.0
0.0,0.4660707,0.0
1.0,0.43863526,0.0
1.0,0.6464424,1.0
1.0,0.12574022,0.0
0.0,0.007700218,0.0
0.0,0.41996646,0.0
1.0,0.14385065,0.0
