mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3990304946899414,0.0038273440275745337,0.007733535766601562,0.0006410964388182588,0.3,0.01,4,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 50, 'subsample': 0.5}",0.6415094339622641,0.6410256410256411,0.6413359148112294,0.6379477250726041,0.6423039690222653,0.6408245367788008,0.0014990530289470344,63
0.5086121082305908,0.004922935116514741,0.007935523986816406,0.00016683959106171767,0.3,0.01,4,70,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 70, 'subsample': 0.3}",0.6424770198355104,0.6415094339622641,0.6544046466602129,0.6534365924491772,0.6476282671829623,0.6478911920180254,0.005353237956428584,55
0.5069775581359863,0.006631559408248434,0.00799875259399414,5.516492791740254e-06,0.3,0.01,4,70,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 70, 'subsample': 0.5}",0.6448959845186261,0.6468311562651186,0.6553727008712488,0.6500484027105518,0.6476282671829623,0.6489553023097014,0.0036091259983366225,53
0.6039903640747071,0.005218372410363202,0.007703208923339843,0.00039523356548632854,0.3,0.01,4,90,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 90, 'subsample': 0.3}",0.6584421867440735,0.6589259796806967,0.6587608906098742,0.653920619554695,0.6606969990319458,0.658149335124257,0.002255462954919045,45
0.6119103908538819,0.0113786732636728,0.0080841064453125,0.00016554563780456368,0.3,0.01,4,90,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 90, 'subsample': 0.5}",0.6545718432510885,0.6555394291243348,0.6602129719264279,0.6548886737657309,0.6602129719264279,0.6570851779988021,0.002572819919476171,47
0.18260588645935058,0.0010924084804872516,0.007913923263549805,0.00017626616910732331,0.5,0.1,2,10,0.3,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.3}",0.6187711659409773,0.6105466860183841,0.6093901258470474,0.6050338818973863,0.6060019361084221,0.6099487591624435,0.004862877333891423,89
0.1886979103088379,0.007378032948791953,0.007400989532470703,0.0004890063050960731,0.5,0.1,2,10,0.5,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.5}",0.6231253023705854,0.6110304789550073,0.6147144240077445,0.5977734753146177,0.6108422071636012,0.6114971775623113,0.008179862571511199,88
0.263746452331543,0.0024210895864449516,0.007609367370605469,0.0004847572845397022,0.5,0.1,2,30,0.3,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.3}",0.6502177068214804,0.6594097726173198,0.6452081316553727,0.633107454017425,0.649080348499516,0.6474046827222227,0.00853321427125947,56
0.26645350456237793,0.007623959718556239,0.007805299758911133,0.0003983939614135037,0.5,0.1,2,30,0.5,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.5}",0.6574746008708273,0.6555394291243348,0.6456921587608906,0.6364956437560504,0.6456921587608906,0.6481787982545988,0.0076085962445208355,54
0.33965630531311036,0.0018272431658277214,0.007750749588012695,0.0003832507874412113,0.5,0.1,2,50,0.3,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.3}",0.6656990807934204,0.6681180454765361,0.6621490803484995,0.6602129719264279,0.6597289448209099,0.6631816246731588,0.003240551827718328,42
