all_loss,all_auc,all_acc,all_mcc,all_f1,all_pre,all_se,all_sp,all_Youden_Index,all_Best_Threshold
0.33223443946602177,0.9335905693876709,0.8484320557491289,0.7001012456385416,0.8310315062580924,0.8918480778138027,0.777979797979798,0.9132292827945002,0.3933107852935791,0.6993162393162393
