mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.22704553604125977,0.03437440212850368,0.008000373840332031,0.0008944158265446836,0.3,0.1,2,10,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.3}",0.598451862602806,0.6313497822931785,0.6181026137463698,0.6147144240077445,0.6132623426911907,0.615176205068258,0.010523575531631043,84
0.21057634353637694,0.0037422303224841536,0.007599544525146484,0.0004900378104780711,0.3,0.1,2,10,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.5}",0.5955491049830672,0.606192549588776,0.6074540174249758,0.6142303969022265,0.6142303969022265,0.6075312931602544,0.006857507146104478,95
0.27632479667663573,0.0051968500928385826,0.010704612731933594,0.005919031700966216,0.3,0.1,2,30,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.3}",0.6337687469762942,0.6419932268988873,0.6500484027105518,0.6476282671829623,0.6369796708615683,0.6420836629260528,0.006154290489104341,63
0.27234525680541993,0.005408826631909994,0.007604217529296875,0.00048782488890897587,0.3,0.1,2,30,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.5}",0.6250604741170779,0.633284954039671,0.653920619554695,0.6447241045498547,0.643756050338819,0.6401492405200235,0.009983773223826802,67
0.34786076545715333,0.003241065473472047,0.007404184341430664,0.0004836085326476574,0.3,0.1,2,50,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.3}",0.6584421867440735,0.6536042573778423,0.6795740561471443,0.649080348499516,0.6466602129719264,0.6574722123481005,0.011761939760615046,48
0.3508432388305664,0.005461007338398717,0.007702970504760742,0.0005640445169210631,0.3,0.1,2,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.5}",0.6579583938074504,0.6652152878567973,0.6786060019361084,0.653920619554695,0.6442400774443369,0.6599880761198775,0.011514199980770308,43
0.4234306812286377,0.002003018674240741,0.007801437377929687,0.0003973962020782313,0.3,0.1,2,70,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 70, 'subsample': 0.3}",0.6710208030962748,0.660377358490566,0.685866408518877,0.6665053242981607,0.6621490803484995,0.6691837949504758,0.009120295303216197,38
0.42820725440979,0.0064245011263725236,0.00795760154724121,8.458620787296117e-05,0.3,0.1,2,70,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 70, 'subsample': 0.5}",0.6681180454765361,0.6719883889695211,0.6800580832526621,0.6689254598257502,0.6577928363988383,0.6693765627846615,0.007167797321412489,37
0.5026086330413818,0.0016182353909003115,0.007914304733276367,0.0005002979236023993,0.3,0.1,2,90,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 90, 'subsample': 0.3}",0.6739235607160136,0.6656990807934204,0.6936108422071636,0.6689254598257502,0.6732817037754114,0.6750881294635518,0.009734916676701993,33
0.5036428928375244,0.005025819432608814,0.0077037811279296875,0.000605133821060919,0.3,0.1,2,90,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 90, 'subsample': 0.5}",0.675858732462506,0.6768263183357524,0.6979670861568248,0.6776379477250726,0.6660212971926428,0.6788622763745596,0.010435994298353452,31
