split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
16.0,0.5480162220475844,0.7718737901664731,0.8525708027881941,0.738314644165649,0.8195711116588612,0.6717,0.864,3325.0,1625.0,732.0,4650.0,0.5418080470254383,0.5128855377240085,0.7554858934169278,0.8300751879699249,0.7229129662522202,0.7902912621359224,0.6661,0.8376,407.0,204.0,108.0,557.0,0.5053517591031589
