all_loss,all_auc,all_acc,all_mcc,all_f1,all_pre,all_se,all_sp,all_Youden_Index,all_Best_Threshold
0.26133835191143556,0.9590174130753841,0.8845334881920248,0.7686054586382556,0.8785008656686016,0.8858081741630724,0.8713131313131313,0.896692679301375,0.5389611721038818,0.7692611736089996
