y,probs,preds
0.0,0.0021521745,0.0
1.0,0.97048306,1.0
1.0,0.90946877,1.0
1.0,0.99588156,1.0
1.0,0.91890806,1.0
0.0,0.044979386,0.0
0.0,0.023232952,0.0
0.0,0.37327328,0.0
1.0,0.7674992,1.0
0.0,0.2500971,0.0
0.0,0.05086595,0.0
1.0,0.9869812,1.0
1.0,0.9957698,1.0
1.0,0.995886,1.0
1.0,0.8434075,1.0
1.0,0.99556375,1.0
1.0,0.9913803,1.0
1.0,0.37763947,0.0
0.0,0.055062793,0.0
0.0,0.0030844253,0.0
0.0,0.0007142512,0.0
0.0,0.0023306313,0.0
0.0,0.13223346,0.0
0.0,0.005761347,0.0
0.0,0.07150341,0.0
1.0,0.9951309,1.0
1.0,0.9995148,1.0
1.0,0.9451414,1.0
0.0,0.002475406,0.0
1.0,0.11689193,0.0
1.0,0.9890531,1.0
0.0,0.0035323747,0.0
0.0,0.01540784,0.0
1.0,0.9927539,1.0
0.0,0.014550654,0.0
0.0,0.009959003,0.0
0.0,0.00044618858,0.0
1.0,0.9178875,1.0
1.0,0.6731607,1.0
0.0,0.044187512,0.0
1.0,0.999519,1.0
0.0,0.07144403,0.0
1.0,0.70629907,1.0
0.0,0.20399132,0.0
0.0,0.0015063495,0.0
1.0,0.9998723,1.0
1.0,0.9998325,1.0
1.0,0.5531164,1.0
1.0,0.8006261,1.0
1.0,0.8835939,1.0
0.0,0.00453529,0.0
0.0,0.19633725,0.0
1.0,0.9799345,1.0
1.0,0.6357962,1.0
0.0,0.023251383,0.0
0.0,0.00022785139,0.0
0.0,0.5860943,1.0
0.0,0.5761763,1.0
0.0,0.06670373,0.0
1.0,0.8804084,1.0
1.0,0.9996044,1.0
0.0,0.06778902,0.0
0.0,0.00088742265,0.0
0.0,0.3108962,0.0
0.0,0.0051479978,0.0
0.0,0.00513837,0.0
1.0,0.9846032,1.0
1.0,0.3364633,0.0
1.0,0.99160695,1.0
0.0,0.0005872443,0.0
0.0,0.027486658,0.0
0.0,0.0051086545,0.0
0.0,0.67077076,1.0
0.0,0.0005792105,0.0
1.0,0.94543135,1.0
1.0,0.999548,1.0
0.0,0.44928598,0.0
1.0,0.8322027,1.0
1.0,0.99680233,1.0
0.0,0.028311567,0.0
1.0,0.9997738,1.0
