split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
24.0,0.5258487210994349,0.7558072009291521,0.8390842651712216,0.7025114962858153,0.8436703483432455,0.6018,0.8974,2979.0,1971.0,552.0,4830.0,0.5267653119827033,0.46387341195498716,0.7272727272727273,0.7988260339884081,0.6704545454545454,0.7955056179775281,0.5794,0.8632,354.0,257.0,91.0,574.0,0.46408574628059507
