y,probs,preds
1.0,0.52505636,1.0
0.0,0.33479503,0.0
0.0,0.030574773,0.0
1.0,0.6174287,1.0
1.0,0.9934424,1.0
0.0,0.31956404,0.0
0.0,0.022138333,0.0
0.0,0.2619444,0.0
0.0,0.19544569,0.0
1.0,0.8280271,1.0
1.0,0.5465541,1.0
1.0,0.9932944,1.0
1.0,0.7800429,1.0
0.0,0.16270599,0.0
1.0,0.99151164,1.0
0.0,0.001644827,0.0
0.0,0.04311217,0.0
1.0,0.9434719,1.0
0.0,0.016319593,0.0
1.0,0.97651696,1.0
1.0,0.99727076,1.0
1.0,0.9930575,1.0
0.0,0.09510832,0.0
0.0,0.2766875,0.0
1.0,0.9127254,1.0
0.0,0.14620681,0.0
1.0,0.9784959,1.0
0.0,0.23963535,0.0
1.0,0.9836398,1.0
0.0,0.007171998,0.0
0.0,0.116218776,0.0
0.0,0.056963783,0.0
1.0,0.3540873,0.0
0.0,0.13699327,0.0
1.0,0.15893202,0.0
0.0,0.48821875,0.0
0.0,0.009140278,0.0
0.0,0.7703914,1.0
0.0,0.70327425,1.0
0.0,0.031882904,0.0
1.0,0.77609897,1.0
1.0,0.99705327,1.0
1.0,0.85411245,1.0
1.0,0.48931944,0.0
0.0,0.2970104,0.0
0.0,0.31332168,0.0
0.0,0.050971758,0.0
1.0,0.958646,1.0
1.0,0.89614654,1.0
1.0,0.80168176,1.0
1.0,0.6348358,1.0
0.0,0.026730867,0.0
0.0,0.2984796,0.0
1.0,0.42846546,0.0
0.0,0.08563747,0.0
1.0,0.48454344,0.0
0.0,0.36422402,0.0
0.0,0.002374025,0.0
0.0,0.25142092,0.0
0.0,0.15683304,0.0
0.0,0.77051616,1.0
0.0,0.10765141,0.0
1.0,0.44839305,0.0
0.0,0.03303097,0.0
0.0,0.09454729,0.0
0.0,0.2506536,0.0
0.0,0.07965194,0.0
0.0,0.0020488084,0.0
1.0,0.9625857,1.0
1.0,0.7794723,1.0
0.0,0.08600403,0.0
0.0,0.18525204,0.0
0.0,0.09445982,0.0
1.0,0.91195935,1.0
1.0,0.55936545,1.0
0.0,0.11671714,0.0
0.0,0.5051055,1.0
1.0,0.9852513,1.0
1.0,0.9959305,1.0
0.0,0.18720652,0.0
0.0,0.040780045,0.0
1.0,0.99895597,1.0
0.0,0.23154877,0.0
0.0,0.0031946476,0.0
0.0,0.2791477,0.0
1.0,0.99778026,1.0
1.0,0.9936419,1.0
1.0,0.9316414,1.0
0.0,0.58499825,1.0
1.0,0.9494331,1.0
1.0,0.9747039,1.0
1.0,0.44738823,0.0
1.0,0.15737177,0.0
1.0,0.58463496,1.0
1.0,0.515527,1.0
0.0,0.1540348,0.0
1.0,0.9479602,1.0
0.0,0.0028018889,0.0
0.0,0.65068614,1.0
0.0,0.2990927,0.0
0.0,0.6332405,1.0
