all_loss,all_auc,all_acc,all_mcc,all_f1,all_pre,all_se,all_sp,all_Youden_Index,all_Best_Threshold
0.306538680712505,0.9425945820148718,0.8623693379790941,0.7241806058820679,0.8546606704824202,0.8649151841125362,0.8446464646464646,0.8786696395392047,0.48278534412384033,0.7255646768690247
