y,probs,preds
1.0,0.89561206,1.0
0.0,0.4028747,0.0
1.0,0.9718046,1.0
0.0,0.035773005,0.0
1.0,0.9771538,1.0
1.0,0.97968495,1.0
1.0,0.7703179,1.0
1.0,0.88032275,1.0
1.0,0.9632085,1.0
0.0,0.063741386,0.0
0.0,0.41204548,0.0
0.0,0.011995924,0.0
0.0,0.7570036,1.0
0.0,0.29057616,0.0
0.0,0.25663936,0.0
0.0,0.5899194,1.0
1.0,0.98558635,1.0
0.0,0.046467293,0.0
0.0,0.17899153,0.0
1.0,0.6187907,1.0
1.0,0.23091307,0.0
0.0,0.30918342,0.0
1.0,0.9525748,1.0
0.0,0.26728466,0.0
1.0,0.8737574,1.0
0.0,0.3740158,0.0
0.0,0.4485727,0.0
1.0,0.9302721,1.0
0.0,0.28752592,0.0
0.0,0.10595848,0.0
0.0,0.55427855,1.0
0.0,0.07154397,0.0
0.0,0.51174885,1.0
0.0,0.24536824,0.0
1.0,0.9328989,1.0
0.0,0.05909342,0.0
0.0,0.18568671,0.0
0.0,0.011413699,0.0
1.0,0.676803,1.0
0.0,0.17269589,0.0
0.0,0.2837139,0.0
1.0,0.98830557,1.0
0.0,0.8335287,1.0
0.0,0.5927879,1.0
1.0,0.99795973,1.0
0.0,0.051965013,0.0
0.0,0.13452359,0.0
1.0,0.88444895,1.0
0.0,0.25289148,0.0
0.0,0.68502504,1.0
1.0,0.99670047,1.0
0.0,0.23363912,0.0
0.0,0.32073516,0.0
0.0,0.031671174,0.0
1.0,0.9572603,1.0
0.0,0.08943824,0.0
0.0,0.27556443,0.0
0.0,0.036347516,0.0
1.0,0.43292,0.0
0.0,0.09783289,0.0
0.0,0.42923665,0.0
0.0,0.2447033,0.0
0.0,0.0363059,0.0
1.0,0.6306558,1.0
1.0,0.25796995,0.0
0.0,0.75166225,1.0
0.0,0.066819295,0.0
0.0,0.13050024,0.0
0.0,0.23403841,0.0
1.0,0.5319197,1.0
0.0,0.1659045,0.0
1.0,0.4624312,0.0
1.0,0.94789916,1.0
0.0,0.14222252,0.0
0.0,0.17078865,0.0
0.0,0.008160142,0.0
1.0,0.5038268,1.0
1.0,0.6291615,1.0
0.0,0.15846257,0.0
1.0,0.08403399,0.0
0.0,0.20609534,0.0
0.0,0.17525104,0.0
1.0,0.9237658,1.0
1.0,0.39148077,0.0
1.0,0.82354224,1.0
0.0,0.053514864,0.0
0.0,0.16897155,0.0
0.0,0.26990077,0.0
0.0,0.3045365,0.0
0.0,0.048752066,0.0
1.0,0.958355,1.0
0.0,0.03962024,0.0
1.0,0.9988707,1.0
0.0,0.1106243,0.0
0.0,0.041004684,0.0
0.0,0.018135497,0.0
1.0,0.99356353,1.0
1.0,0.19750409,0.0
0.0,0.30152094,0.0
0.0,0.29465485,0.0
1.0,0.59532654,1.0
1.0,0.2909502,0.0
0.0,0.024585113,0.0
1.0,0.11082698,0.0
1.0,0.8566382,1.0
1.0,0.990607,1.0
1.0,0.1142466,0.0
0.0,0.042133708,0.0
0.0,0.13201277,0.0
1.0,0.24428038,0.0
0.0,0.069035135,0.0
0.0,0.20197807,0.0
1.0,0.5342195,1.0
1.0,0.92770016,1.0
1.0,0.9871313,1.0
0.0,0.23241025,0.0
1.0,0.96589035,1.0
0.0,0.1109271,0.0
0.0,0.0606664,0.0
1.0,0.9680305,1.0
0.0,0.16731174,0.0
0.0,0.16309856,0.0
0.0,0.26154065,0.0
1.0,0.9649442,1.0
1.0,0.20216109,0.0
0.0,0.109083086,0.0
1.0,0.9724309,1.0
0.0,0.03454772,0.0
1.0,0.903212,1.0
1.0,0.550917,1.0
1.0,0.9099737,1.0
1.0,0.33955964,0.0
0.0,0.16542557,0.0
0.0,0.019994292,0.0
1.0,0.95282584,1.0
0.0,0.18805884,0.0
0.0,0.16519082,0.0
1.0,0.8870966,1.0
1.0,0.43057585,0.0
1.0,0.99118304,1.0
1.0,0.7300205,1.0
0.0,0.5995351,1.0
1.0,0.76854837,1.0
0.0,0.14743897,0.0
0.0,0.21109276,0.0
1.0,0.85299516,1.0
0.0,0.014184983,0.0
0.0,0.29073966,0.0
1.0,0.403005,0.0
1.0,0.05845489,0.0
0.0,0.14850397,0.0
1.0,0.9879067,1.0
1.0,0.9790355,1.0
0.0,0.3466505,0.0
1.0,0.9645725,1.0
0.0,0.24172807,0.0
0.0,0.037240874,0.0
1.0,0.2128161,0.0
0.0,0.06309341,0.0
1.0,0.4734025,0.0
0.0,0.4491805,0.0
0.0,0.21214357,0.0
1.0,0.9986029,1.0
0.0,0.34613484,0.0
1.0,0.95680076,1.0
0.0,0.1844977,0.0
0.0,0.21233925,0.0
1.0,0.9921061,1.0
0.0,0.09361814,0.0
0.0,0.22000538,0.0
0.0,0.05663654,0.0
0.0,0.06344432,0.0
0.0,0.31699413,0.0
0.0,0.3642704,0.0
0.0,0.03821763,0.0
