split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
32.0,0.549984805574617,0.7719705768486256,0.8513065812341174,0.7353403729498988,0.8281882591093117,0.6612,0.8738,3273.0,1677.0,679.0,4703.0,0.5417344008648357,0.46897681101641847,0.7335423197492164,0.8109508632464959,0.6953405017921147,0.7683168316831683,0.635,0.8241,388.0,223.0,117.0,548.0,0.47638162509383114
