split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
32.0,0.5600945713260801,0.7769066976384049,0.8607322387757171,0.7411566535654127,0.8343868520859671,0.6667,0.8783,3300.0,1650.0,655.0,4727.0,0.5608148373365764,0.4746795575260582,0.7366771159874608,0.8117938052988445,0.701067615658363,0.7680311890838206,0.6448,0.8211,394.0,217.0,119.0,546.0,0.46740090816238633
