tr_y,tr_pred,tr_proba,te_y,te_pred,te_proba
0.0,0.0,0.37177950143814087,1.0,0.0,0.47194036841392517
1.0,0.0,0.4682076573371887,0.0,0.0,0.40126651525497437
0.0,1.0,0.5461370944976807,0.0,0.0,0.4264359176158905
0.0,0.0,0.19896653294563293,0.0,0.0,0.2731873691082001
1.0,0.0,0.4428071677684784,1.0,1.0,0.5150406956672668
1.0,1.0,0.8580500483512878,1.0,0.0,0.4928510785102844
1.0,1.0,0.6608429551124573,1.0,1.0,0.6563031673431396
1.0,1.0,0.5855396389961243,0.0,0.0,0.3282358646392822
1.0,0.0,0.44361412525177,0.0,0.0,0.43638381361961365
1.0,0.0,0.43868279457092285,0.0,0.0,0.4879830479621887
0.0,0.0,0.2656446099281311,1.0,1.0,0.672756552696228
0.0,0.0,0.24279701709747314,1.0,1.0,0.5164594650268555
1.0,1.0,0.7099729776382446,0.0,0.0,0.4447425603866577
1.0,0.0,0.3672623336315155,1.0,0.0,0.36682796478271484
1.0,1.0,0.7903416752815247,0.0,0.0,0.363550066947937
1.0,0.0,0.3976123631000519,1.0,0.0,0.2944655418395996
1.0,0.0,0.355556458234787,1.0,0.0,0.4808664321899414
1.0,0.0,0.37471652030944824,1.0,0.0,0.36894455552101135
0.0,0.0,0.3058222234249115,0.0,0.0,0.38719844818115234
1.0,0.0,0.4967416822910309,0.0,0.0,0.24017347395420074
0.0,1.0,0.6393165588378906,0.0,0.0,0.35694339871406555
1.0,1.0,0.7570477724075317,0.0,0.0,0.412730872631073
0.0,0.0,0.22950555384159088,0.0,1.0,0.5331178307533264
0.0,1.0,0.5488398671150208,0.0,1.0,0.6484597325325012
1.0,0.0,0.37597599625587463,0.0,1.0,0.7570520639419556
1.0,0.0,0.482944130897522,0.0,1.0,0.6363333463668823
1.0,1.0,0.8744487762451172,1.0,0.0,0.37817779183387756
1.0,1.0,0.5126639604568481,0.0,0.0,0.39174962043762207
0.0,0.0,0.40847787261009216,1.0,0.0,0.3270065188407898
1.0,1.0,0.5714159607887268,0.0,1.0,0.5478343963623047
1.0,1.0,0.79555344581604,1.0,1.0,0.563484251499176
0.0,0.0,0.22232173383235931,0.0,0.0,0.31022998690605164
0.0,0.0,0.277816504240036,0.0,0.0,0.24250543117523193
1.0,0.0,0.3487788438796997,1.0,1.0,0.5498377680778503
1.0,1.0,0.6877769827842712,0.0,0.0,0.2823019325733185
0.0,0.0,0.3233625888824463,1.0,1.0,0.5420702695846558
0.0,0.0,0.26810014247894287,0.0,0.0,0.48666542768478394
0.0,0.0,0.40417972207069397,1.0,0.0,0.4659668207168579
1.0,1.0,0.6165561676025391,1.0,1.0,0.7722277641296387
0.0,0.0,0.2825487554073334,1.0,1.0,0.7103639245033264
1.0,1.0,0.5858774185180664,0.0,0.0,0.23415164649486542
0.0,0.0,0.22232173383235931,1.0,0.0,0.49060019850730896
0.0,0.0,0.3851855993270874,0.0,0.0,0.4623689353466034
1.0,1.0,0.7336944341659546,0.0,1.0,0.530219316482544
0.0,1.0,0.566417396068573,0.0,1.0,0.6038088798522949
1.0,1.0,0.7331258654594421,1.0,1.0,0.8246636390686035
0.0,0.0,0.34167414903640747,1.0,1.0,0.5633291006088257
0.0,0.0,0.3842287063598633,0.0,0.0,0.32119715213775635
1.0,1.0,0.6004946827888489,1.0,0.0,0.47429290413856506
0.0,0.0,0.49095797538757324,1.0,0.0,0.45085179805755615
1.0,1.0,0.6318687796592712,0.0,0.0,0.4413197338581085
0.0,1.0,0.5732924938201904,1.0,0.0,0.4415338635444641
0.0,0.0,0.3265434205532074,1.0,1.0,0.7836482524871826
0.0,1.0,0.5477039217948914,0.0,0.0,0.2419065535068512
1.0,1.0,0.531467854976654,0.0,0.0,0.3767392933368683
0.0,1.0,0.5307862162590027,1.0,1.0,0.8444770574569702
0.0,0.0,0.29287874698638916,0.0,1.0,0.6351310014724731
0.0,0.0,0.4192124009132385,1.0,1.0,0.7991456389427185
0.0,1.0,0.5880193710327148,0.0,0.0,0.27580490708351135
0.0,0.0,0.45085179805755615,1.0,0.0,0.300619512796402
1.0,1.0,0.7889425158500671,0.0,0.0,0.4070471227169037
1.0,1.0,0.7308188080787659,0.0,0.0,0.3404296636581421
0.0,0.0,0.2922298014163971,1.0,0.0,0.4327082335948944
0.0,0.0,0.3773975372314453,0.0,0.0,0.3851855993270874
1.0,0.0,0.39388003945350647,0.0,0.0,0.4542844295501709
0.0,0.0,0.24085956811904907,1.0,1.0,0.774163007736206
0.0,0.0,0.47826796770095825,1.0,1.0,0.7530935406684875
0.0,1.0,0.5747545957565308,1.0,0.0,0.46175384521484375
0.0,0.0,0.24730688333511353,0.0,0.0,0.4835287034511566
0.0,0.0,0.3588000237941742,1.0,1.0,0.9117388129234314
0.0,1.0,0.5040909647941589,0.0,1.0,0.7052928805351257
0.0,1.0,0.7219035625457764,0.0,0.0,0.44278866052627563
1.0,1.0,0.6364107131958008,0.0,0.0,0.31082025170326233
1.0,1.0,0.65131014585495,1.0,0.0,0.4279489517211914
0.0,0.0,0.40169450640678406,0.0,1.0,0.5174805521965027
1.0,0.0,0.24391032755374908,0.0,0.0,0.3133469223976135
0.0,0.0,0.3084489107131958,0.0,0.0,0.34863826632499695
1.0,1.0,0.5754495859146118,0.0,0.0,0.3181568682193756
1.0,1.0,0.5857367515563965,1.0,1.0,0.7872077822685242
