split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
32.0,0.5155787411478259,0.7556136275648471,0.8392337721323229,0.717782496926344,0.8033525143857894,0.6487,0.854,3211.0,1739.0,786.0,4596.0,0.5253092800918888,0.43537330094829696,0.7170846394984326,0.7981578332082251,0.6762331838565022,0.748015873015873,0.617,0.809,377.0,234.0,127.0,538.0,0.4482507414198344
