tr_y,tr_pred,tr_proba,te_y,te_pred,te_proba
1.0,1.0,0.6099141528341895,0.0,1.0,0.58108449508168
0.0,0.0,0.4615093062683836,0.0,1.0,0.6141107871329453
0.0,0.0,0.4520688846829366,1.0,1.0,0.5440209788695101
0.0,1.0,0.534426943420735,1.0,0.0,0.4210061798815504
1.0,1.0,0.532545256626232,0.0,0.0,0.4848820989928047
0.0,0.0,0.4655346636647789,1.0,0.0,0.44016628732294527
1.0,0.0,0.49928217779151673,0.0,0.0,0.3715127626386909
1.0,1.0,0.7940021379856634,1.0,0.0,0.41840504329440437
0.0,0.0,0.30515038194239624,1.0,1.0,0.7790400790959576
0.0,0.0,0.465405013041238,1.0,0.0,0.4318551009973718
1.0,1.0,0.5181815292830736,1.0,1.0,0.5736463965039051
1.0,0.0,0.4972846249432139,0.0,0.0,0.3665481499819595
0.0,0.0,0.49391200188209167,0.0,0.0,0.2365489858116378
1.0,1.0,0.759081510747701,0.0,0.0,0.3777433042153501
0.0,0.0,0.34892030007463093,1.0,1.0,0.5404441948631223
0.0,0.0,0.488915192691869,0.0,0.0,0.47665032765836374
1.0,0.0,0.4316632831339077,0.0,0.0,0.3909076464566131
1.0,0.0,0.4896931951609135,1.0,1.0,0.8078450647822509
0.0,0.0,0.429400026126167,1.0,1.0,0.5783085841518667
0.0,1.0,0.5215075557192389,0.0,0.0,0.35617619490035163
0.0,0.0,0.382719183620738,0.0,0.0,0.42717031222424623
1.0,1.0,0.5971026576282389,1.0,0.0,0.44243791394749693
0.0,0.0,0.4268836278477637,1.0,1.0,0.5269643342784532
0.0,0.0,0.31856065433563563,1.0,1.0,0.6506305127379451
1.0,1.0,0.7411796854092583,0.0,0.0,0.49974253436426197
1.0,0.0,0.4885217955266386,1.0,0.0,0.3412888670942403
0.0,0.0,0.2887590149193165,0.0,0.0,0.4019975850666537
0.0,0.0,0.38528193395423677,0.0,1.0,0.5504639880446963
1.0,1.0,0.5311828046159068,1.0,0.0,0.43861036839604095
