split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
32.0,0.5327115357814433,0.7588075880758808,0.8449986299261663,0.7055069723469629,0.8499430523917996,0.603,0.9021,2985.0,1965.0,527.0,4855.0,0.5408560521604,0.48696019194063783,0.7390282131661442,0.8143435511856565,0.6873239436619718,0.8061674008810573,0.599,0.8677,366.0,245.0,88.0,577.0,0.5017707935961015
