split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
8.0,0.5160815163725221,0.7463221060782036,0.8445923936503648,0.6782864858230023,0.8642477322489834,0.5582,0.9194,2763.0,2187.0,434.0,4948.0,0.5411857707509882,0.46793202005094187,0.7233542319749217,0.8047795429654332,0.6466466466466466,0.8324742268041238,0.5286,0.9023,323.0,288.0,65.0,600.0,0.4817739930841834
