all_loss,all_auc,all_acc,all_mcc,all_f1,all_pre,all_se,all_sp,all_Youden_Index,all_Best_Threshold
0.28099800376423373,0.9529007465963988,0.879887727448703,0.7607009207139206,0.8696291627271773,0.9058875027358284,0.8361616161616162,0.9201040505388332,0.45217764377593994,0.7599722982331678
