y,probs,preds
0.0,0.04666233,0.0
0.0,0.23780197,0.0
1.0,0.10163208,0.0
0.0,0.4724685,0.0
1.0,0.027931346,0.0
1.0,0.89642596,1.0
1.0,0.9948925,1.0
0.0,0.007343869,0.0
1.0,0.9992176,1.0
0.0,0.29866996,0.0
1.0,0.2700548,0.0
1.0,0.3827917,0.0
1.0,0.8989745,1.0
1.0,0.9177913,1.0
1.0,0.9819759,1.0
0.0,0.015318952,0.0
0.0,0.0039258953,0.0
1.0,0.99799216,1.0
0.0,0.043879826,0.0
1.0,0.81056315,1.0
1.0,0.51332664,1.0
0.0,0.19812858,0.0
0.0,0.4487312,0.0
1.0,0.9827272,1.0
1.0,0.9090685,1.0
1.0,0.6156754,1.0
0.0,0.3066243,0.0
0.0,0.5933391,1.0
1.0,0.98425597,1.0
1.0,0.5577134,1.0
0.0,0.037999384,0.0
0.0,0.006870041,0.0
1.0,0.9595409,1.0
0.0,0.03490873,0.0
0.0,0.12641738,0.0
0.0,0.16333568,0.0
0.0,0.25425136,0.0
1.0,0.45838055,0.0
1.0,0.90387714,1.0
1.0,0.29064083,0.0
0.0,0.7575227,1.0
1.0,0.90592587,1.0
0.0,0.255797,0.0
1.0,0.9673873,1.0
0.0,0.08792342,0.0
0.0,0.07311006,0.0
0.0,0.11420333,0.0
1.0,0.72810537,1.0
1.0,0.5584763,1.0
0.0,0.0064054327,0.0
1.0,0.9154216,1.0
1.0,0.582065,1.0
1.0,0.9805818,1.0
0.0,0.8269877,1.0
0.0,0.0037100366,0.0
0.0,0.021249449,0.0
0.0,0.12591374,0.0
1.0,0.41470423,0.0
0.0,0.7162799,1.0
0.0,0.020670677,0.0
1.0,0.99772125,1.0
0.0,0.11555783,0.0
0.0,0.0827104,0.0
1.0,0.6659289,1.0
0.0,0.4234366,0.0
1.0,0.41694093,0.0
1.0,0.9891537,1.0
1.0,0.6443401,1.0
0.0,0.34910285,0.0
1.0,0.94871217,1.0
0.0,0.109500706,0.0
0.0,0.0036758499,0.0
0.0,0.0068106405,0.0
0.0,0.11464734,0.0
0.0,0.15058249,0.0
0.0,0.18660076,0.0
1.0,0.1340053,0.0
0.0,0.0028891715,0.0
1.0,0.5394613,1.0
1.0,0.6383885,1.0
0.0,0.0266724,0.0
0.0,0.004188532,0.0
1.0,0.99818856,1.0
0.0,0.27520636,0.0
0.0,0.11635679,0.0
1.0,0.9815917,1.0
1.0,0.9918567,1.0
1.0,0.65535045,1.0
0.0,0.013164341,0.0
1.0,0.58294123,1.0
1.0,0.93295854,1.0
0.0,0.31686538,0.0
1.0,0.35251722,0.0
1.0,0.9725878,1.0
0.0,0.17362869,0.0
1.0,0.06233143,0.0
0.0,0.34720305,0.0
1.0,0.8667041,1.0
0.0,0.22598465,0.0
1.0,0.9915835,1.0
1.0,0.89718646,1.0
0.0,0.011045101,0.0
0.0,0.57257617,1.0
0.0,0.62691003,1.0
1.0,0.24951635,0.0
1.0,0.13836417,0.0
1.0,0.9926422,1.0
0.0,0.12012911,0.0
0.0,0.3401387,0.0
1.0,0.9817078,1.0
0.0,0.11287198,0.0
1.0,0.390845,0.0
0.0,0.22755969,0.0
1.0,0.30897334,0.0
