y,probs,preds
1.0,0.975501,1.0
1.0,0.7243346,1.0
1.0,0.46225822,0.0
0.0,0.13246629,0.0
1.0,0.64220923,1.0
0.0,0.5358404,1.0
1.0,0.14091794,0.0
1.0,0.8663925,1.0
1.0,0.9927498,1.0
0.0,0.18216728,0.0
0.0,0.43844065,0.0
0.0,0.04980971,0.0
1.0,0.6206169,1.0
1.0,0.7335922,1.0
0.0,0.16173229,0.0
0.0,0.031896234,0.0
1.0,0.77312213,1.0
0.0,0.025572812,0.0
0.0,0.20081618,0.0
0.0,0.006985288,0.0
1.0,0.99496424,1.0
0.0,0.5582833,1.0
0.0,0.08423661,0.0
0.0,0.5949469,1.0
0.0,0.26710185,0.0
1.0,0.9589977,1.0
0.0,0.025072154,0.0
1.0,0.9966,1.0
1.0,0.9847296,1.0
0.0,0.3044756,0.0
0.0,0.069452934,0.0
1.0,0.7016598,1.0
1.0,0.55078626,1.0
0.0,0.14902866,0.0
1.0,0.23613498,0.0
1.0,0.94259834,1.0
0.0,0.037929237,0.0
0.0,0.019917574,0.0
0.0,0.35429353,0.0
0.0,0.71886283,1.0
1.0,0.99056315,1.0
1.0,0.99390113,1.0
1.0,0.8196888,1.0
0.0,0.038239542,0.0
1.0,0.9653656,1.0
0.0,0.5138015,1.0
1.0,0.995884,1.0
1.0,0.9989555,1.0
0.0,0.01934337,0.0
0.0,0.1183923,0.0
0.0,0.03336833,0.0
0.0,0.35918894,0.0
0.0,0.11538587,0.0
0.0,0.03882162,0.0
0.0,0.1276444,0.0
0.0,0.053996176,0.0
1.0,0.95171237,1.0
0.0,0.27384877,0.0
0.0,0.29058757,0.0
1.0,0.99869776,1.0
1.0,0.9564493,1.0
1.0,0.87986755,1.0
1.0,0.8567261,1.0
0.0,0.36510378,0.0
0.0,0.30047873,0.0
0.0,0.115445,0.0
0.0,0.107079476,0.0
1.0,0.9978606,1.0
1.0,0.9564183,1.0
0.0,0.054492857,0.0
0.0,0.06857834,0.0
1.0,0.9627398,1.0
0.0,0.09861398,0.0
0.0,0.14652978,0.0
1.0,0.9048271,1.0
0.0,0.048807934,0.0
1.0,0.7836692,1.0
1.0,0.9990158,1.0
1.0,0.7572832,1.0
1.0,0.9935642,1.0
0.0,0.008705411,0.0
1.0,0.28242114,0.0
0.0,0.11126504,0.0
1.0,0.9170773,1.0
1.0,0.9708589,1.0
0.0,0.3268735,0.0
0.0,0.0231558,0.0
1.0,0.8585265,1.0
0.0,0.08368895,0.0
0.0,0.024356788,0.0
0.0,0.06402483,0.0
1.0,0.8815708,1.0
0.0,0.7184507,1.0
0.0,0.20729879,0.0
0.0,0.00979323,0.0
1.0,0.15158708,0.0
0.0,0.2864443,0.0
0.0,0.051451117,0.0
0.0,0.051558852,0.0
1.0,0.98783445,1.0
1.0,0.99190253,1.0
0.0,0.23180237,0.0
1.0,0.9972479,1.0
1.0,0.84554696,1.0
0.0,0.6947726,1.0
0.0,0.24701047,0.0
0.0,0.45231292,0.0
1.0,0.96898377,1.0
1.0,0.99913824,1.0
1.0,0.9729748,1.0
0.0,0.1676939,0.0
1.0,0.91674155,1.0
0.0,0.0021315007,0.0
0.0,0.22392465,0.0
1.0,0.59152675,1.0
0.0,0.06644575,0.0
0.0,0.4917943,0.0
1.0,0.9582773,1.0
0.0,0.012265792,0.0
1.0,0.8030914,1.0
0.0,0.42477024,0.0
0.0,0.08986113,0.0
1.0,0.20827469,0.0
0.0,0.21751119,0.0
1.0,0.9795324,1.0
0.0,0.037494928,0.0
0.0,0.040680043,0.0
1.0,0.3775867,0.0
1.0,0.97251433,1.0
0.0,0.9645135,1.0
1.0,0.46436587,0.0
0.0,0.052549,0.0
0.0,0.10968554,0.0
1.0,0.12857784,0.0
1.0,0.106882,0.0
0.0,0.15913577,0.0
0.0,0.18266885,0.0
0.0,0.3162122,0.0
1.0,0.6878652,1.0
0.0,0.122825585,0.0
0.0,0.034978174,0.0
0.0,0.0038482868,0.0
0.0,0.028171387,0.0
1.0,0.9708642,1.0
1.0,0.47813913,0.0
1.0,0.2027466,0.0
0.0,0.47850108,0.0
1.0,0.7424394,1.0
1.0,0.87213355,1.0
1.0,0.9929114,1.0
1.0,0.8015412,1.0
0.0,0.56628335,1.0
0.0,0.08046668,0.0
0.0,0.6263854,1.0
1.0,0.95175546,1.0
