all_loss,all_auc,all_acc,all_mcc,all_f1,all_pre,all_se,all_sp,all_Youden_Index,all_Best_Threshold
0.33576452058535244,0.9305380824221404,0.8495934959349594,0.7005898712469404,0.8349617672047579,0.880206000895656,0.7941414141414141,0.900594574507618,0.42585060000419617,0.6988608492956319
