y,probs,preds
0.0,0.10324505,0.0
0.0,0.42177054,0.0
0.0,0.12788913,0.0
0.0,0.091762625,0.0
1.0,0.9682957,1.0
0.0,0.019205874,0.0
1.0,0.53815097,1.0
0.0,0.5663871,1.0
1.0,0.71350545,1.0
1.0,0.38121054,0.0
0.0,0.06066314,0.0
0.0,0.02687978,0.0
0.0,0.18310091,0.0
1.0,0.9524732,1.0
1.0,0.99777585,1.0
1.0,0.8362113,1.0
0.0,0.013810313,0.0
1.0,0.8959404,1.0
0.0,0.38805938,0.0
0.0,0.22169228,0.0
1.0,0.46217504,0.0
1.0,0.76986915,1.0
0.0,0.13778903,0.0
1.0,0.44233692,0.0
0.0,0.29628223,0.0
0.0,0.38779846,0.0
1.0,0.98501486,1.0
1.0,0.9978399,1.0
0.0,0.23933288,0.0
1.0,0.18871957,0.0
0.0,0.024645569,0.0
0.0,0.9375972,1.0
0.0,0.17566963,0.0
1.0,0.81121165,1.0
1.0,0.89388317,1.0
0.0,0.013514522,0.0
0.0,0.58524394,1.0
1.0,0.84696984,1.0
1.0,0.9964664,1.0
1.0,0.88556284,1.0
0.0,0.05338239,0.0
1.0,0.6841821,1.0
0.0,0.2821639,0.0
1.0,0.37420416,0.0
1.0,0.9989298,1.0
1.0,0.38992283,0.0
0.0,0.015422075,0.0
0.0,0.126079,0.0
1.0,0.38421813,0.0
0.0,0.11649872,0.0
1.0,0.43698493,0.0
1.0,0.96189505,1.0
1.0,0.7720135,1.0
1.0,0.99750143,1.0
1.0,0.98311424,1.0
1.0,0.7849932,1.0
1.0,0.21682511,0.0
0.0,0.085263,0.0
0.0,0.021932354,0.0
1.0,0.9038972,1.0
0.0,0.051353384,0.0
1.0,0.666716,1.0
1.0,0.96171004,1.0
0.0,0.1385249,0.0
1.0,0.52576315,1.0
0.0,0.4235785,0.0
0.0,0.20860218,0.0
0.0,0.03151436,0.0
0.0,0.7051559,1.0
1.0,0.5638629,1.0
0.0,0.035742063,0.0
1.0,0.09692957,0.0
0.0,0.16691795,0.0
0.0,0.13923405,0.0
1.0,0.68043697,1.0
0.0,0.08048247,0.0
0.0,0.030017965,0.0
0.0,0.26617038,0.0
1.0,0.9357793,1.0
1.0,0.7007967,1.0
0.0,0.09979254,0.0
1.0,0.9945011,1.0
1.0,0.96509826,1.0
0.0,0.51104844,1.0
0.0,0.8918021,1.0
1.0,0.81072515,1.0
1.0,0.8244884,1.0
1.0,0.9770089,1.0
0.0,0.19405864,0.0
1.0,0.996132,1.0
1.0,0.94508624,1.0
1.0,0.9914185,1.0
0.0,0.16396706,0.0
1.0,0.99655837,1.0
0.0,0.050534427,0.0
1.0,0.9980453,1.0
1.0,0.5992758,1.0
0.0,0.37991032,0.0
1.0,0.9987405,1.0
1.0,0.9380886,1.0
0.0,0.3113561,0.0
0.0,0.06305592,0.0
1.0,0.9031497,1.0
0.0,0.28017566,0.0
1.0,0.44735873,0.0
1.0,0.8209239,1.0
1.0,0.9805683,1.0
0.0,0.17081161,0.0
1.0,0.76805836,1.0
0.0,0.45851907,0.0
0.0,0.010633773,0.0
0.0,0.1305849,0.0
0.0,0.09480808,0.0
1.0,0.99625754,1.0
0.0,0.6075351,1.0
0.0,0.33605286,0.0
1.0,0.99807703,1.0
1.0,0.92710394,1.0
0.0,0.49867907,0.0
0.0,0.051550727,0.0
1.0,0.99670225,1.0
1.0,0.8546069,1.0
1.0,0.54389334,1.0
0.0,0.40362027,0.0
0.0,0.013783958,0.0
1.0,0.7067788,1.0
0.0,0.031148756,0.0
1.0,0.81846195,1.0
1.0,0.95101786,1.0
0.0,0.00803587,0.0
1.0,0.99571496,1.0
1.0,0.98257774,1.0
0.0,0.1962955,0.0
0.0,0.08599837,0.0
0.0,0.2703231,0.0
0.0,0.39924377,0.0
1.0,0.5699967,1.0
0.0,0.04583219,0.0
1.0,0.98787504,1.0
0.0,0.6405879,1.0
0.0,0.28338212,0.0
1.0,0.99732333,1.0
0.0,0.22059341,0.0
1.0,0.7124238,1.0
0.0,0.048696857,0.0
0.0,0.037191026,0.0
0.0,0.17710772,0.0
1.0,0.11583777,0.0
1.0,0.6627196,1.0
0.0,0.19144358,0.0
0.0,0.27376816,0.0
0.0,0.63590693,1.0
0.0,0.5783397,1.0
0.0,0.17629118,0.0
0.0,0.11659343,0.0
1.0,0.9937655,1.0
1.0,0.5834578,1.0
1.0,0.85254735,1.0
1.0,0.57812196,1.0
1.0,0.88471264,1.0
0.0,0.0752761,0.0
1.0,0.87282777,1.0
1.0,0.81776494,1.0
1.0,0.9908646,1.0
0.0,0.018662611,0.0
0.0,0.02158487,0.0
0.0,0.23080505,0.0
0.0,0.03473071,0.0
0.0,0.4253425,0.0
1.0,0.4679873,0.0
1.0,0.6663593,1.0
0.0,0.0910777,0.0
1.0,0.57511735,1.0
1.0,0.99307656,1.0
0.0,0.47330672,0.0
0.0,0.55240434,1.0
1.0,0.99821633,1.0
0.0,0.024810508,0.0
1.0,0.8264729,1.0
0.0,0.25759244,0.0
0.0,0.07905806,0.0
0.0,0.3041988,0.0
0.0,0.39522326,0.0
0.0,0.4784917,0.0
1.0,0.96732837,1.0
0.0,0.019920247,0.0
0.0,0.13387802,0.0
0.0,0.20168623,0.0
0.0,0.016195303,0.0
1.0,0.31876603,0.0
1.0,0.95336574,1.0
0.0,0.30834275,0.0
0.0,0.29792723,0.0
0.0,0.28123948,0.0
1.0,0.74155825,1.0
0.0,0.5472322,1.0
0.0,0.17852905,0.0
1.0,0.95772076,1.0
0.0,0.13130419,0.0
1.0,0.44298142,0.0
1.0,0.26439178,0.0
1.0,0.9462351,1.0
1.0,0.99742585,1.0
1.0,0.42755356,0.0
0.0,0.17318986,0.0
1.0,0.7877056,1.0
1.0,0.99128693,1.0
1.0,0.5221512,1.0
1.0,0.84142566,1.0
0.0,0.056811526,0.0
0.0,0.03330592,0.0
0.0,0.13506743,0.0
0.0,0.13617888,0.0
1.0,0.6075642,1.0
0.0,0.17115602,0.0
0.0,0.061191387,0.0
1.0,0.95279574,1.0
0.0,0.050285544,0.0
1.0,0.970902,1.0
0.0,0.9121568,1.0
0.0,0.042108707,0.0
1.0,0.977373,1.0
0.0,0.43692163,0.0
1.0,0.94972247,1.0
0.0,0.26352614,0.0
