split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
16.0,0.5356275970785408,0.7658730158730159,0.8463790637703682,0.7316098968157106,0.811469357617524,0.6661,0.8577,3297.0,1653.0,766.0,4616.0,0.5373669808452417,0.5031149436047816,0.7507836990595611,0.8211461550767263,0.7180851063829787,0.7833655705996132,0.6628,0.8316,405.0,206.0,112.0,553.0,0.5021768824680358
