split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
48.0,0.530299188560217,0.7580332946186604,0.8460745507846958,0.7055359246171967,0.846045197740113,0.6051,0.8987,2995.0,1955.0,545.0,4837.0,0.529751021924935,0.46052772996091174,0.7249216300940439,0.81427710027934,0.664756446991404,0.7981651376146789,0.5696,0.8677,348.0,263.0,88.0,577.0,0.48776195808670614
