mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1812218189239502,0.0017291007305605477,0.007800674438476563,0.0004021828900266685,0.3,0.1,2,10,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.3}",0.6119980648282535,0.6178035800677311,0.6001936108422071,0.6050338818973863,0.6093901258470474,0.6088838526965251,0.005997645283304881,91
0.18620481491088867,0.007117890233057427,0.007803487777709961,0.0003979511746368729,0.3,0.1,2,10,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.5}",0.6129656507014998,0.6119980648282535,0.6224588576960309,0.6098741529525653,0.6132623426911907,0.614111813773908,0.0043389892138324775,84
0.26091933250427246,0.0013583354564535824,0.007675933837890625,0.00041697432567656267,0.3,0.1,2,30,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.3}",0.6352201257861635,0.633284954039671,0.6471442400774443,0.6481122942884802,0.6302032913843175,0.6387929811152153,0.007395668345943483,63
0.2646292209625244,0.006578652049124522,0.0076045989990234375,0.0004878458954446159,0.3,0.1,2,30,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.5}",0.6415094339622641,0.6347363328495405,0.6621490803484995,0.6505324298160697,0.6389157792836399,0.6455686112520027,0.009773707577517474,58
0.3373171329498291,0.0021408787175402847,0.00791935920715332,0.00017206445365861438,0.3,0.1,2,50,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.3}",0.6589259796806967,0.6540880503144654,0.670377541142304,0.6674733785091965,0.6568247821878025,0.661537946366893,0.0062913437078290484,43
0.34132866859436034,0.007308889564899865,0.008002805709838866,0.0006328168679280426,0.3,0.1,2,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.5}",0.6613449443638123,0.6584421867440735,0.6694094869312681,0.6694094869312681,0.6515004840271055,0.6620213177995055,0.0068282602417014246,42
0.41439104080200195,0.0017189542854783063,0.008003664016723634,5.698952166873422e-06,0.3,0.1,2,70,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 70, 'subsample': 0.3}",0.6821480406386067,0.6695694242864054,0.6839303000968054,0.6795740561471443,0.6660212971926428,0.6762486236723209,0.007128529802644169,34
0.4201175689697266,0.007362529181793085,0.007714509963989258,0.0003951299825645427,0.3,0.1,2,70,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 70, 'subsample': 0.5}",0.6724721819061442,0.6589259796806967,0.6921587608906099,0.675701839303001,0.6631171345595354,0.6724751792679975,0.01156726881923128,37
0.4899571418762207,0.0025077131695745896,0.007957887649536134,0.0005586803180421469,0.3,0.1,2,90,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 90, 'subsample': 0.3}",0.6903725205611998,0.6748911465892597,0.6979670861568248,0.686350435624395,0.6679574056147144,0.6835077189092787,0.010773461870236967,31
0.4970954418182373,0.008817520586904819,0.007405710220336914,0.00048759203657071853,0.3,0.1,2,90,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 90, 'subsample': 0.5}",0.6744073536526367,0.6686018384131591,0.6926427879961278,0.6853823814133592,0.6732817037754114,0.6788632130501389,0.008816801914920916,32
0.18664541244506835,0.000828237217368924,0.011402511596679687,0.007810736987302245,0.3,0.1,3,10,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10, 'subsample': 0.3}",0.6221577164973391,0.6366715045960329,0.6316553727008712,0.6248789932236205,0.6229428848015489,0.6276612943638826,0.005611247774883624,74
0.1919318675994873,0.005705492228064745,0.007403135299682617,0.00048667552421649557,0.3,0.1,3,10,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 10, 'subsample': 0.5}",0.6303821964199323,0.6390904692791485,0.6345595353339787,0.6369796708615683,0.6447241045498547,0.6371471952888965,0.004768125961488604,66
0.27461066246032717,0.0017424998532375759,0.007421159744262695,0.0005165229122051998,0.3,0.1,3,30,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 30, 'subsample': 0.3}",0.6705370101596516,0.6594097726173198,0.6795740561471443,0.6679574056147144,0.6592449177153921,0.6673446324508443,0.0075985913129086625,40
0.280148983001709,0.00502551876790356,0.007483148574829101,0.0004450478479975435,0.3,0.1,3,30,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 30, 'subsample': 0.5}",0.6661828737300436,0.6627963231736816,0.6853823814133592,0.681026137463698,0.6592449177153921,0.6709265266992348,0.010354094015605242,39
0.36307516098022463,0.006067119163595498,0.007956600189208985,9.081533617696496e-05,0.3,0.1,3,50,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.3}",0.6811804547653604,0.683599419448476,0.7018393030009681,0.6926427879961278,0.6727976766698935,0.6864119283761652,0.00997450621883902,28
0.3653896331787109,0.0036835769924782624,0.0075089454650878905,0.00033203552912573786,0.3,0.1,3,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.5}",0.6850507982583455,0.6744073536526367,0.7042594385285575,0.7008712487899322,0.681026137463698,0.6891229953386339,0.011539717313140808,24
0.45535125732421877,0.007453515430885684,0.00760340690612793,0.0004897954677964359,0.3,0.1,3,70,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 70, 'subsample': 0.3}",0.6927914852443154,0.690856313497823,0.71297192642788,0.7032913843175218,0.6853823814133592,0.69705869818018,0.009849794566153125,20
0.4495571136474609,0.0028726551551887945,0.007999753952026368,4.456833437174958e-06,0.3,0.1,3,70,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 70, 'subsample': 0.5}",0.6918238993710691,0.6787614900822448,0.7279767666989352,0.7144240077444337,0.6999031945788964,0.7025778716951159,0.017178222598780574,18
0.5417507648468017,0.009892877967738939,0.007998085021972657,5.685370849910309e-06,0.3,0.1,3,90,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'subsample': 0.3}",0.7005321722302854,0.6927914852443154,0.7279767666989352,0.7081316553727008,0.6960309777347532,0.705092611456198,0.012547102189873649,16
0.5317369937896729,0.0011909635878576252,0.007905149459838867,0.0001958402543303723,0.3,0.1,3,90,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'subsample': 0.5}",0.7044025157232704,0.6942428640541848,0.7318489835430784,0.7216844143272023,0.7139399806389157,0.7132237516573303,0.013092618967745976,9
0.19550790786743164,0.00539328798508494,0.007829093933105468,0.0004139459760550101,0.3,0.1,4,10,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 10, 'subsample': 0.3}",0.6497339138848572,0.6400580551523948,0.6447241045498547,0.6505324298160697,0.6447241045498547,0.6459545215906062,0.003821968562924287,57
0.19310503005981444,0.0004313464663391901,0.007803916931152344,0.0003987684269024902,0.3,0.1,4,10,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 10, 'subsample': 0.5}",0.6473149492017417,0.6463473633284954,0.6660212971926428,0.6655372700871249,0.6582768635043562,0.6566995486628723,0.00851735505867025,49
0.29542741775512693,0.009016272555098953,0.007601451873779297,0.0004912321554732004,0.3,0.1,4,30,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 30, 'subsample': 0.3}",0.6840832123850992,0.6821480406386067,0.6999031945788964,0.685866408518877,0.6873184898354308,0.687863869191382,0.006264131312451302,26
0.2897071838378906,0.0013593396930946563,0.007755470275878906,0.00038837648587273604,0.3,0.1,4,30,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 30, 'subsample': 0.5}",0.6748911465892597,0.6744073536526367,0.6974830590513069,0.7003872216844144,0.6878025169409487,0.6869942595837133,0.01090830117967059,27
0.3894976615905762,0.006643629376468524,0.007800531387329101,0.0004006796388805864,0.3,0.1,4,50,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'subsample': 0.3}",0.6937590711175616,0.7034349298500242,0.7274927395934172,0.7100677637947725,0.6974830590513069,0.7064475126814166,0.01188647489732005,15
0.3868563652038574,0.007335187488496987,0.007601737976074219,0.000490094544148584,0.3,0.1,4,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'subsample': 0.5}",0.6981132075471698,0.6923076923076923,0.7289448209099709,0.7187802516940949,0.6965150048402711,0.7069321954598398,0.014318523781404663,14
0.4811058521270752,0.0040429547408146,0.007803487777709961,0.0003986734333769633,0.3,0.1,4,70,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 70, 'subsample': 0.3}",0.7145621673923561,0.7010159651669086,0.7415295256534365,0.71297192642788,0.7095837366892546,0.7159326642659671,0.01362835526761742,8
0.48304319381713867,0.009107252435530289,0.007665061950683593,0.00042454568095412346,0.3,0.1,4,70,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 70, 'subsample': 0.5}",0.7135945815191098,0.7053701015965167,0.7405614714424008,0.728460793804453,0.7250726040658277,0.7226119104856616,0.012174098594744618,6
0.571221399307251,0.0018546882355523037,0.007826900482177735,0.00041234675153632716,0.3,0.1,4,90,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 90, 'subsample': 0.3}",0.7232704402515723,0.7077890662796323,0.7483059051306873,0.7207163601161665,0.7265246853823815,0.725321291432088,0.01313416099839512,4
0.5741399765014649,0.006741893621298164,0.00809783935546875,0.00020037610869757464,0.3,0.1,4,90,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 90, 'subsample': 0.5}",0.7247218190614417,0.7126269956458636,0.7473378509196515,0.7347531461761858,0.7313649564375605,0.7301609536481406,0.011442093541703302,2
0.18229503631591798,0.001496988724395004,0.007604265213012695,0.0004905957264219359,0.3,0.01,2,10,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.3}",0.5273343009192066,0.5258829221093372,0.527105517909003,0.5280735721200387,0.5246853823814134,0.5266163390877997,0.0011953901025987166,119
0.18636155128479004,0.006380587778306378,0.007300567626953125,0.0005976270965001441,0.3,0.01,2,10,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.5}",0.5268505079825835,0.5220125786163522,0.521297192642788,0.5222652468538238,0.5242013552758954,0.5233253762742885,0.0020077217782345997,120
0.2620284080505371,0.0013924521702771138,0.007604551315307617,0.0004909297427724409,0.3,0.01,2,30,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.3}",0.5757135945815192,0.5766811804547654,0.5600193610842207,0.5663117134559535,0.569215876089061,0.5695883451331041,0.006168751863542197,108
