tr_loss,tr_auc,tr_acc,tr_mcc,tr_f1,tr_pre,tr_se,tr_sp,tr_Youden_Index,tr_Best_Threshold
0.678033191353175,0.5894399588602488,0.5639759969028262,0.12155689403578523,0.49205096403202164,0.5567746874202603,0.4408080808080808,0.677257525083612,0.1331745549136854,0.4762088656425476
0.66715159984565,0.6190333096854836,0.587979094076655,0.17121704910449623,0.5099574076205825,0.5927214343055928,0.44747474747474747,0.7172054998141955,0.16590588155805547,0.4855451285839081
0.657743465236097,0.6421871258103142,0.6026906697638404,0.20141549458234875,0.5371518773255158,0.6078081143148762,0.4812121212121212,0.7144184318097362,0.2002756663626229,0.48640507459640503
0.6502008142855146,0.6534974231351043,0.6046264034068912,0.20529365958271018,0.5433202906651761,0.6082603254067585,0.4909090909090909,0.7092159048680787,0.20373163068815242,0.51422518491745
0.6454277469462285,0.664335364045509,0.6133372048006195,0.22298006688151817,0.5636264336428182,0.6135552913198573,0.5212121212121212,0.6980676328502415,0.22740110131414476,0.4585340917110443
0.635187784861485,0.6800043166709834,0.6250483933410763,0.2469433326891017,0.5732540207094073,0.6303294573643411,0.5256565656565657,0.716462281679673,0.24677950069254423,0.45797163248062134
0.6301939804856622,0.6875735429358618,0.6307588075880759,0.25862332930059345,0.5795216576656013,0.6376424933300995,0.5311111111111111,0.7224080267558528,0.2608634843417452,0.5101193189620972
0.626118783888064,0.696755946683483,0.633662408052652,0.2645528300665249,0.5829201101928375,0.6412121212121212,0.5343434343434343,0.7250092902266815,0.2711057058883146,0.44804516434669495
0.6186161582868535,0.7099198037603834,0.6489547038327527,0.29521938731254277,0.6133674448353054,0.6492890995260664,0.5812121212121212,0.7112597547380156,0.29787304482956656,0.4952649772167206
0.6141956959715569,0.7158268677109257,0.6581494386372435,0.3139949143038278,0.6183272098551977,0.6647304832713755,0.5779797979797979,0.7318840579710145,0.31124961994527217,0.4936918318271637
0.6079271788198513,0.7242596533900882,0.6651180797522261,0.32793150657286574,0.6303418803418803,0.6689342403628118,0.5959595959595959,0.728725380899294,0.32871930002364785,0.49509626626968384
0.5998762669762591,0.7333143962854108,0.6691831204026326,0.3369938281674982,0.6245606326889279,0.6844005777563794,0.5743434343434344,0.7564102564102564,0.3350731394209655,0.5060723423957825
0.5971051138067394,0.7372131947494267,0.6709252806813782,0.3399387785162147,0.6325118893212278,0.6801487680148768,0.5911111111111111,0.7443329617242661,0.33944799162190464,0.5058744549751282
0.5936027644403947,0.7407968011591199,0.6710220673635308,0.34004002723017834,0.6339256865912762,0.6788927335640138,0.5945454545454546,0.7413600891861761,0.344122833688051,0.45479366183280945
0.5883212256542301,0.7464790228558345,0.6799264421215641,0.35827950366462924,0.6419057931781267,0.6917152858809802,0.5987878787878788,0.7545522110739502,0.35549339549339554,0.4789329171180725
0.5812075027371338,0.7556532436967219,0.6919279907084785,0.3825680819342605,0.6560777957860616,0.705226480836237,0.6133333333333333,0.7642140468227425,0.37923651227999056,0.4811437129974365
0.5796045660972595,0.7556485891993139,0.6831204026325978,0.3648062954529441,0.6451333188814221,0.695977549111319,0.6012121212121212,0.7584541062801933,0.36602412080672947,0.4549678564071655
0.5761246365659377,0.7600412148238235,0.6908633372048006,0.3812093353900722,0.6493962678375411,0.7110576923076923,0.5975757575757575,0.7766629505759941,0.3798736529171312,0.4766574800014496
0.5739823223636615,0.760899237638368,0.6870886566008517,0.3728031545121216,0.6501460880857051,0.7000699137730133,0.6068686868686869,0.7608695652173914,0.37614202222897875,0.4637880027294159
0.5664741379373214,0.7700453250453251,0.7004452187379017,0.3996789228132665,0.6669536210050576,0.7135620538798065,0.6260606060606061,0.768859160163508,0.3997783858653424,0.461281955242157
0.5594773759413799,0.7757565810464362,0.6997677119628339,0.39879561385204026,0.6627527723418134,0.7175141242937854,0.6157575757575757,0.7770345596432553,0.40339515556906863,0.4782668948173523
0.5592747643451572,0.7761474086836404,0.7021873790166473,0.40345935860713844,0.6670994265930975,0.7181458187747496,0.6228282828282828,0.7751765143069491,0.4025404547143678,0.4597574770450592
0.5532785029418698,0.7832851179952629,0.7088656600851723,0.4164877557752892,0.6783575705731394,0.720581553839164,0.6408080808080808,0.7714604236343366,0.41522178304787005,0.4899665117263794
0.5495700655337826,0.7852367037149646,0.7090592334494773,0.4172969808693189,0.6755181347150259,0.7253129346314325,0.6321212121212121,0.7798216276477146,0.41404209317252794,0.4848524034023285
0.5496448389147827,0.7878096460705157,0.712059620596206,0.4232497065126622,0.6797287113790504,0.7275870016132749,0.6377777777777778,0.7803790412486065,0.4229032802945846,0.4916134178638458
0.5471054003703705,0.7893758844483483,0.7159310878823074,0.4307663575515553,0.6863310890242599,0.7286135693215339,0.6486868686868686,0.7777777777777778,0.4309286848417283,0.5104527473449707
0.5415330414801559,0.7934251095120661,0.7185443283004259,0.43667319347061295,0.685417568152315,0.7377736376339078,0.64,0.7907840951319213,0.43304280260801997,0.48696956038475037
0.5432599447090929,0.7914001779219171,0.7141889276035618,0.4272664085911859,0.6842048978718853,0.7268802544876165,0.6462626262626263,0.7766629505759941,0.4268017972365798,0.5253830552101135
0.5389515926409801,0.796453348047551,0.7204800619434766,0.4401438849707324,0.6901952370735893,0.7358188472095151,0.6498989898989899,0.7853957636566332,0.44100064187020704,0.4756714105606079
0.5348054451100966,0.7987740466725974,0.7194154084397987,0.4383970087513307,0.686628472597557,0.7384329225761451,0.6416161616161616,0.7909698996655519,0.4344272152967805,0.4463154673576355
0.5284486130664223,0.805733214718722,0.7260936895083236,0.4514189336918612,0.6970021413276232,0.7414578587699316,0.6575757575757576,0.7891118543292457,0.4484064727542989,0.486553817987442
0.5271739959716797,0.807817772672845,0.7278358497870693,0.45510298705227104,0.6980240549828178,0.7450710683172856,0.6565656565656566,0.79338535860275,0.4578406134927874,0.4706136882305145
0.5227472807969841,0.8103744993600066,0.7343205574912892,0.4682005452299442,0.7054404979075009,0.7523460746166171,0.664040404040404,0.7989594946116685,0.4658045336306206,0.49745360016822815
0.5132483116613453,0.8196314876749659,0.7393534649632211,0.4786845688743146,0.7097121914411987,0.7608042523688467,0.665050505050505,0.8076923076923077,0.4746934225195095,0.4888744354248047
0.5154044619839258,0.8169215379360306,0.7366434378629501,0.4728328616732886,0.7083913835601757,0.7543939739785437,0.6676767676767676,0.8000743218134523,0.47215837302793817,0.489557683467865
0.5129612359469151,0.819198600647876,0.7399341850561363,0.4793882683347298,0.7125895817734517,0.7572175494430552,0.6729292929292929,0.8015607580824972,0.47590554373163074,0.4949485659599304
0.5044323828751827,0.8264766393027263,0.7446767324816105,0.4890317913594119,0.7176193534575037,0.7632058287795993,0.6771717171717172,0.8067632850241546,0.4858626397756832,0.46270522475242615
0.5041142082066727,0.8259484852238475,0.7407084785133565,0.48066255517567275,0.7150909284270978,0.7549966314843926,0.6791919191919192,0.7972872538089929,0.48096348096348096,0.45173490047454834
0.5061232120075462,0.8255217916812121,0.7420634920634921,0.4838099303402775,0.7143928839352696,0.7607852088564254,0.6733333333333333,0.8052768487551096,0.4853315766359245,0.460000216960907
0.5016397938086152,0.8278914188334479,0.7428377855207123,0.4853780830069902,0.7152502411317115,0.7616982424104086,0.6741414141414142,0.8060200668896321,0.48899902030336817,0.4614393711090088
0.500065917016552,0.8276982759591455,0.7436120789779327,0.48697225532968624,0.7159858475394018,0.7628512679917752,0.6745454545454546,0.8071348940914158,0.4867011249619945,0.48959916830062866
0.49113426018425554,0.8367316419490333,0.7540650406504065,0.5079384853598896,0.7284386021160628,0.7733151803948264,0.6884848484848485,0.81438127090301,0.5075929867234215,0.473773330450058
0.4861235817888573,0.8394017094017094,0.7569686411149826,0.5138145357006257,0.7316447579352356,0.776718856364874,0.6915151515151515,0.8171683389074693,0.5095638660856052,0.501183271408081
0.4915374977854383,0.8375751945317162,0.7540650406504065,0.5077987322910703,0.7290755944130505,0.7719575524949198,0.6907070707070707,0.8123374210330732,0.5055133272524577,0.46187689900398254
0.4881511004901154,0.8382031387828489,0.7530003871467286,0.5056154405912192,0.7280477408354646,0.7704104645917907,0.6901010101010101,0.8108509847640283,0.5056153508327421,0.4729478657245636
0.4845497860997085,0.8414163372859025,0.7602593883081687,0.519985031920997,0.7375225177492847,0.775573880098061,0.703030303030303,0.8128948346339651,0.5208479443262052,0.519787073135376
0.4788243902080199,0.8451044071333926,0.7606465350367789,0.5214757803997344,0.7348557950037525,0.7829563628055746,0.6923232323232323,0.8234856930509105,0.518898010202358,0.49155476689338684
0.48789696519957976,0.839686853672361,0.754161827332559,0.5077283185650022,0.7305325694886484,0.7692135835567471,0.6955555555555556,0.8080639167595689,0.5084733623864058,0.481632798910141
0.47355733165984554,0.8496003138032123,0.762098335269067,0.5239616814794414,0.7382879045996593,0.7805042773525439,0.7004040404040404,0.8188405797101449,0.5231992162426946,0.4891107976436615
0.47220737258716267,0.8509388759388758,0.7640340689121177,0.5275271378607005,0.7420651713922979,0.7789871168369613,0.7084848484848485,0.8151244890375325,0.5273463734333299,0.46070122718811035
0.4776925522107458,0.8469428773051961,0.7639372822299652,0.5271996553796874,0.742694377043992,0.7772135129167587,0.7111111111111111,0.8125232255667039,0.524110671936759,0.5020119547843933
