all_loss,all_auc,all_acc,all_mcc,all_f1,all_pre,all_se,all_sp,all_Youden_Index,all_Best_Threshold
0.3542082008931659,0.9227083356793502,0.8438830816879598,0.6874323389466517,0.832693703972617,0.855681091451716,0.8109090909090909,0.8742103307320699,0.4873875379562378,0.6860673625891016
