mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.181008243560791,0.00120919736432672,0.0072382926940917965,0.00039590599575589966,0.3,0.1,2,10,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.3}",0.6008708272859217,0.602322206095791,0.6181026137463698,0.6074540174249758,0.6060019361084221,0.6069503201322961,0.0060647583443681225,89
0.1862346649169922,0.006293635655125909,0.007597637176513672,0.0004879981250161451,0.3,0.1,2,10,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.5}",0.6090953072085148,0.6008708272859217,0.6108422071636012,0.6021297192642788,0.6021297192642788,0.6050135560373191,0.00410923586936063,91
0.2606207847595215,0.0020048718055833566,0.007611465454101562,0.0005028632837951294,0.3,0.1,2,30,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.3}",0.6419932268988873,0.648766328011611,0.6587608906098742,0.6544046466602129,0.6592449177153921,0.6526340019791956,0.006520171009712637,50
0.2645260810852051,0.008001352172604418,0.009399795532226562,0.00431415709665967,0.3,0.1,2,30,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.5}",0.6366715045960329,0.6395742622157716,0.6621490803484995,0.6510164569215876,0.6558567279767668,0.6490536064117317,0.009641587986852206,56
0.33820371627807616,0.0054137842684515635,0.007728099822998047,0.0006386481234004362,0.3,0.1,2,50,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.3}",0.659893565553943,0.6724721819061442,0.6752178121974831,0.6752178121974831,0.6776379477250726,0.6720878639160252,0.006312609533903759,41
0.34298954010009763,0.0072242954109599114,0.008000040054321289,4.226402245742863e-06,0.3,0.1,2,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.5}",0.6594097726173198,0.6666666666666666,0.6737657308809293,0.6698935140367861,0.6689254598257502,0.6677322288054903,0.00475177442833235,44
0.4131272315979004,0.0013182456883806045,0.007799911499023438,0.00039985237831777513,0.3,0.1,2,70,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 70, 'subsample': 0.3}",0.6618287373004355,0.6705370101596516,0.6848983543078412,0.6868344627299129,0.6940948693126815,0.6796386867621045,0.011734217700460606,35
0.4200115203857422,0.007350537241992513,0.0076029300689697266,0.0004926122730818949,0.3,0.1,2,70,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 70, 'subsample': 0.5}",0.6700532172230286,0.6768263183357524,0.691190706679574,0.6776379477250726,0.6776379477250726,0.6786692275377,0.006878175107881456,36
0.492343807220459,0.0018988353674744905,0.007978200912475586,5.119463723964696e-05,0.3,0.1,2,90,0.3,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 90, 'subsample': 0.3}",0.6811804547653604,0.6865021770682148,0.6887705711519845,0.6902226524685382,0.6969990319457889,0.6887349774799774,0.005149082464272789,30
0.49902567863464353,0.004912785717343617,0.007800149917602539,0.0004000903987378319,0.3,0.1,2,90,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 90, 'subsample': 0.5}",0.6763425253991292,0.6860183841315917,0.6940948693126815,0.6950629235237173,0.6907066795740562,0.6884450763882353,0.006829223755599351,31
