split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
48.0,0.5261567297434684,0.7609368950832366,0.845539602641052,0.7246376811594203,0.8084577114427861,0.6566,0.8569,3250.0,1700.0,770.0,4612.0,0.5278679774331948,0.4728355048883825,0.7358934169278997,0.8049727428226869,0.7009760425909495,0.7655038759689923,0.6465,0.818,395.0,216.0,121.0,544.0,0.47108031945657924
