y,probs,preds
0.0,0.3094705,0.0
0.0,0.20034151,0.0
0.0,0.074525885,0.0
0.0,0.36129552,0.0
0.0,0.08338694,0.0
1.0,0.55257946,1.0
0.0,0.59772044,1.0
0.0,0.0017558066,0.0
1.0,0.9860373,1.0
1.0,0.6380655,1.0
0.0,0.1903387,0.0
0.0,0.27938628,0.0
1.0,0.949784,1.0
0.0,0.43538862,0.0
1.0,0.99895334,1.0
0.0,0.012624522,0.0
1.0,0.9811335,1.0
1.0,0.9964799,1.0
1.0,0.94779783,1.0
0.0,0.39575472,0.0
1.0,0.99306995,1.0
1.0,0.9985006,1.0
1.0,0.9750929,1.0
0.0,0.059452698,0.0
1.0,0.9987206,1.0
0.0,0.004831065,0.0
0.0,0.06732269,0.0
0.0,0.1417453,0.0
1.0,0.96577424,1.0
0.0,0.07088392,0.0
1.0,0.9521786,1.0
1.0,0.98686975,1.0
0.0,0.34916744,0.0
1.0,0.70687425,1.0
0.0,0.56280553,1.0
0.0,0.35941288,0.0
0.0,0.8179961,1.0
0.0,0.07178382,0.0
1.0,0.956352,1.0
0.0,0.26681367,0.0
0.0,0.66906387,1.0
0.0,0.8043812,1.0
0.0,0.0034762528,0.0
0.0,0.10116818,0.0
0.0,0.110539295,0.0
0.0,0.023096222,0.0
0.0,0.043996844,0.0
1.0,0.95284885,1.0
1.0,0.9983981,1.0
1.0,0.67353743,1.0
0.0,0.30688292,0.0
1.0,0.67608005,1.0
0.0,0.15733504,0.0
1.0,0.985849,1.0
0.0,0.113236636,0.0
0.0,0.04410644,0.0
0.0,0.004571889,0.0
1.0,0.66482526,1.0
0.0,0.50171137,1.0
1.0,0.9638718,1.0
1.0,0.97965974,1.0
1.0,0.9922134,1.0
1.0,0.32250986,0.0
1.0,0.9800265,1.0
0.0,0.023365399,0.0
0.0,0.1513341,0.0
0.0,0.15002066,0.0
0.0,0.12304538,0.0
1.0,0.4818384,0.0
0.0,0.23283285,0.0
0.0,0.0072591896,0.0
0.0,0.5022386,1.0
1.0,0.8729998,1.0
0.0,0.04060239,0.0
1.0,0.77168393,1.0
0.0,0.07570279,0.0
0.0,0.4463134,0.0
1.0,0.9242745,1.0
1.0,0.90470964,1.0
0.0,0.035140473,0.0
1.0,0.7841744,1.0
0.0,0.12251323,0.0
1.0,0.969849,1.0
0.0,0.0057421313,0.0
0.0,0.36057532,0.0
0.0,0.08297937,0.0
1.0,0.5804382,1.0
0.0,0.024947086,0.0
0.0,0.08804021,0.0
0.0,0.51510805,1.0
0.0,0.009535419,0.0
1.0,0.98832524,1.0
0.0,0.017298449,0.0
1.0,0.40476254,0.0
0.0,0.15303223,0.0
0.0,0.113180555,0.0
0.0,0.07608475,0.0
0.0,0.64194876,1.0
0.0,0.010216584,0.0
0.0,0.09325219,0.0
1.0,0.9981495,1.0
0.0,0.49650395,0.0
1.0,0.99494123,1.0
0.0,0.14136039,0.0
1.0,0.9942689,1.0
1.0,0.6870604,1.0
1.0,0.9536763,1.0
1.0,0.9930951,1.0
1.0,0.89486617,1.0
0.0,0.08737213,0.0
0.0,0.18212302,0.0
1.0,0.9976216,1.0
0.0,0.15511136,0.0
1.0,0.98710734,1.0
0.0,0.101366445,0.0
1.0,0.97170854,1.0
0.0,0.013954851,0.0
1.0,0.8643581,1.0
0.0,0.036476947,0.0
0.0,0.8630049,1.0
1.0,0.9888208,1.0
0.0,0.05393946,0.0
0.0,0.06254292,0.0
0.0,0.04900259,0.0
1.0,0.9961528,1.0
0.0,0.73847806,1.0
1.0,0.97419095,1.0
0.0,0.07188511,0.0
0.0,0.0694901,0.0
1.0,0.9298952,1.0
1.0,0.98450273,1.0
0.0,0.73993176,1.0
0.0,0.06893458,0.0
1.0,0.9930171,1.0
0.0,0.82136565,1.0
0.0,0.068539254,0.0
0.0,0.37400243,0.0
0.0,0.007695432,0.0
0.0,0.020477496,0.0
1.0,0.9992902,1.0
0.0,0.15625669,0.0
1.0,0.8547304,1.0
0.0,0.026814893,0.0
0.0,0.06648332,0.0
0.0,0.56654054,1.0
1.0,0.84824,1.0
0.0,0.059658274,0.0
0.0,0.012514773,0.0
0.0,0.008508128,0.0
1.0,0.8338165,1.0
1.0,0.99430287,1.0
1.0,0.9980159,1.0
0.0,0.20521025,0.0
1.0,0.5874696,1.0
0.0,0.054022815,0.0
0.0,0.010597363,0.0
0.0,0.24624607,0.0
1.0,0.898216,1.0
1.0,0.89081055,1.0
0.0,0.0100186495,0.0
0.0,0.14212139,0.0
0.0,0.2152009,0.0
1.0,0.31322423,0.0
0.0,0.04240588,0.0
0.0,0.0022645053,0.0
0.0,0.5107236,1.0
0.0,0.06321465,0.0
1.0,0.9959196,1.0
0.0,0.2982435,0.0
1.0,0.8001091,1.0
0.0,0.1416331,0.0
0.0,0.23950054,0.0
0.0,0.004813559,0.0
1.0,0.9069446,1.0
0.0,0.5019405,1.0
1.0,0.99136215,1.0
0.0,0.15627392,0.0
1.0,0.99756914,1.0
0.0,0.0223986,0.0
0.0,0.35572195,0.0
0.0,0.11904597,0.0
0.0,0.030922871,0.0
1.0,0.9017827,1.0
1.0,0.99831295,1.0
1.0,0.9985959,1.0
0.0,0.63291705,1.0
0.0,0.0006594503,0.0
0.0,0.41334912,0.0
1.0,0.7838278,1.0
0.0,0.3550038,0.0
1.0,0.98359746,1.0
1.0,0.96883047,1.0
0.0,0.045201268,0.0
1.0,0.79865986,1.0
1.0,0.28727725,0.0
1.0,0.9831943,1.0
1.0,0.99887174,1.0
0.0,0.015879015,0.0
1.0,0.991215,1.0
1.0,0.36350235,0.0
1.0,0.97421986,1.0
1.0,0.98636556,1.0
0.0,0.049676113,0.0
0.0,0.42177546,0.0
1.0,0.76493317,1.0
0.0,0.019674826,0.0
0.0,0.06230001,0.0
0.0,0.0632883,0.0
0.0,0.35624912,0.0
1.0,0.9823209,1.0
0.0,0.12655595,0.0
0.0,0.03618823,0.0
0.0,0.15050323,0.0
0.0,0.0071629314,0.0
0.0,0.044133227,0.0
0.0,0.13682687,0.0
0.0,0.04622915,0.0
0.0,0.035700437,0.0
1.0,0.8987513,1.0
0.0,0.6874321,1.0
0.0,0.12305909,0.0
1.0,0.9991843,1.0
1.0,0.43762255,0.0
1.0,0.65882343,1.0
1.0,0.6551001,1.0
1.0,0.8439767,1.0
1.0,0.981795,1.0
1.0,0.9986399,1.0
1.0,0.99541426,1.0
0.0,0.61020344,1.0
0.0,0.008894717,0.0
0.0,0.054609466,0.0
1.0,0.86143327,1.0
1.0,0.99867743,1.0
1.0,0.9416017,1.0
1.0,0.96526825,1.0
1.0,0.97860605,1.0
1.0,0.9475157,1.0
1.0,0.9381819,1.0
0.0,0.15403888,0.0
1.0,0.99918395,1.0
0.0,0.030608423,0.0
0.0,0.023845982,0.0
0.0,0.32226261,0.0
0.0,0.16904901,0.0
0.0,0.024221368,0.0
0.0,0.34359476,0.0
0.0,0.20640443,0.0
0.0,0.072202966,0.0
0.0,0.024024332,0.0
0.0,0.10186902,0.0
1.0,0.9972242,1.0
1.0,0.9846097,1.0
0.0,0.025366435,0.0
0.0,0.301063,0.0
1.0,0.98750997,1.0
1.0,0.9464765,1.0
0.0,0.20584123,0.0
1.0,0.84262335,1.0
0.0,0.6086838,1.0
0.0,0.11194377,0.0
1.0,0.3470743,0.0
0.0,0.11976578,0.0
0.0,0.5810344,1.0
0.0,0.19128,0.0
1.0,0.86253065,1.0
0.0,0.24822591,0.0
0.0,0.39605746,0.0
0.0,0.014830862,0.0
1.0,0.9974879,1.0
1.0,0.99929404,1.0
1.0,0.95005,1.0
1.0,0.80586374,1.0
0.0,0.0879901,0.0
1.0,0.9952371,1.0
0.0,0.41122377,0.0
0.0,0.10954259,0.0
0.0,0.12038137,0.0
1.0,0.98622245,1.0
1.0,0.9878754,1.0
1.0,0.35397464,0.0
1.0,0.9910087,1.0
1.0,0.8615616,1.0
1.0,0.2867331,0.0
0.0,0.045032896,0.0
1.0,0.9703235,1.0
0.0,0.49857178,0.0
0.0,0.14673224,0.0
1.0,0.30809042,0.0
0.0,0.7445459,1.0
1.0,0.9275431,1.0
0.0,0.066844024,0.0
0.0,0.4530683,0.0
1.0,0.9235342,1.0
1.0,0.96482855,1.0
1.0,0.45703685,0.0
0.0,0.24916749,0.0
0.0,0.14487652,0.0
0.0,0.006258662,0.0
0.0,0.023672018,0.0
