split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
8.0,0.5281535934825767,0.7612272551296941,0.8500850947227758,0.7223410241980867,0.8155019059720457,0.6483,0.8651,3209.0,1741.0,726.0,4656.0,0.5366575453531975,0.4880337907999412,0.7413793103448276,0.821542399369947,0.6972477064220184,0.7933194154488518,0.6219,0.8511,380.0,231.0,99.0,566.0,0.5027503291781007
