mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06820211410522461,0.0018833191247006524,0.006920528411865234,0.000821902776955344,1,50,10,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 10}",0.5931301402999516,0.5723270440251572,0.5948693126815101,0.5890609874152952,0.5808325266214908,0.586044002208681,0.008396619287924541,36
0.11766376495361328,0.0031980290717554837,0.009991121292114259,0.000996463979891041,1,50,30,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 30}",0.6124818577648766,0.6066763425253991,0.6151984511132623,0.6248789932236205,0.6060019361084221,0.6130475161471161,0.006858022919844208,31
0.16701407432556153,0.0029987217072245816,0.012876367568969727,0.0008563412915199946,1,50,50,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 50}",0.6086115142718916,0.6090953072085148,0.6142303969022265,0.6060019361084221,0.6219748305905131,0.6119827970163136,0.0056633255623813215,32
0.21817831993103026,0.0040003025081658036,0.01579275131225586,0.0004004026518282385,1,50,70,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 70}",0.6134494436381229,0.6129656507014998,0.6084220716360116,0.60648596321394,0.6161665053242982,0.6114979269027745,0.003530974959862354,33
0.27731976509094236,0.006950248627152192,0.020177507400512697,0.0013421013928991252,1,50,90,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 90}",0.6003870343492985,0.6105466860183841,0.601161665053243,0.6055179090029041,0.6210067763794772,0.6077240141606614,0.0075652078240461525,34
0.14147090911865234,0.004184052340595759,0.007199668884277343,0.0004003526768040993,10,20,10,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 10}",0.656507014997581,0.6477987421383647,0.653920619554695,0.6742497579864473,0.6568247821878025,0.657860183372978,0.008812196537445286,30
0.32726216316223145,0.008589040602015449,0.010400629043579102,0.0005799902804122424,10,20,30,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 30}",0.6705370101596516,0.6782776971456217,0.6795740561471443,0.6844143272023233,0.6713455953533398,0.6768297372016162,0.005231216022871617,26
0.5164620399475097,0.007989809464371658,0.013553524017333984,0.00045961261413822685,10,20,50,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 50}",0.6734397677793904,0.6816642477019835,0.681026137463698,0.686350435624395,0.6660212971926428,0.6777003771524219,0.0071575158244571516,25
0.7215841293334961,0.01657399725083559,0.017472457885742188,0.0008665866106001098,10,20,70,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 70}",0.6782776971456217,0.6894049346879536,0.6882865440464666,0.681026137463698,0.6742497579864473,0.6822490142660375,0.005812294750019754,23
0.9167476654052734,0.008199672164325648,0.021035528182983397,0.0005906655730794904,10,20,90,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 90}",0.6715045960328979,0.6942428640541848,0.691190706679574,0.6795740561471443,0.6819941916747337,0.6837012829177069,0.008196630203142296,21
0.1562220573425293,0.0043653999536795605,0.007422399520874023,0.0005174828855169821,10,30,10,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 10}",0.6686018384131591,0.6884373488147073,0.6747337850919651,0.691190706679574,0.675701839303001,0.6797331036604813,0.008627744724128484,24
0.3748790264129639,0.0035610338954262205,0.011443471908569336,0.0003875756533521458,10,30,30,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 30}",0.683599419448476,0.6913401064344461,0.6960309777347532,0.7057115198451114,0.6887705711519845,0.6930905189229541,0.007479877327326299,17
0.60950927734375,0.010326897012351411,0.01560225486755371,0.0008022926196124556,10,30,50,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 50}",0.6903725205611998,0.6995645863570392,0.7047434656340755,0.7134559535333979,0.691190706679574,0.6998654465530573,0.008648170011678717,13
0.8395333290100098,0.01205465396658645,0.019964122772216798,0.001924248153282345,10,30,70,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 70}",0.690856313497823,0.7053701015965167,0.7061955469506292,0.7086156824782188,0.6945788964181994,0.7011233081882775,0.007044700677889734,11
1.0571430683135987,0.013901012221338195,0.023075151443481445,0.0011853150843961274,10,30,90,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 90}",0.6884373488147073,0.7082728592162555,0.7066795740561471,0.7081316553727008,0.6921587608906099,0.7007360396700841,0.008621506707155113,12
0.18180241584777831,0.006357822760420178,0.007956218719482423,0.0010086458241761217,10,50,10,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 10}",0.686985970004838,0.7000483792936623,0.7105517909002904,0.7134559535333979,0.6974830590513069,0.7017050305566991,0.009524385961417843,9
0.4239341735839844,0.008541357153400873,0.012337350845336914,0.000420399812899678,10,50,30,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 30}",0.7121432027092405,0.7150459603289792,0.7110358180058083,0.7318489835430784,0.7081316553727008,0.7156411239919614,0.008401015968135483,7
0.6867950439453125,0.018139670450041504,0.019150304794311523,0.005324544044777041,10,50,50,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 50}",0.7058538945331398,0.7232704402515723,0.7245885769603098,0.7333010648596321,0.7139399806389157,0.720190791448714,0.009437407186422173,6
0.9493513107299805,0.014882948236205755,0.021500492095947267,0.0014481372301536882,10,50,70,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 70}",0.710691823899371,0.717948717948718,0.7260406582768635,0.7342691190706679,0.7158760890609874,0.7209652816513215,0.008286072772381236,4
1.2052509784698486,0.0188796613830797,0.02694087028503418,0.0037032060731662458,10,50,90,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 90}",0.7082728592162555,0.7276245766811804,0.7274927395934172,0.7279767666989352,0.7173281703775412,0.7217390225134659,0.007841525758839405,2
0.20209083557128907,0.008031236914965148,0.007796764373779297,0.0003982212394948147,20,20,10,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 10}",0.6560232220609579,0.6608611514271892,0.670377541142304,0.665053242981607,0.638431752178122,0.6581493819580361,0.01093480999165606,29
0.5298501968383789,0.02524946158106938,0.010565662384033203,0.0004869692235121833,20,20,30,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 30}",0.6681180454765361,0.6700532172230286,0.6994191674733785,0.6752178121974831,0.6698935140367861,0.6765403512814425,0.011682362164332515,27
0.897222375869751,0.03343895553339764,0.014410257339477539,0.00079091553678936,20,20,50,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 50}",0.679729075955491,0.6782776971456217,0.7037754114230397,0.686350435624395,0.6698935140367861,0.6836052268370667,0.011364776317249657,22
1.2464052200317384,0.018666728395213703,0.01737070083618164,0.00039252451711836787,20,20,70,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 70}",0.6787614900822448,0.683115626511853,0.7061955469506292,0.6776379477250726,0.6747337850919651,0.684088879272353,0.011376865625540898,20
1.5851017951965332,0.023746585578325877,0.02130570411682129,0.0008476841949976688,20,20,90,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 90}",0.6811804547653604,0.6894049346879536,0.7066795740561471,0.6761858664085189,0.6815101645692159,0.6869921988974392,0.010714662166659348,19
0.2322690010070801,0.012432881223573307,0.007852792739868164,0.00047028193757686393,20,30,10,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 10}",0.6666666666666666,0.6753749395258829,0.6897386253630203,0.681026137463698,0.6573088092933205,0.6740230356625176,0.011236835555011987,28
0.6224537849426269,0.024990046992202745,0.011556911468505859,0.0009841884222080279,20,30,30,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 30}",0.6816642477019835,0.6913401064344461,0.7115198451113263,0.6974830590513069,0.6781219748305906,0.6920258466259307,0.011924326120804487,18
1.0089682579040526,0.0165199698261369,0.015422868728637695,0.000587313291494062,20,30,50,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 50}",0.6937590711175616,0.6952104499274311,0.7173281703775412,0.6989351403678606,0.6834462729912875,0.6977358209563364,0.011060576314575157,15
1.4081411838531495,0.023005764160616466,0.019024372100830078,0.0011638223335957425,20,30,70,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 70}",0.6903725205611998,0.6976294146105467,0.7216844143272023,0.6950629235237173,0.6887705711519845,0.69870396883493,0.011921393984162525,14
1.8032910823822021,0.018422041972443518,0.02291140556335449,0.000921928084679182,20,30,90,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 90}",0.6927914852443154,0.6981132075471698,0.7212003872216844,0.7018393030009681,0.6945788964181994,0.7017046558864675,0.010229577021656194,10
0.2536417007446289,0.016527165338608613,0.007948207855224609,0.00015014960813471186,20,50,10,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 10}",0.6850507982583455,0.7000483792936623,0.7018393030009681,0.7081316553727008,0.6815101645692159,0.6953160600989785,0.010248564554844358,16
0.7099770545959473,0.028961814173328864,0.011681556701660156,0.0002997379943154991,20,50,30,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 30}",0.6956942428640542,0.7213352685050798,0.7226524685382382,0.7163601161665053,0.6916747337850919,0.7095433659717939,0.013179164205260805,8
1.1743907451629638,0.027337227808526036,0.016846513748168944,0.0007110161797490654,20,50,50,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 50}",0.706821480406386,0.7213352685050798,0.7376573088092934,0.7299128751210068,0.7061955469506292,0.7203844959584791,0.012452515460686625,5
1.631905746459961,0.040281949483896635,0.02060847282409668,0.00038707957615327957,20,50,70,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 70}",0.7058538945331398,0.7218190614417029,0.7376573088092934,0.7299128751210068,0.7105517909002904,0.7211589861610866,0.0117984689052735,3
2.0486114025115967,0.023016314399523057,0.025346851348876952,0.0014259931144185722,20,50,90,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 90}",0.7145621673923561,0.7184325108853411,0.7381413359148112,0.7260406582768635,0.7149080348499516,0.7224169414638647,0.00888081917027651,1
