mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2695152759552002,0.005440380809761873,0.018609237670898438,0.0006031173417068386,1,50,90,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 90}",0.6124818577648766,0.6081277213352685,0.6045498547918683,0.6151984511132623,0.6224588576960309,0.6125633485402614,0.006144304330448423,34
0.14554753303527831,0.004099378044461991,0.006599903106689453,0.0004895901923753198,10,20,10,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 10}",0.6627963231736816,0.656507014997581,0.681026137463698,0.6519845111326235,0.6563407550822846,0.6617309483699737,0.010244764985243992,30
0.3473350524902344,0.012454471405329891,0.01047825813293457,0.0005992806048271866,10,20,30,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 30}",0.6666666666666666,0.6594097726173198,0.6897386253630203,0.6718296224588577,0.6844143272023233,0.6744118028616375,0.011195335483472372,27
0.5324022769927979,0.022036050943282388,0.013738775253295898,0.000722924551606146,10,20,50,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 50}",0.6821480406386067,0.6753749395258829,0.6844143272023233,0.6708615682478218,0.6834462729912875,0.6792490297211844,0.005254702622316348,26
0.7268731117248535,0.02742729323590322,0.01723475456237793,0.0002878419280405773,10,20,70,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 70}",0.6811804547653604,0.6816642477019835,0.6887705711519845,0.6732817037754114,0.6829622458857696,0.6815718446561018,0.004952636448057576,24
0.9088468551635742,0.03020157332429142,0.020256805419921874,0.00031011383840348075,10,20,90,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 90}",0.6811804547653604,0.6787614900822448,0.6887705711519845,0.6708615682478218,0.6824782187802517,0.6804104606055327,0.005807932717757696,25
0.15975651741027833,0.0027871863687598344,0.007347869873046875,0.0004319552882086995,10,30,10,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 10}",0.6811804547653604,0.6705370101596516,0.6742497579864473,0.670377541142304,0.6713455953533398,0.6735380718814208,0.00406730359313826,28
0.38709321022033694,0.010103792585050671,0.011269187927246094,0.00030432032102940804,10,30,30,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 30}",0.6894049346879536,0.6860183841315917,0.7095837366892546,0.6882865440464666,0.6950629235237173,0.6936713046157967,0.008495961962780598,17
0.6022485733032227,0.021305359413219066,0.014441442489624024,0.0003914607827958814,10,30,50,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 50}",0.7010159651669086,0.6923076923076923,0.6979670861568248,0.68054211035818,0.6940948693126815,0.6931855446604575,0.00700903062372731,18
0.8241525173187256,0.018819669339111614,0.018224334716796874,0.00017828147449146773,10,30,70,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 70}",0.6966618287373004,0.7024673439767779,0.7081316553727008,0.6844143272023233,0.6897386253630203,0.6962827561304246,0.00851439356438775,16
1.0422489166259765,0.025468104349023826,0.021477222442626953,0.00034570398000568326,10,30,90,"{'max_features': 10, 'max_leaf_nodes': 30, 'n_estimators': 90}",0.7048863086598935,0.6947266569908079,0.7095837366892546,0.686350435624395,0.6989351403678606,0.6988964556664423,0.008060864109270396,15
0.1805124282836914,0.0032426394927220895,0.007144737243652344,0.0002871642035417624,10,50,10,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 10}",0.7039187227866474,0.7000483792936623,0.6984511132623427,0.6965150048402711,0.7071636011616651,0.7012193642689176,0.0038415076656415277,12
0.4435258865356445,0.007698087429038389,0.011690855026245117,0.0005986430258583635,10,50,30,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 30}",0.7087566521528785,0.7082728592162555,0.7279767666989352,0.712487899322362,0.7139399806389157,0.7142868316058694,0.0071766501167549865,8
0.6894584655761719,0.017745757955389,0.016231012344360352,0.0003858537409849269,10,50,50,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 50}",0.7218190614417029,0.7198838896952104,0.7299128751210068,0.7095837366892546,0.707647628267183,0.7177694382428715,0.008219369310584632,7
0.9652087211608886,0.027122102783260195,0.021054458618164063,0.0012938517709453323,10,50,70,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 70}",0.7194000967585873,0.7223028543783261,0.7337850919651501,0.7090997095837367,0.718296224588577,0.7205767954548755,0.00794666596129603,5
1.2087289810180664,0.02461810977383634,0.024417877197265625,0.0005357953945378655,10,50,90,"{'max_features': 10, 'max_leaf_nodes': 50, 'n_estimators': 90}",0.7237542331881954,0.7164973391388486,0.7337850919651501,0.712487899322362,0.718296224588577,0.7209641576406265,0.0073631266170137285,4
0.22446746826171876,0.006667168939724998,0.007055425643920898,0.0006387173056803743,20,20,10,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 10}",0.660377358490566,0.6734397677793904,0.675701839303001,0.6732817037754114,0.6660212971926428,0.6697643933082024,0.005714198221363758,29
0.571626091003418,0.011638733459615858,0.010257768630981445,0.0003867105079237515,20,20,30,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 30}",0.683115626511853,0.6865021770682148,0.6926427879961278,0.6839303000968054,0.6824782187802517,0.6857338220906505,0.0037156633819653917,22
0.9387109756469727,0.0178803026180704,0.01374955177307129,0.0003922462695247199,20,20,50,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 50}",0.683115626511853,0.6932752781809386,0.6969990319457889,0.6819941916747337,0.6902226524685382,0.6891213561563705,0.005786034215383047,21
1.3025461673736571,0.04481237742436878,0.01772475242614746,0.00047674528667421956,20,20,70,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 70}",0.6884373488147073,0.6990807934204161,0.6936108422071636,0.6829622458857696,0.6907066795740562,0.6909595819804226,0.005354741084743493,19
1.6528573989868165,0.033609318155594314,0.020774412155151366,0.00040489920225485546,20,20,90,"{'max_features': 20, 'max_leaf_nodes': 20, 'n_estimators': 90}",0.6850507982583455,0.6961780358006773,0.6931268151016456,0.6839303000968054,0.6921587608906099,0.6900889420296167,0.004772874374806667,20
0.25231194496154785,0.010607669909172286,0.007073497772216797,0.000212361054528275,20,30,10,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 10}",0.6748911465892597,0.6927914852443154,0.6950629235237173,0.685866408518877,0.6747337850919651,0.6846691497936269,0.008599501292524568,23
0.6627181529998779,0.010345362687480314,0.011053514480590821,7.333243914000436e-05,20,30,30,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 30}",0.7000483792936623,0.710691823899371,0.7090997095837367,0.6916747337850919,0.6940948693126815,0.7011219031749086,0.007681268719080407,13
1.0807042121887207,0.022538669642452096,0.014977312088012696,0.0005208077480126184,20,30,50,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 50}",0.7000483792936623,0.7150459603289792,0.7090997095837367,0.6994191674733785,0.6999031945788964,0.7047032822517306,0.006307620713104672,11
1.494072723388672,0.028684921877177437,0.019367170333862305,0.0007515397367349538,20,30,70,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 70}",0.7019835510401549,0.7174649250120948,0.7086156824782188,0.6984511132623427,0.7037754114230397,0.7060581366431702,0.006577776958444011,9
1.8864365577697755,0.030670433445302472,0.02288827896118164,0.0006857135958925369,20,30,90,"{'max_features': 20, 'max_leaf_nodes': 30, 'n_estimators': 90}",0.6981132075471698,0.7116594097726173,0.707647628267183,0.702323330106486,0.7047434656340755,0.7048974082655063,0.004603549294381229,10
0.28411092758178713,0.006463351251860087,0.007362747192382812,0.0004496366722594119,20,50,10,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 10}",0.6947266569908079,0.7131107885824867,0.7139399806389157,0.7008712487899322,0.6819941916747337,0.7009285733353752,0.011955592412464883,14
0.749564790725708,0.012311977284276824,0.012015581130981445,0.00025331881466864726,20,50,30,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 30}",0.7077890662796323,0.7319787131107885,0.7357212003872217,0.7100677637947725,0.7090997095837367,0.7189312906312304,0.012259751713226503,6
1.220113468170166,0.029009649632060062,0.016535091400146484,0.0005608436221190878,20,50,50,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 50}",0.7174649250120948,0.7310111272375424,0.7318489835430784,0.7163601161665053,0.7090997095837367,0.7211569723085914,0.008870649357355659,3
1.6937284469604492,0.03173902022687534,0.020668506622314453,0.00036781559862997585,20,50,70,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 70}",0.7194000967585873,0.7353652636671505,0.7318489835430784,0.7168441432720233,0.723136495643756,0.7253189965769191,0.007144060976065165,1
2.1598091602325438,0.04233575436784374,0.025205612182617188,0.0007283757282803987,20,50,90,"{'max_features': 20, 'max_leaf_nodes': 50, 'n_estimators': 90}",0.7164973391388486,0.7305273343009192,0.7337850919651501,0.7216844143272023,0.717812197483059,0.724061275443036,0.006903276054700183,2
