tr_y,tr_pred,tr_proba,te_y,te_pred,te_proba
1.0,1.0,0.88142329454422,0.0,0.0,0.24224016070365906
0.0,0.0,0.41763707995414734,1.0,0.0,0.4446858763694763
0.0,1.0,0.5346298217773438,0.0,0.0,0.3790360391139984
1.0,1.0,0.7276721000671387,0.0,0.0,0.27066728472709656
1.0,1.0,0.702608585357666,0.0,0.0,0.23676562309265137
0.0,0.0,0.2813519835472107,0.0,0.0,0.2798597514629364
0.0,0.0,0.44648459553718567,1.0,1.0,0.526860237121582
1.0,1.0,0.6176286935806274,0.0,0.0,0.12915204465389252
1.0,1.0,0.5055901408195496,1.0,1.0,0.7907626628875732
1.0,0.0,0.3145253360271454,1.0,0.0,0.4524634778499603
1.0,1.0,0.6971737742424011,0.0,0.0,0.4611850678920746
0.0,0.0,0.29287731647491455,0.0,0.0,0.25458621978759766
0.0,0.0,0.40849611163139343,1.0,1.0,0.6369221210479736
0.0,0.0,0.46152812242507935,1.0,1.0,0.9107764363288879
0.0,0.0,0.4619554281234741,1.0,0.0,0.40657931566238403
0.0,0.0,0.3647893965244293,0.0,1.0,0.6491863131523132
0.0,0.0,0.24592061340808868,1.0,1.0,0.7194880843162537
1.0,0.0,0.2320782095193863,1.0,1.0,0.6594897508621216
0.0,0.0,0.3883672058582306,1.0,1.0,0.7624616026878357
1.0,1.0,0.5656126737594604,1.0,0.0,0.403603196144104
0.0,0.0,0.3929421305656433,0.0,1.0,0.6644769310951233
1.0,1.0,0.6051140427589417,0.0,0.0,0.2900485694408417
0.0,0.0,0.48769330978393555,1.0,1.0,0.8410713076591492
0.0,0.0,0.34032392501831055,1.0,1.0,0.6555780172348022
0.0,0.0,0.49572446942329407,0.0,0.0,0.30953529477119446
1.0,0.0,0.37849488854408264,1.0,0.0,0.4362412095069885
1.0,1.0,0.8142300248146057,0.0,0.0,0.32987719774246216
0.0,0.0,0.30949530005455017,1.0,0.0,0.4675352871417999
0.0,0.0,0.2774619162082672,1.0,1.0,0.8821094632148743
0.0,0.0,0.26018598675727844,0.0,0.0,0.33316388726234436
0.0,0.0,0.39779505133628845,0.0,1.0,0.5250046849250793
1.0,1.0,0.5975914597511292,0.0,0.0,0.33114713430404663
0.0,0.0,0.3730020821094513,1.0,1.0,0.5671098828315735
1.0,1.0,0.8014740943908691,1.0,1.0,0.6628183126449585
1.0,0.0,0.35988056659698486,1.0,1.0,0.5260988473892212
1.0,1.0,0.8184961080551147,1.0,1.0,0.7634338140487671
0.0,0.0,0.4133508503437042,1.0,0.0,0.39297765493392944
0.0,0.0,0.3322192132472992,0.0,0.0,0.33822113275527954
0.0,0.0,0.4556126594543457,0.0,0.0,0.2826920449733734
1.0,1.0,0.769168496131897,1.0,0.0,0.113087959587574
0.0,1.0,0.5259783864021301,1.0,1.0,0.5023272633552551
1.0,0.0,0.4735565483570099,0.0,0.0,0.42850273847579956
1.0,1.0,0.7486332654953003,1.0,1.0,0.5579829216003418
0.0,1.0,0.5009355545043945,0.0,0.0,0.3599940538406372
0.0,1.0,0.5209562182426453,1.0,1.0,0.6086221933364868
0.0,0.0,0.27427446842193604,1.0,1.0,0.7626044750213623
1.0,1.0,0.6071808338165283,1.0,0.0,0.28335699439048767
0.0,0.0,0.3711667060852051,1.0,0.0,0.2887558937072754
1.0,1.0,0.5374926924705505,1.0,0.0,0.32387393712997437
0.0,0.0,0.4048806428909302,0.0,0.0,0.35083019733428955
0.0,0.0,0.3989817202091217,0.0,0.0,0.4321334958076477
0.0,1.0,0.5534532070159912,1.0,0.0,0.4448033273220062
0.0,1.0,0.5611578226089478,1.0,0.0,0.34695467352867126
0.0,0.0,0.25540974736213684,0.0,0.0,0.34625011682510376
1.0,1.0,0.7715089917182922,0.0,0.0,0.26996755599975586
1.0,0.0,0.29225286841392517,1.0,1.0,0.6371802687644958
1.0,0.0,0.21580050885677338,0.0,0.0,0.4681074023246765
1.0,1.0,0.6920880079269409,1.0,1.0,0.6878970861434937
1.0,0.0,0.489358514547348,0.0,0.0,0.350278377532959
1.0,1.0,0.6683273911476135,0.0,0.0,0.4429630935192108
0.0,0.0,0.4505453407764435,0.0,0.0,0.33983027935028076
1.0,0.0,0.34605127573013306,1.0,1.0,0.524144172668457
1.0,1.0,0.8673969507217407,0.0,0.0,0.41348734498023987
1.0,1.0,0.5178715586662292,0.0,0.0,0.34335294365882874
1.0,1.0,0.9219651818275452,0.0,0.0,0.3669882118701935
1.0,1.0,0.6292712688446045,0.0,0.0,0.414659321308136
1.0,0.0,0.4623539447784424,0.0,0.0,0.3306158483028412
0.0,0.0,0.2920764982700348,1.0,0.0,0.2890967130661011
0.0,0.0,0.3601357042789459,1.0,1.0,0.7428279519081116
1.0,1.0,0.6386227011680603,0.0,0.0,0.33720076084136963
1.0,1.0,0.8214998245239258,1.0,1.0,0.8659309148788452
0.0,0.0,0.4609789252281189,0.0,0.0,0.29038020968437195
1.0,1.0,0.8163658976554871,0.0,0.0,0.34022748470306396
0.0,1.0,0.686268150806427,1.0,1.0,0.7097383737564087
0.0,0.0,0.3478672206401825,0.0,0.0,0.2558120787143707
1.0,0.0,0.35711807012557983,0.0,0.0,0.49969643354415894
1.0,1.0,0.619313657283783,0.0,0.0,0.3967914581298828
1.0,1.0,0.7390952110290527,1.0,0.0,0.42407315969467163
1.0,1.0,0.7557560801506042,1.0,0.0,0.17869874835014343
1.0,0.0,0.3306328356266022,0.0,0.0,0.4998214840888977
1.0,1.0,0.7099984288215637,0.0,0.0,0.2235480099916458
1.0,1.0,0.6838683485984802,0.0,0.0,0.42157742381095886
1.0,1.0,0.678887665271759,0.0,1.0,0.5291183590888977
1.0,1.0,0.6029825806617737,0.0,1.0,0.704668402671814
1.0,1.0,0.5745052695274353,0.0,1.0,0.5359779000282288
0.0,0.0,0.4855619966983795,0.0,0.0,0.438032329082489
1.0,0.0,0.4205138087272644,1.0,0.0,0.37083950638771057
0.0,0.0,0.2673705816268921,1.0,0.0,0.3564685583114624
0.0,0.0,0.30938422679901123,1.0,0.0,0.44543007016181946
0.0,1.0,0.5581254959106445,1.0,0.0,0.1474086493253708
1.0,1.0,0.6213364005088806,1.0,0.0,0.40310436487197876
0.0,0.0,0.2576596140861511,1.0,0.0,0.34820154309272766
0.0,0.0,0.3506472408771515,0.0,0.0,0.2885051369667053
1.0,1.0,0.7222362756729126,1.0,0.0,0.4699110686779022
0.0,0.0,0.4235876500606537,0.0,0.0,0.432932585477829
