mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06615490913391113,0.002224534112686163,0.007010746002197266,0.0006327728516488158,1,20,10,"{'max_features': 1, 'max_leaf_nodes': 20, 'n_estimators': 10}",0.5824866956942428,0.6008708272859217,0.5856727976766699,0.5813165537270087,0.5890609874152952,0.5878815723598276,0.0070312817166603555,37
0.10796332359313965,0.006982365177414523,0.008832359313964843,0.0005967587144405721,1,20,30,"{'max_features': 1, 'max_leaf_nodes': 20, 'n_estimators': 30}",0.5882922109337204,0.5781325592646347,0.5827686350435625,0.5711519845111326,0.5605033881897387,0.5761697555885578,0.009643286016583699,42
0.14714512825012208,0.0019375166157618333,0.011192893981933594,0.0004038221424350532,1,20,50,"{'max_features': 1, 'max_leaf_nodes': 20, 'n_estimators': 50}",0.5703918722786647,0.5679729075955491,0.5696999031945789,0.5551790900290416,0.5537270087124879,0.5633941563620645,0.007357125696330342,43
0.19138894081115723,0.005636994235425039,0.014493799209594727,0.00041546711319000255,1,20,70,"{'max_features': 1, 'max_leaf_nodes': 20, 'n_estimators': 70}",0.5611998064828253,0.5578132559264635,0.5634075508228461,0.5542110358180058,0.5484027105517909,0.5570068719203863,0.005311269870581803,44
0.23726162910461426,0.006986878536282563,0.01741194725036621,0.0009066358828169569,1,20,90,"{'max_features': 1, 'max_leaf_nodes': 20, 'n_estimators': 90}",0.5563618771165941,0.5534591194968553,0.5575992255566312,0.5532429816069699,0.5513068731848983,0.5543940153923899,0.002274871780232252,45
0.06640605926513672,0.004087359903734693,0.006601524353027344,0.0004878031869539163,1,30,10,"{'max_features': 1, 'max_leaf_nodes': 30, 'n_estimators': 10}",0.5878084179970973,0.6081277213352685,0.5919651500484027,0.5895450145208132,0.5914811229428848,0.5937854853688933,0.007321616853742313,36
0.11127233505249023,0.0033606174559353374,0.008965253829956055,0.0010966583107001678,1,30,30,"{'max_features': 1, 'max_leaf_nodes': 30, 'n_estimators': 30}",0.6090953072085148,0.5892597968069666,0.5842207163601162,0.5813165537270087,0.5735721200387222,0.5874928988282657,0.011936737203409355,38
0.1647369384765625,0.00177485923736471,0.013207054138183594,0.0014090183466599188,1,30,50,"{'max_features': 1, 'max_leaf_nodes': 30, 'n_estimators': 50}",0.5873246250604741,0.5858732462506048,0.5813165537270087,0.5784123910939013,0.5663117134559535,0.5798477059175886,0.007478665531039991,39
0.21211552619934082,0.005540721267299872,0.014681386947631835,0.0012693397932530622,1,30,70,"{'max_features': 1, 'max_leaf_nodes': 30, 'n_estimators': 70}",0.5834542815674891,0.5800677310111272,0.5822846079380445,0.5735721200387222,0.5774443368828654,0.5793646154876496,0.0035492694865322705,40
0.24304323196411132,0.006723906804954089,0.01683521270751953,0.0005202361359051791,1,30,90,"{'max_features': 1, 'max_leaf_nodes': 30, 'n_estimators': 90}",0.5708756652152879,0.5766811804547654,0.5788964181994192,0.5755082284607939,0.579864472410455,0.5763651929481443,0.0031502764638920615,41
0.0687373161315918,0.0024151715563725594,0.006696176528930664,0.00037326255374113445,1,50,10,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 10}",0.6008708272859217,0.6318335752298017,0.6040658276863504,0.6040658276863504,0.6127783155856728,0.6107228746948195,0.011274590034467704,34
0.12385492324829102,0.006539145860306914,0.01041707992553711,0.0009076191244608201,1,50,30,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 30}",0.625544267053701,0.6129656507014998,0.6248789932236205,0.6142303969022265,0.6093901258470474,0.617401886745619,0.006574683705343989,31
0.16686596870422363,0.006244846495865577,0.01203293800354004,0.0007880567471956853,1,50,50,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 50}",0.6158684083212385,0.6178035800677311,0.6214908034849952,0.6093901258470474,0.6045498547918683,0.6138205545025761,0.00607396886006895,32
0.22069959640502929,0.006743675297172751,0.016716718673706055,0.001535081575313251,1,50,70,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 70}",0.6086115142718916,0.6144170295113691,0.6200387221684415,0.6040658276863504,0.611326234269119,0.6116918655814343,0.005382847531801077,33
0.2669802188873291,0.003988190697662085,0.018339252471923827,0.0018013069471500217,1,50,90,"{'max_features': 1, 'max_leaf_nodes': 50, 'n_estimators': 90}",0.6052249637155298,0.6081277213352685,0.6137463697967086,0.6069699903194579,0.6151984511132623,0.6098534992560454,0.003909967413454165,35
0.14567098617553711,0.00792083198011046,0.007399892807006836,0.0004901934829424045,10,20,10,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 10}",0.660377358490566,0.6415094339622641,0.6790900290416263,0.6698935140367861,0.6679574056147144,0.6637655482291913,0.012623611190287423,30
0.3393697261810303,0.016781143487906044,0.011088705062866211,0.0007895264361970282,10,20,30,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 30}",0.6671504596032898,0.6690856313497823,0.6945788964181994,0.6887705711519845,0.6713455953533398,0.678186230775319,0.011244120208627159,27
0.5491712093353271,0.015865612634377094,0.015301752090454101,0.001886130059779419,10,20,50,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 50}",0.6710208030962748,0.6710208030962748,0.7037754114230397,0.6882865440464666,0.691190706679574,0.6850588536683261,0.012589367485629784,25
0.7282121181488037,0.026238936631129417,0.018178987503051757,0.0008147285705323907,10,20,70,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 70}",0.6792452830188679,0.6690856313497823,0.7032913843175218,0.6868344627299129,0.6887705711519845,0.6854454665136138,0.01129202280873632,24
0.9211783409118652,0.016683628642307866,0.02064042091369629,0.0005989808027055502,10,20,90,"{'max_features': 10, 'max_leaf_nodes': 20, 'n_estimators': 90}",0.6792452830188679,0.6768263183357524,0.7028073572120038,0.6853823814133592,0.6897386253630203,0.6867999930686007,0.00920248576199477,22
