split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
64.0,0.5220368386424886,0.7556136275648471,0.8401686316903707,0.7069065583284968,0.8308321964529332,0.6152,0.8848,3045.0,1905.0,620.0,4762.0,0.5309590892199587,0.45687414426108397,0.7225705329153606,0.7884781511881176,0.6596153846153846,0.7995337995337995,0.5614,0.8707,343.0,268.0,86.0,579.0,0.43767520273679283
