split_seed,tr_mcc,tr_accuracy,tr_auc,tr_f1,tr_pre,tr_se,tr_sp,tr_tp,tr_fn,tr_fp,tr_tn,tr_youden,te_mcc,te_accuracy,te_auc,te_f1,te_pre,te_se,te_sp,te_tp,te_fn,te_fp,te_tn,te_youden
48.0,0.5534126907255609,0.7747773906310492,0.8539791636168448,0.7426738914077187,0.8204251160517958,0.6784,0.8634,3358.0,1592.0,735.0,4647.0,0.5502942468159859,0.46256063360162375,0.7304075235109718,0.798781733384197,0.6917562724014337,0.7643564356435644,0.6318,0.8211,386.0,225.0,119.0,546.0,0.46656904126109056
