tr_y,tr_pred,tr_proba,te_y,te_pred,te_proba
1.0,0.0,0.47188010811805725,1.0,1.0,0.8362342119216919
0.0,0.0,0.37718743085861206,0.0,0.0,0.3697655498981476
0.0,0.0,0.3064764440059662,0.0,0.0,0.27441084384918213
1.0,0.0,0.3849925696849823,1.0,1.0,0.9492373466491699
0.0,0.0,0.2916845977306366,0.0,0.0,0.34896644949913025
1.0,1.0,0.7893115282058716,0.0,0.0,0.3202708959579468
0.0,0.0,0.3065560758113861,1.0,0.0,0.404264897108078
0.0,0.0,0.4437336027622223,0.0,0.0,0.2036103904247284
1.0,0.0,0.4606657922267914,1.0,1.0,0.5273637771606445
0.0,1.0,0.5053791999816895,0.0,0.0,0.24140821397304535
0.0,0.0,0.3934020400047302,0.0,0.0,0.2523430585861206
1.0,1.0,0.5621625185012817,0.0,0.0,0.40740707516670227
0.0,0.0,0.31183522939682007,1.0,1.0,0.5427531599998474
1.0,1.0,0.8536155223846436,1.0,0.0,0.4117334485054016
1.0,1.0,0.7311615347862244,0.0,1.0,0.5226515531539917
1.0,1.0,0.5725700259208679,0.0,0.0,0.270398885011673
1.0,0.0,0.3898637294769287,0.0,0.0,0.26780885457992554
1.0,1.0,0.8903898000717163,1.0,0.0,0.43881165981292725
1.0,1.0,0.8994204998016357,1.0,1.0,0.8151053786277771
1.0,0.0,0.43364837765693665,1.0,1.0,0.7692681550979614
0.0,0.0,0.40508973598480225,1.0,0.0,0.4173421859741211
1.0,1.0,0.8516777753829956,0.0,0.0,0.3229563236236572
0.0,0.0,0.264034628868103,1.0,0.0,0.3925512731075287
0.0,0.0,0.23620854318141937,1.0,1.0,0.6095834374427795
1.0,0.0,0.3538455665111542,1.0,1.0,0.7904099822044373
1.0,1.0,0.9084249138832092,1.0,0.0,0.3039170503616333
0.0,0.0,0.3054462969303131,1.0,1.0,0.8099956512451172
1.0,0.0,0.1958412528038025,0.0,0.0,0.40854644775390625
0.0,0.0,0.3259655237197876,1.0,1.0,0.7822552919387817
0.0,0.0,0.3426937758922577,0.0,0.0,0.3187095820903778
0.0,0.0,0.27706044912338257,1.0,0.0,0.2825697958469391
0.0,0.0,0.22064897418022156,0.0,1.0,0.5602707266807556
0.0,0.0,0.4763369858264923,1.0,0.0,0.35213324427604675
1.0,0.0,0.36126717925071716,1.0,1.0,0.6923497915267944
0.0,0.0,0.3492113947868347,0.0,0.0,0.401565819978714
1.0,0.0,0.4182681441307068,0.0,0.0,0.41587260365486145
0.0,0.0,0.289837509393692,1.0,0.0,0.39670124650001526
0.0,1.0,0.5374929308891296,1.0,0.0,0.48420050740242004
1.0,1.0,0.7989113926887512,1.0,1.0,0.834850013256073
0.0,0.0,0.41016149520874023,1.0,1.0,0.5429708361625671
1.0,1.0,0.8303738236427307,0.0,0.0,0.3475700318813324
0.0,0.0,0.35788995027542114,1.0,1.0,0.663044273853302
0.0,1.0,0.6340302228927612,1.0,1.0,0.799363911151886
1.0,1.0,0.5477592945098877,1.0,1.0,0.5165821313858032
0.0,0.0,0.1965436190366745,1.0,0.0,0.2978552579879761
1.0,1.0,0.7564681172370911,0.0,0.0,0.3638887405395508
1.0,0.0,0.4522896111011505,1.0,0.0,0.4533197581768036
0.0,0.0,0.48025697469711304,0.0,0.0,0.36643508076667786
0.0,0.0,0.49416306614875793,0.0,0.0,0.48282626271247864
1.0,0.0,0.3828459680080414,0.0,0.0,0.3717344105243683
0.0,0.0,0.23948007822036743,1.0,1.0,0.6104063987731934
1.0,1.0,0.5489949584007263,1.0,1.0,0.7832294702529907
1.0,1.0,0.8423120975494385,1.0,0.0,0.37276166677474976
0.0,0.0,0.25833824276924133,1.0,1.0,0.6525682210922241
0.0,1.0,0.5221419334411621,0.0,0.0,0.30269405245780945
0.0,0.0,0.38418686389923096,1.0,1.0,0.7787937521934509
1.0,1.0,0.5918974876403809,1.0,1.0,0.7696965336799622
0.0,0.0,0.21564461290836334,1.0,1.0,0.9451427459716797
0.0,0.0,0.4647098183631897,0.0,0.0,0.25828397274017334
0.0,0.0,0.4199012815952301,1.0,0.0,0.46690672636032104
1.0,0.0,0.45262277126312256,1.0,0.0,0.22024095058441162
0.0,0.0,0.36553338170051575,0.0,0.0,0.3321469724178314
1.0,1.0,0.5574705004692078,0.0,1.0,0.5153737664222717
1.0,1.0,0.8204551935195923,1.0,0.0,0.33450210094451904
1.0,0.0,0.33954817056655884,0.0,0.0,0.3575108051300049
0.0,1.0,0.6124485731124878,1.0,0.0,0.4190869927406311
0.0,0.0,0.3246147632598877,1.0,1.0,0.7239136099815369
1.0,1.0,0.6860665678977966,1.0,0.0,0.2891359329223633
1.0,1.0,0.8321241140365601,1.0,1.0,0.8406599164009094
1.0,1.0,0.8533670902252197,1.0,0.0,0.4509994089603424
0.0,0.0,0.3038061857223511,1.0,1.0,0.7053580284118652
1.0,1.0,0.7963919043540955,1.0,1.0,0.6263700127601624
0.0,0.0,0.3019622564315796,1.0,1.0,0.7757528424263
0.0,1.0,0.5573095679283142,0.0,0.0,0.4105989933013916
1.0,1.0,0.7686490416526794,0.0,0.0,0.38735753297805786
0.0,1.0,0.5363416075706482,1.0,1.0,0.7999327182769775
0.0,0.0,0.4508422017097473,0.0,0.0,0.3138575553894043
0.0,1.0,0.6009469628334045,1.0,1.0,0.7834786772727966
0.0,0.0,0.38682863116264343,1.0,1.0,0.7312410473823547
0.0,0.0,0.43638646602630615,1.0,1.0,0.607981264591217
0.0,0.0,0.28190046548843384,0.0,0.0,0.32150378823280334
1.0,1.0,0.757194995880127,0.0,0.0,0.27573105692863464
0.0,0.0,0.42668819427490234,1.0,0.0,0.40481775999069214
