y,probs,preds
1.0,0.7449305,1.0
0.0,0.19370785,0.0
0.0,0.17995904,0.0
0.0,0.57315624,1.0
0.0,0.5821235,1.0
1.0,0.98476297,1.0
1.0,0.6626205,1.0
1.0,0.9724324,1.0
1.0,0.46104938,0.0
0.0,0.07481763,0.0
0.0,0.07022511,0.0
1.0,0.9946063,1.0
0.0,0.74485064,1.0
0.0,0.25858918,0.0
1.0,0.80260074,1.0
0.0,0.031363267,0.0
0.0,0.16156018,0.0
1.0,0.97819453,1.0
1.0,0.39626715,0.0
0.0,0.18936951,0.0
0.0,0.5002987,1.0
0.0,0.31893075,0.0
1.0,0.79100794,1.0
1.0,0.85473275,1.0
0.0,0.17577514,0.0
0.0,0.108550064,0.0
0.0,0.76819825,1.0
0.0,0.6880905,1.0
1.0,0.49050903,0.0
1.0,0.9366535,1.0
0.0,0.22641322,0.0
0.0,0.6747924,1.0
1.0,0.3249867,0.0
0.0,0.5148306,1.0
1.0,0.30151016,0.0
0.0,0.105355635,0.0
0.0,0.067336954,0.0
1.0,0.45143104,0.0
1.0,0.5420795,1.0
0.0,0.03890486,0.0
0.0,0.031066556,0.0
1.0,0.9760741,1.0
1.0,0.5032532,1.0
0.0,0.07521087,0.0
1.0,0.9606234,1.0
0.0,0.34192443,0.0
1.0,0.7796147,1.0
1.0,0.93505526,1.0
0.0,0.028770879,0.0
1.0,0.7366088,1.0
1.0,0.6618432,1.0
0.0,0.2541537,0.0
1.0,0.9285849,1.0
0.0,0.33259535,0.0
1.0,0.84568506,1.0
0.0,0.3053745,0.0
1.0,0.83597827,1.0
0.0,0.035534434,0.0
0.0,0.13307752,0.0
0.0,0.0872163,0.0
0.0,0.1749115,0.0
0.0,0.03051785,0.0
1.0,0.21463159,0.0
1.0,0.5053053,1.0
0.0,0.6624002,1.0
0.0,0.5971811,1.0
0.0,0.21682224,0.0
0.0,0.1389378,0.0
0.0,0.37408555,0.0
1.0,0.7286852,1.0
0.0,0.21002062,0.0
0.0,0.3929409,0.0
0.0,0.3920193,0.0
0.0,0.30868855,0.0
1.0,0.11435484,0.0
1.0,0.20614092,0.0
1.0,0.50918776,1.0
0.0,0.10224591,0.0
1.0,0.8828561,1.0
0.0,0.54844034,1.0
1.0,0.07087516,0.0
0.0,0.55081457,1.0
1.0,0.85190445,1.0
0.0,0.25410664,0.0
0.0,0.5937781,1.0
1.0,0.86478,1.0
1.0,0.8624249,1.0
1.0,0.842667,1.0
1.0,0.3978858,0.0
0.0,0.2677346,0.0
0.0,0.2249771,0.0
1.0,0.9815989,1.0
0.0,0.14212053,0.0
1.0,0.79087144,1.0
0.0,0.15968926,0.0
0.0,0.6386917,1.0
0.0,0.236993,0.0
0.0,0.061149817,0.0
0.0,0.1220885,0.0
0.0,0.2503531,0.0
1.0,0.36193374,0.0
1.0,0.7632959,1.0
0.0,0.14321737,0.0
1.0,0.9790213,1.0
1.0,0.8989691,1.0
1.0,0.22513245,0.0
1.0,0.49110702,0.0
0.0,0.1060074,0.0
0.0,0.0792394,0.0
1.0,0.8306328,1.0
0.0,0.16065961,0.0
0.0,0.635274,1.0
1.0,0.75082177,1.0
0.0,0.31430057,0.0
0.0,0.10063782,0.0
0.0,0.016930906,0.0
1.0,0.4661097,0.0
0.0,0.641718,1.0
1.0,0.9534779,1.0
0.0,0.15668501,0.0
0.0,0.48173988,0.0
0.0,0.113693565,0.0
0.0,0.049767483,0.0
0.0,0.20687707,0.0
0.0,0.19848533,0.0
1.0,0.64451826,1.0
0.0,0.19215448,0.0
1.0,0.92998934,1.0
1.0,0.90924174,1.0
0.0,0.7917199,1.0
1.0,0.40162396,0.0
0.0,0.15271653,0.0
1.0,0.86986995,1.0
0.0,0.719953,1.0
1.0,0.7584961,1.0
1.0,0.5816425,1.0
1.0,0.29482806,0.0
1.0,0.48705724,0.0
0.0,0.19818254,0.0
0.0,0.06890591,0.0
0.0,0.33669102,0.0
1.0,0.87589806,1.0
0.0,0.13977385,0.0
0.0,0.15273418,0.0
0.0,0.5738584,1.0
0.0,0.8794876,1.0
0.0,0.19555931,0.0
0.0,0.2116434,0.0
1.0,0.4825894,0.0
1.0,0.976107,1.0
0.0,0.5134141,1.0
1.0,0.55215025,1.0
1.0,0.7777572,1.0
1.0,0.66729856,1.0
0.0,0.09310633,0.0
1.0,0.4187604,0.0
0.0,0.25358793,0.0
0.0,0.3917884,0.0
1.0,0.58696145,1.0
0.0,0.4028376,0.0
1.0,0.95186466,1.0
1.0,0.9532184,1.0
1.0,0.9590815,1.0
1.0,0.3360597,0.0
1.0,0.7029297,1.0
1.0,0.17140087,0.0
0.0,0.4987642,0.0
0.0,0.12912244,0.0
0.0,0.32310298,0.0
1.0,0.65579706,1.0
1.0,0.9140216,1.0
1.0,0.5953261,1.0
0.0,0.20687027,0.0
1.0,0.30666202,0.0
1.0,0.70110184,1.0
1.0,0.58022183,1.0
0.0,0.59173024,1.0
0.0,0.16682124,0.0
0.0,0.17549552,0.0
0.0,0.319421,0.0
0.0,0.08471144,0.0
0.0,0.01668677,0.0
0.0,0.42579743,0.0
0.0,0.3596942,0.0
1.0,0.5838337,1.0
0.0,0.081647165,0.0
0.0,0.5384319,1.0
0.0,0.04861881,0.0
1.0,0.363128,0.0
1.0,0.9067271,1.0
0.0,0.35813054,0.0
0.0,0.23493733,0.0
1.0,0.6814926,1.0
0.0,0.27616835,0.0
0.0,0.48759982,0.0
0.0,0.3174308,0.0
1.0,0.9472566,1.0
1.0,0.9182156,1.0
0.0,0.3844962,0.0
0.0,0.42550698,0.0
1.0,0.87420106,1.0
1.0,0.80083907,1.0
0.0,0.108413465,0.0
1.0,0.50088996,1.0
1.0,0.92830205,1.0
1.0,0.9672782,1.0
1.0,0.7717044,1.0
1.0,0.9326259,1.0
0.0,0.10973249,0.0
0.0,0.06960314,0.0
0.0,0.039764497,0.0
0.0,0.38936,0.0
0.0,0.37221116,0.0
1.0,0.20206387,0.0
0.0,0.38505045,0.0
1.0,0.13207886,0.0
1.0,0.50278497,1.0
0.0,0.22133689,0.0
0.0,0.09274732,0.0
1.0,0.8469332,1.0
1.0,0.92018116,1.0
1.0,0.80645585,1.0
0.0,0.79986954,1.0
1.0,0.901212,1.0
0.0,0.2118535,0.0
0.0,0.23743142,0.0
0.0,0.21032886,0.0
1.0,0.5642858,1.0
1.0,0.2237744,0.0
0.0,0.33128476,0.0
1.0,0.92334723,1.0
1.0,0.926274,1.0
1.0,0.37175435,0.0
1.0,0.92274934,1.0
1.0,0.532051,1.0
0.0,0.37676358,0.0
1.0,0.5863875,1.0
1.0,0.59069157,1.0
0.0,0.5777486,1.0
1.0,0.9234112,1.0
1.0,0.79920727,1.0
1.0,0.72271,1.0
0.0,0.15125155,0.0
1.0,0.81774306,1.0
0.0,0.4303139,0.0
0.0,0.2982881,0.0
1.0,0.8525846,1.0
0.0,0.14995877,0.0
1.0,0.9334803,1.0
0.0,0.23518941,0.0
1.0,0.6936034,1.0
0.0,0.8152092,1.0
